Model,Account,Answer,Correct,Repetition per Account(Model),Repetition per Question(Model),Account(Model) Cumulative,Question(Model) Cumulative,Account(Model) Percentual,Question(Model) Percentual
gemini-2.0-flash-001,ZERIKLw91BcWYBNtBMWAclt9IpDuyHmEDDx0yA==,9,0,12,1512,0,0,=0/12,=0/1512
gemini-2.0-flash-001,ZERIKLw91BcWYBNtBMWAclt9IpDuyHmEDDx0yA==,9,0,13,1513,0,0,=0/13,=0/1513
gemini-2.0-flash-001,ZERIKLw91BcWYBNtBMWAclt9IpDuyHmEDDx0yA==,9,0,14,1514,0,0,=0/14,=0/1514
gemini-2.0-flash-001,ZERIKLw91BcWYBNtBMWAclt9IpDuyHmEDDx0yA==,9,0,15,1515,0,0,=0/15,=0/1515
gemini-2.0-flash-001,ZERIKLw91BcWYBNtBMWAclt9IpDuyHmEDDx0yA==,9,0,16,1516,0,0,=0/16,=0/1516
gemini-2.0-flash-001,ZERIKLw91BcWYBNtBMWAclt9IpDuyHmEDDx0yA==,9,0,17,1517,0,0,=0/17,=0/1517
gemini-2.0-flash-001,ZERIKLw91BcWYBNtBMWAclt9IpDuyHmEDDx0yA==,9,0,18,1518,0,0,=0/18,=0/1518
gemini-2.0-flash-001,ZERIKLw91BcWYBNtBMWAclt9IpDuyHmEDDx0yA==,9,0,19,1519,0,0,=0/19,=0/1519
gemini-2.0-flash-001,ZERIKLw91BcWYBNtBMWAclt9IpDuyHmEDDx0yA==,9,0,20,1520,0,0,=0/20,=0/1520
gemini-2.0-flash-001,ZERIKLw91BcWYBNtBMWAclt9IpDuyHmEDDx0yA==,9,0,21,1521,0,0,=0/21,=0/1521
gemini-2.0-flash-001,ZERIKLw91BcWYBNtBMWAclt9IpDuyHmEDDx0yA==,9,0,22,1522,0,0,=0/22,=0/1522
gemini-2.0-flash-001,ZERIKLw91BcWYBNtBMWAclt9IpDuyHmEDDx0yA==,9,0,23,1523,0,0,=0/23,=0/1523
gemini-2.0-flash-001,ZERIKLw91BcWYBNtBMWAclt9IpDuyHmEDDx0yA==,9,0,24,1524,0,0,=0/24,=0/1524
gemini-2.0-flash-001,ZERIKLw91BcWYBNtBMWAclt9IpDuyHmEDDx0yA==,9,0,25,1525,0,0,=0/25,=0/1525
gemini-2.0-flash-001,ZERIKLw91BcWYBNtBMWAclt9IpDuyHmEDDx0yA==,9,0,26,1526,0,0,=0/26,=0/1526
gemini-2.0-flash-001,ZERIKLw91BcWYBNtBMWAclt9IpDuyHmEDDx0yA==,9,0,27,1527,0,0,=0/27,=0/1527
gemini-2.0-flash-001,ZERIKLw91BcWYBNtBMWAclt9IpDuyHmEDDx0yA==,9,0,28,1528,0,0,=0/28,=0/1528
gemini-2.0-flash-001,ZERIKLw91BcWYBNtBMWAclt9IpDuyHmEDDx0yA==,9,0,29,1529,0,0,=0/29,=0/1529
gemini-2.0-flash-001,ZERIKLw91BcWYBNtBMWAclt9IpDuyHmEDDx0yA==,9,0,30,1530,0,0,=0/30,=0/1530
gemini-2.0-flash-001,ZERIKLw91BcWYBNtBMWAclt9IpDuyHmEDDx0yA==,9,0,31,1531,0,0,=0/31,=0/1531
gemini-2.0-flash-001,ZERIKLw91BcWYBNtBMWAclt9IpDuyHmEDDx0yA==,9,0,32,1532,0,0,=0/32,=0/1532
gemini-2.0-flash-001,ZERIKLw91BcWYBNtBMWAclt9IpDuyHmEDDx0yA==,9,0,33,1533,0,0,=0/33,=0/1533
gemini-2.0-flash-001,ZERIKLw91BcWYBNtBMWAclt9IpDuyHmEDDx0yA==,9,0,34,1534,0,0,=0/34,=0/1534
gemini-2.0-flash-001,ZERIKLw91BcWYBNtBMWAclt9IpDuyHmEDDx0yA==,9,0,35,1535,0,0,=0/35,=0/1535
gemini-2.0-flash-001,ZERIKLw91BcWYBNtBMWAclt9IpDuyHmEDDx0yA==,9,0,36,1536,0,0,=0/36,=0/1536
gemini-2.0-flash-001,ZERIKLw91BcWYBNtBMWAclt9IpDuyHmEDDx0yA==,9,0,37,1537,0,0,=0/37,=0/1537
gemini-2.0-flash-001,ZERIKLw91BcWYBNtBMWAclt9IpDuyHmEDDx0yA==,9,0,38,1538,0,0,=0/38,=0/1538
gemini-2.0-flash-001,ZERIKLw91BcWYBNtBMWAclt9IpDuyHmEDDx0yA==,9,0,39,1539,0,0,=0/39,=0/1539
gemini-2.0-flash-001,ZERIKLw91BcWYBNtBMWAclt9IpDuyHmEDDx0yA==,9,0,40,1540,0,0,=0/40,=0/1540
gemini-2.0-flash-001,ZERIKLw91BcWYBNtBMWAclt9IpDuyHmEDDx0yA==,9,0,41,1541,0,0,=0/41,=0/1541
gemini-2.0-flash-001,ZERIKLw91BcWYBNtBMWAclt9IpDuyHmEDDx0yA==,9,0,42,1542,0,0,=0/42,=0/1542
gemini-2.0-flash-001,ZERIKLw91BcWYBNtBMWAclt9IpDuyHmEDDx0yA==,9,0,43,1543,0,0,=0/43,=0/1543
gemini-2.0-flash-001,ZERIKLw91BcWYBNtBMWAclt9IpDuyHmEDDx0yA==,9,0,44,1544,0,0,=0/44,=0/1544
gemini-2.0-flash-001,ZERIKLw91BcWYBNtBMWAclt9IpDuyHmEDDx0yA==,9,0,45,1545,0,0,=0/45,=0/1545
gemini-2.0-flash-001,ZERIKLw91BcWYBNtBMWAclt9IpDuyHmEDDx0yA==,10,0,46,1546,0,0,=0/46,=0/1546
gemini-2.0-flash-001,ZERIKLw91BcWYBNtBMWAclt9IpDuyHmEDDx0yA==,9,0,47,1547,0,0,=0/47,=0/1547
gemini-2.0-flash-001,ZERIKLw91BcWYBNtBMWAclt9IpDuyHmEDDx0yA==,9,0,48,1548,0,0,=0/48,=0/1548
gemini-2.0-flash-001,ZERIKLw91BcWYBNtBMWAclt9IpDuyHmEDDx0yA==,9,0,49,1549,0,0,=0/49,=0/1549
gemini-2.0-flash-001,ZERIKLw91BcWYBNtBMWAclt9IpDuyHmEDDx0yA==,9,0,50,1550,0,0,=0/50,=0/1550
gemini-2.0-flash-001,ZERIKLw91BcWYBNtBMWAclt9IpDuyHmEDDx0yA==,9,0,51,1551,0,0,=0/51,=0/1551
gemini-2.0-flash-001,ZERIKLw91BcWYBNtBMWAclt9IpDuyHmEDDx0yA==,9,0,52,1552,0,0,=0/52,=0/1552
gemini-2.0-flash-001,ZERIKLw91BcWYBNtBMWAclt9IpDuyHmEDDx0yA==,9,0,53,1553,0,0,=0/53,=0/1553
gemini-2.0-flash-001,ZERIKLw91BcWYBNtBMWAclt9IpDuyHmEDDx0yA==,9,0,54,1554,0,0,=0/54,=0/1554
gemini-2.0-flash-001,ZERIKLw91BcWYBNtBMWAclt9IpDuyHmEDDx0yA==,9,0,55,1555,0,0,=0/55,=0/1555
gemini-2.0-flash-001,ZERIKLw91BcWYBNtBMWAclt9IpDuyHmEDDx0yA==,9,0,56,1556,0,0,=0/56,=0/1556
gemini-2.0-flash-001,ZERIKLw91BcWYBNtBMWAclt9IpDuyHmEDDx0yA==,9,0,57,1557,0,0,=0/57,=0/1557
gemini-2.0-flash-001,ZERIKLw91BcWYBNtBMWAclt9IpDuyHmEDDx0yA==,9,0,58,1558,0,0,=0/58,=0/1558
gemini-2.0-flash-001,ZERIKLw91BcWYBNtBMWAclt9IpDuyHmEDDx0yA==,9,0,59,1559,0,0,=0/59,=0/1559
gemini-2.0-flash-001,ZERIKLw91BcWYBNtBMWAclt9IpDuyHmEDDx0yA==,9,0,60,1560,0,0,=0/60,=0/1560
gemini-2.0-flash-001,ZERIKLw91BcWYBNtBMWAclt9IpDuyHmEDDx0yA==,9,0,61,1561,0,0,=0/61,=0/1561
gemini-2.0-flash-001,ZERIKLw91BcWYBNtBMWAclt9IpDuyHmEDDx0yA==,9,0,62,1562,0,0,=0/62,=0/1562
gemini-2.0-flash-001,ZERIKLw91BcWYBNtBMWAclt9IpDuyHmEDDx0yA==,9,0,63,1563,0,0,=0/63,=0/1563
gemini-2.0-flash-001,ZERIKLw91BcWYBNtBMWAclt9IpDuyHmEDDx0yA==,9,0,64,1564,0,0,=0/64,=0/1564
gemini-2.0-flash-001,ZERIKLw91BcWYBNtBMWAclt9IpDuyHmEDDx0yA==,9,0,65,1565,0,0,=0/65,=0/1565
gemini-2.0-flash-001,ZERIKLw91BcWYBNtBMWAclt9IpDuyHmEDDx0yA==,9,0,66,1566,0,0,=0/66,=0/1566
gemini-2.0-flash-001,ZERIKLw91BcWYBNtBMWAclt9IpDuyHmEDDx0yA==,9,0,67,1567,0,0,=0/67,=0/1567
gemini-2.0-flash-001,ZERIKLw91BcWYBNtBMWAclt9IpDuyHmEDDx0yA==,9,0,68,1568,0,0,=0/68,=0/1568
gemini-2.0-flash-001,ZERIKLw91BcWYBNtBMWAclt9IpDuyHmEDDx0yA==,9,0,69,1569,0,0,=0/69,=0/1569
gemini-2.0-flash-001,ZERIKLw91BcWYBNtBMWAclt9IpDuyHmEDDx0yA==,9,0,70,1570,0,0,=0/70,=0/1570
gemini-2.0-flash-001,ZERIKLw91BcWYBNtBMWAclt9IpDuyHmEDDx0yA==,9,0,71,1571,0,0,=0/71,=0/1571
gemini-2.0-flash-001,ZERIKLw91BcWYBNtBMWAclt9IpDuyHmEDDx0yA==,9,0,72,1572,0,0,=0/72,=0/1572
gemini-2.0-flash-001,ZERIKLw91BcWYBNtBMWAclt9IpDuyHmEDDx0yA==,9,0,73,1573,0,0,=0/73,=0/1573
gemini-2.0-flash-001,ZERIKLw91BcWYBNtBMWAclt9IpDuyHmEDDx0yA==,9,0,74,1574,0,0,=0/74,=0/1574
gemini-2.0-flash-001,ZERIKLw91BcWYBNtBMWAclt9IpDuyHmEDDx0yA==,9,0,75,1575,0,0,=0/75,=0/1575
gemini-2.0-flash-001,ZERIKLw91BcWYBNtBMWAclt9IpDuyHmEDDx0yA==,9,0,76,1576,0,0,=0/76,=0/1576
gemini-2.0-flash-001,ZERIKLw91BcWYBNtBMWAclt9IpDuyHmEDDx0yA==,9,0,77,1577,0,0,=0/77,=0/1577
gemini-2.0-flash-001,ZERIKLw91BcWYBNtBMWAclt9IpDuyHmEDDx0yA==,9,0,78,1578,0,0,=0/78,=0/1578
gemini-2.0-flash-001,ZERIKLw91BcWYBNtBMWAclt9IpDuyHmEDDx0yA==,9,0,79,1579,0,0,=0/79,=0/1579
gemini-2.0-flash-001,ZERIKLw91BcWYBNtBMWAclt9IpDuyHmEDDx0yA==,9,0,80,1580,0,0,=0/80,=0/1580
gemini-2.0-flash-001,ZERIKLw91BcWYBNtBMWAclt9IpDuyHmEDDx0yA==,9,0,81,1581,0,0,=0/81,=0/1581
gemini-2.0-flash-001,ZERIKLw91BcWYBNtBMWAclt9IpDuyHmEDDx0yA==,9,0,82,1582,0,0,=0/82,=0/1582
gemini-2.0-flash-001,ZERIKLw91BcWYBNtBMWAclt9IpDuyHmEDDx0yA==,9,0,83,1583,0,0,=0/83,=0/1583
gemini-2.0-flash-001,ZERIKLw91BcWYBNtBMWAclt9IpDuyHmEDDx0yA==,9,0,84,1584,0,0,=0/84,=0/1584
gemini-2.0-flash-001,ZERIKLw91BcWYBNtBMWAclt9IpDuyHmEDDx0yA==,9,0,85,1585,0,0,=0/85,=0/1585
gemini-2.0-flash-001,ZERIKLw91BcWYBNtBMWAclt9IpDuyHmEDDx0yA==,9,0,86,1586,0,0,=0/86,=0/1586
gemini-2.0-flash-001,ZERIKLw91BcWYBNtBMWAclt9IpDuyHmEDDx0yA==,9,0,87,1587,0,0,=0/87,=0/1587
gemini-2.0-flash-001,ZERIKLw91BcWYBNtBMWAclt9IpDuyHmEDDx0yA==,9,0,88,1588,0,0,=0/88,=0/1588
gemini-2.0-flash-001,ZERIKLw91BcWYBNtBMWAclt9IpDuyHmEDDx0yA==,9,0,89,1589,0,0,=0/89,=0/1589
gemini-2.0-flash-001,ZERIKLw91BcWYBNtBMWAclt9IpDuyHmEDDx0yA==,9,0,90,1590,0,0,=0/90,=0/1590
gemini-2.0-flash-001,ZERIKLw91BcWYBNtBMWAclt9IpDuyHmEDDx0yA==,9,0,91,1591,0,0,=0/91,=0/1591
gemini-2.0-flash-001,ZERIKLw91BcWYBNtBMWAclt9IpDuyHmEDDx0yA==,9,0,92,1592,0,0,=0/92,=0/1592
gemini-2.0-flash-001,ZERIKLw91BcWYBNtBMWAclt9IpDuyHmEDDx0yA==,9,0,93,1593,0,0,=0/93,=0/1593
gemini-2.0-flash-001,ZERIKLw91BcWYBNtBMWAclt9IpDuyHmEDDx0yA==,9,0,94,1594,0,0,=0/94,=0/1594
gemini-2.0-flash-001,ZERIKLw91BcWYBNtBMWAclt9IpDuyHmEDDx0yA==,9,0,95,1595,0,0,=0/95,=0/1595
gemini-2.0-flash-001,ZERIKLw91BcWYBNtBMWAclt9IpDuyHmEDDx0yA==,9,0,96,1596,0,0,=0/96,=0/1596
gemini-2.0-flash-001,ZERIKLw91BcWYBNtBMWAclt9IpDuyHmEDDx0yA==,9,0,97,1597,0,0,=0/97,=0/1597
gemini-2.0-flash-001,ZERIKLw91BcWYBNtBMWAclt9IpDuyHmEDDx0yA==,9,0,98,1598,0,0,=0/98,=0/1598
gemini-2.0-flash-001,ZERIKLw91BcWYBNtBMWAclt9IpDuyHmEDDx0yA==,9,0,99,1599,0,0,=0/99,=0/1599
gemini-2.0-flash-001,ZERIKLw91BcWYBNtBMWAclt9IpDuyHmEDDx0yA==,9,0,100,1600,0,0,=0/100,=0/1600
gemini-2.0-flash-001,ZsmLdbeGuqIJRWi_1pUfj0g7lP4oZXMuz1t7QQ==,9,0,1,1601,0,0,=0/1,=0/1601
gemini-2.0-flash-001,ZsmLdbeGuqIJRWi_1pUfj0g7lP4oZXMuz1t7QQ==,9,0,2,1602,0,0,=0/2,=0/1602
gemini-2.0-flash-001,ZsmLdbeGuqIJRWi_1pUfj0g7lP4oZXMuz1t7QQ==,9,0,3,1603,0,0,=0/3,=0/1603
gemini-2.0-flash-001,ZsmLdbeGuqIJRWi_1pUfj0g7lP4oZXMuz1t7QQ==,9,0,4,1604,0,0,=0/4,=0/1604
gemini-2.0-flash-001,ZsmLdbeGuqIJRWi_1pUfj0g7lP4oZXMuz1t7QQ==,9,0,5,1605,0,0,=0/5,=0/1605
gemini-2.0-flash-001,ZsmLdbeGuqIJRWi_1pUfj0g7lP4oZXMuz1t7QQ==,9,0,6,1606,0,0,=0/6,=0/1606
gemini-2.0-flash-001,ZsmLdbeGuqIJRWi_1pUfj0g7lP4oZXMuz1t7QQ==,9,0,7,1607,0,0,=0/7,=0/1607
gemini-2.0-flash-001,ZsmLdbeGuqIJRWi_1pUfj0g7lP4oZXMuz1t7QQ==,9,0,8,1608,0,0,=0/8,=0/1608
gemini-2.0-flash-001,ZsmLdbeGuqIJRWi_1pUfj0g7lP4oZXMuz1t7QQ==,9,0,9,1609,0,0,=0/9,=0/1609
gemini-2.0-flash-001,ZsmLdbeGuqIJRWi_1pUfj0g7lP4oZXMuz1t7QQ==,9,0,10,1610,0,0,=0/10,=0/1610
gemini-2.0-flash-001,ZsmLdbeGuqIJRWi_1pUfj0g7lP4oZXMuz1t7QQ==,9,0,11,1611,0,0,=0/11,=0/1611
gemini-2.0-flash-001,ZsmLdbeGuqIJRWi_1pUfj0g7lP4oZXMuz1t7QQ==,9,0,12,1612,0,0,=0/12,=0/1612
gemini-2.0-flash-001,ZsmLdbeGuqIJRWi_1pUfj0g7lP4oZXMuz1t7QQ==,9,0,13,1613,0,0,=0/13,=0/1613
gemini-2.0-flash-001,ZsmLdbeGuqIJRWi_1pUfj0g7lP4oZXMuz1t7QQ==,9,0,14,1614,0,0,=0/14,=0/1614
gemini-2.0-flash-001,ZsmLdbeGuqIJRWi_1pUfj0g7lP4oZXMuz1t7QQ==,9,0,15,1615,0,0,=0/15,=0/1615
gemini-2.0-flash-001,ZsmLdbeGuqIJRWi_1pUfj0g7lP4oZXMuz1t7QQ==,9,0,16,1616,0,0,=0/16,=0/1616
gemini-2.0-flash-001,ZsmLdbeGuqIJRWi_1pUfj0g7lP4oZXMuz1t7QQ==,9,0,17,1617,0,0,=0/17,=0/1617
gemini-2.0-flash-001,ZsmLdbeGuqIJRWi_1pUfj0g7lP4oZXMuz1t7QQ==,9,0,18,1618,0,0,=0/18,=0/1618
gemini-2.0-flash-001,ZsmLdbeGuqIJRWi_1pUfj0g7lP4oZXMuz1t7QQ==,9,0,19,1619,0,0,=0/19,=0/1619
gemini-2.0-flash-001,ZsmLdbeGuqIJRWi_1pUfj0g7lP4oZXMuz1t7QQ==,9,0,20,1620,0,0,=0/20,=0/1620
gemini-2.0-flash-001,ZsmLdbeGuqIJRWi_1pUfj0g7lP4oZXMuz1t7QQ==,9,0,21,1621,0,0,=0/21,=0/1621
gemini-2.0-flash-001,ZsmLdbeGuqIJRWi_1pUfj0g7lP4oZXMuz1t7QQ==,9,0,22,1622,0,0,=0/22,=0/1622
gemini-2.0-flash-001,ZsmLdbeGuqIJRWi_1pUfj0g7lP4oZXMuz1t7QQ==,9,0,23,1623,0,0,=0/23,=0/1623
gemini-2.0-flash-001,ZsmLdbeGuqIJRWi_1pUfj0g7lP4oZXMuz1t7QQ==,9,0,24,1624,0,0,=0/24,=0/1624
gemini-2.0-flash-001,ZsmLdbeGuqIJRWi_1pUfj0g7lP4oZXMuz1t7QQ==,9,0,25,1625,0,0,=0/25,=0/1625
gemini-2.0-flash-001,ZsmLdbeGuqIJRWi_1pUfj0g7lP4oZXMuz1t7QQ==,9,0,26,1626,0,0,=0/26,=0/1626
gemini-2.0-flash-001,ZsmLdbeGuqIJRWi_1pUfj0g7lP4oZXMuz1t7QQ==,9,0,27,1627,0,0,=0/27,=0/1627
gemini-2.0-flash-001,ZsmLdbeGuqIJRWi_1pUfj0g7lP4oZXMuz1t7QQ==,9,0,28,1628,0,0,=0/28,=0/1628
gemini-2.0-flash-001,ZsmLdbeGuqIJRWi_1pUfj0g7lP4oZXMuz1t7QQ==,9,0,29,1629,0,0,=0/29,=0/1629
gemini-2.0-flash-001,ZsmLdbeGuqIJRWi_1pUfj0g7lP4oZXMuz1t7QQ==,9,0,30,1630,0,0,=0/30,=0/1630
gemini-2.0-flash-001,ZsmLdbeGuqIJRWi_1pUfj0g7lP4oZXMuz1t7QQ==,9,0,31,1631,0,0,=0/31,=0/1631
gemini-2.0-flash-001,ZsmLdbeGuqIJRWi_1pUfj0g7lP4oZXMuz1t7QQ==,9,0,32,1632,0,0,=0/32,=0/1632
gemini-2.0-flash-001,ZsmLdbeGuqIJRWi_1pUfj0g7lP4oZXMuz1t7QQ==,9,0,33,1633,0,0,=0/33,=0/1633
gemini-2.0-flash-001,ZsmLdbeGuqIJRWi_1pUfj0g7lP4oZXMuz1t7QQ==,9,0,34,1634,0,0,=0/34,=0/1634
gemini-2.0-flash-001,ZsmLdbeGuqIJRWi_1pUfj0g7lP4oZXMuz1t7QQ==,9,0,35,1635,0,0,=0/35,=0/1635
gemini-2.0-flash-001,ZsmLdbeGuqIJRWi_1pUfj0g7lP4oZXMuz1t7QQ==,9,0,36,1636,0,0,=0/36,=0/1636
gemini-2.0-flash-001,ZsmLdbeGuqIJRWi_1pUfj0g7lP4oZXMuz1t7QQ==,9,0,37,1637,0,0,=0/37,=0/1637
gemini-2.0-flash-001,ZsmLdbeGuqIJRWi_1pUfj0g7lP4oZXMuz1t7QQ==,9,0,38,1638,0,0,=0/38,=0/1638
gemini-2.0-flash-001,ZsmLdbeGuqIJRWi_1pUfj0g7lP4oZXMuz1t7QQ==,9,0,39,1639,0,0,=0/39,=0/1639
gemini-2.0-flash-001,ZsmLdbeGuqIJRWi_1pUfj0g7lP4oZXMuz1t7QQ==,9,0,40,1640,0,0,=0/40,=0/1640
gemini-2.0-flash-001,ZsmLdbeGuqIJRWi_1pUfj0g7lP4oZXMuz1t7QQ==,9,0,41,1641,0,0,=0/41,=0/1641
gemini-2.0-flash-001,ZsmLdbeGuqIJRWi_1pUfj0g7lP4oZXMuz1t7QQ==,9,0,42,1642,0,0,=0/42,=0/1642
gemini-2.0-flash-001,ZsmLdbeGuqIJRWi_1pUfj0g7lP4oZXMuz1t7QQ==,9,0,43,1643,0,0,=0/43,=0/1643
gemini-2.0-flash-001,ZsmLdbeGuqIJRWi_1pUfj0g7lP4oZXMuz1t7QQ==,9,0,44,1644,0,0,=0/44,=0/1644
gemini-2.0-flash-001,ZsmLdbeGuqIJRWi_1pUfj0g7lP4oZXMuz1t7QQ==,9,0,45,1645,0,0,=0/45,=0/1645
gemini-2.0-flash-001,ZsmLdbeGuqIJRWi_1pUfj0g7lP4oZXMuz1t7QQ==,9,0,46,1646,0,0,=0/46,=0/1646
gemini-2.0-flash-001,ZsmLdbeGuqIJRWi_1pUfj0g7lP4oZXMuz1t7QQ==,9,0,47,1647,0,0,=0/47,=0/1647
gemini-2.0-flash-001,ZsmLdbeGuqIJRWi_1pUfj0g7lP4oZXMuz1t7QQ==,9,0,48,1648,0,0,=0/48,=0/1648
gemini-2.0-flash-001,ZsmLdbeGuqIJRWi_1pUfj0g7lP4oZXMuz1t7QQ==,9,0,49,1649,0,0,=0/49,=0/1649
gemini-2.0-flash-001,ZsmLdbeGuqIJRWi_1pUfj0g7lP4oZXMuz1t7QQ==,9,0,50,1650,0,0,=0/50,=0/1650
gemini-2.0-flash-001,ZsmLdbeGuqIJRWi_1pUfj0g7lP4oZXMuz1t7QQ==,9,0,51,1651,0,0,=0/51,=0/1651
gemini-2.0-flash-001,ZsmLdbeGuqIJRWi_1pUfj0g7lP4oZXMuz1t7QQ==,9,0,52,1652,0,0,=0/52,=0/1652
gemini-2.0-flash-001,ZsmLdbeGuqIJRWi_1pUfj0g7lP4oZXMuz1t7QQ==,10,0,53,1653,0,0,=0/53,=0/1653
gemini-2.0-flash-001,ZsmLdbeGuqIJRWi_1pUfj0g7lP4oZXMuz1t7QQ==,9,0,54,1654,0,0,=0/54,=0/1654
gemini-2.0-flash-001,ZsmLdbeGuqIJRWi_1pUfj0g7lP4oZXMuz1t7QQ==,9,0,55,1655,0,0,=0/55,=0/1655
gemini-2.0-flash-001,ZsmLdbeGuqIJRWi_1pUfj0g7lP4oZXMuz1t7QQ==,9,0,56,1656,0,0,=0/56,=0/1656
gemini-2.0-flash-001,ZsmLdbeGuqIJRWi_1pUfj0g7lP4oZXMuz1t7QQ==,9,0,57,1657,0,0,=0/57,=0/1657
gemini-2.0-flash-001,ZsmLdbeGuqIJRWi_1pUfj0g7lP4oZXMuz1t7QQ==,9,0,58,1658,0,0,=0/58,=0/1658
gemini-2.0-flash-001,ZsmLdbeGuqIJRWi_1pUfj0g7lP4oZXMuz1t7QQ==,9,0,59,1659,0,0,=0/59,=0/1659
gemini-2.0-flash-001,ZsmLdbeGuqIJRWi_1pUfj0g7lP4oZXMuz1t7QQ==,9,0,60,1660,0,0,=0/60,=0/1660
gemini-2.0-flash-001,ZsmLdbeGuqIJRWi_1pUfj0g7lP4oZXMuz1t7QQ==,9,0,61,1661,0,0,=0/61,=0/1661
gemini-2.0-flash-001,ZsmLdbeGuqIJRWi_1pUfj0g7lP4oZXMuz1t7QQ==,9,0,62,1662,0,0,=0/62,=0/1662
gemini-2.0-flash-001,ZsmLdbeGuqIJRWi_1pUfj0g7lP4oZXMuz1t7QQ==,9,0,63,1663,0,0,=0/63,=0/1663
gemini-2.0-flash-001,ZsmLdbeGuqIJRWi_1pUfj0g7lP4oZXMuz1t7QQ==,9,0,64,1664,0,0,=0/64,=0/1664
gemini-2.0-flash-001,ZsmLdbeGuqIJRWi_1pUfj0g7lP4oZXMuz1t7QQ==,9,0,65,1665,0,0,=0/65,=0/1665
gemini-2.0-flash-001,ZsmLdbeGuqIJRWi_1pUfj0g7lP4oZXMuz1t7QQ==,9,0,66,1666,0,0,=0/66,=0/1666
gemini-2.0-flash-001,ZsmLdbeGuqIJRWi_1pUfj0g7lP4oZXMuz1t7QQ==,9,0,67,1667,0,0,=0/67,=0/1667
gemini-2.0-flash-001,ZsmLdbeGuqIJRWi_1pUfj0g7lP4oZXMuz1t7QQ==,9,0,68,1668,0,0,=0/68,=0/1668
gemini-2.0-flash-001,ZsmLdbeGuqIJRWi_1pUfj0g7lP4oZXMuz1t7QQ==,9,0,69,1669,0,0,=0/69,=0/1669
gemini-2.0-flash-001,ZsmLdbeGuqIJRWi_1pUfj0g7lP4oZXMuz1t7QQ==,9,0,70,1670,0,0,=0/70,=0/1670
gemini-2.0-flash-001,ZsmLdbeGuqIJRWi_1pUfj0g7lP4oZXMuz1t7QQ==,9,0,71,1671,0,0,=0/71,=0/1671
gemini-2.0-flash-001,ZsmLdbeGuqIJRWi_1pUfj0g7lP4oZXMuz1t7QQ==,9,0,72,1672,0,0,=0/72,=0/1672
gemini-2.0-flash-001,ZsmLdbeGuqIJRWi_1pUfj0g7lP4oZXMuz1t7QQ==,9,0,73,1673,0,0,=0/73,=0/1673
gemini-2.0-flash-001,ZsmLdbeGuqIJRWi_1pUfj0g7lP4oZXMuz1t7QQ==,9,0,74,1674,0,0,=0/74,=0/1674
gemini-2.0-flash-001,ZsmLdbeGuqIJRWi_1pUfj0g7lP4oZXMuz1t7QQ==,9,0,75,1675,0,0,=0/75,=0/1675
gemini-2.0-flash-001,ZsmLdbeGuqIJRWi_1pUfj0g7lP4oZXMuz1t7QQ==,9,0,76,1676,0,0,=0/76,=0/1676
gemini-2.0-flash-001,ZsmLdbeGuqIJRWi_1pUfj0g7lP4oZXMuz1t7QQ==,9,0,77,1677,0,0,=0/77,=0/1677
gemini-2.0-flash-001,ZsmLdbeGuqIJRWi_1pUfj0g7lP4oZXMuz1t7QQ==,9,0,78,1678,0,0,=0/78,=0/1678
gemini-2.0-flash-001,ZsmLdbeGuqIJRWi_1pUfj0g7lP4oZXMuz1t7QQ==,9,0,79,1679,0,0,=0/79,=0/1679
gemini-2.0-flash-001,ZsmLdbeGuqIJRWi_1pUfj0g7lP4oZXMuz1t7QQ==,9,0,80,1680,0,0,=0/80,=0/1680
gemini-2.0-flash-001,ZsmLdbeGuqIJRWi_1pUfj0g7lP4oZXMuz1t7QQ==,9,0,81,1681,0,0,=0/81,=0/1681
gemini-2.0-flash-001,ZsmLdbeGuqIJRWi_1pUfj0g7lP4oZXMuz1t7QQ==,9,0,82,1682,0,0,=0/82,=0/1682
gemini-2.0-flash-001,ZsmLdbeGuqIJRWi_1pUfj0g7lP4oZXMuz1t7QQ==,9,0,83,1683,0,0,=0/83,=0/1683
gemini-2.0-flash-001,ZsmLdbeGuqIJRWi_1pUfj0g7lP4oZXMuz1t7QQ==,9,0,84,1684,0,0,=0/84,=0/1684
gemini-2.0-flash-001,ZsmLdbeGuqIJRWi_1pUfj0g7lP4oZXMuz1t7QQ==,9,0,85,1685,0,0,=0/85,=0/1685
gemini-2.0-flash-001,ZsmLdbeGuqIJRWi_1pUfj0g7lP4oZXMuz1t7QQ==,9,0,86,1686,0,0,=0/86,=0/1686
gemini-2.0-flash-001,ZsmLdbeGuqIJRWi_1pUfj0g7lP4oZXMuz1t7QQ==,9,0,87,1687,0,0,=0/87,=0/1687
gemini-2.0-flash-001,ZsmLdbeGuqIJRWi_1pUfj0g7lP4oZXMuz1t7QQ==,9,0,88,1688,0,0,=0/88,=0/1688
gemini-2.0-flash-001,ZsmLdbeGuqIJRWi_1pUfj0g7lP4oZXMuz1t7QQ==,9,0,89,1689,0,0,=0/89,=0/1689
gemini-2.0-flash-001,ZsmLdbeGuqIJRWi_1pUfj0g7lP4oZXMuz1t7QQ==,9,0,90,1690,0,0,=0/90,=0/1690
gemini-2.0-flash-001,ZsmLdbeGuqIJRWi_1pUfj0g7lP4oZXMuz1t7QQ==,9,0,91,1691,0,0,=0/91,=0/1691
