Model,Type,Account,Steps,Correct,Repetition per Account(Model),Repetition per Type(Model),Repetition per Question(Model),Account(Model) Cumulative,Type(Model) Cumulative,Question(Model) Cumulative,Account(Model) Percentual,Type(Model) Percentual,Question(Model) Percentual,Type and Account Percentual
gemini-2.0-flash-001,CoT,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,5,0,47,1917,1917,0,2,2,=0/47,=2/1917,=2/1917,=0/47
gemini-2.0-flash-001,CoT,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,5,0,48,1918,1918,0,2,2,=0/48,=2/1918,=2/1918,=0/48
gemini-2.0-flash-001,CoT,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,9,0,49,1919,1919,0,2,2,=0/49,=2/1919,=2/1919,=0/49
gemini-2.0-flash-001,CoT,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,5,0,50,1920,1920,0,2,2,=0/50,=2/1920,=2/1920,=0/50
gemini-2.0-flash-001,CoT,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,5,0,51,1921,1921,0,2,2,=0/51,=2/1921,=2/1921,=0/51
gemini-2.0-flash-001,CoT,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,5,0,52,1922,1922,0,2,2,=0/52,=2/1922,=2/1922,=0/52
gemini-2.0-flash-001,CoT,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,+,0,53,1923,1923,0,2,2,=0/53,=2/1923,=2/1923,=0/53
gemini-2.0-flash-001,CoT,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,5,0,54,1924,1924,0,2,2,=0/54,=2/1924,=2/1924,=0/54
gemini-2.0-flash-001,CoT,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,5,0,55,1925,1925,0,2,2,=0/55,=2/1925,=2/1925,=0/55
gemini-2.0-flash-001,CoT,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,+,0,56,1926,1926,0,2,2,=0/56,=2/1926,=2/1926,=0/56
gemini-2.0-flash-001,CoT,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,5,0,57,1927,1927,0,2,2,=0/57,=2/1927,=2/1927,=0/57
gemini-2.0-flash-001,CoT,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,+,0,58,1928,1928,0,2,2,=0/58,=2/1928,=2/1928,=0/58
gemini-2.0-flash-001,CoT,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,5,0,59,1929,1929,0,2,2,=0/59,=2/1929,=2/1929,=0/59
gemini-2.0-flash-001,CoT,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,+,0,60,1930,1930,0,2,2,=0/60,=2/1930,=2/1930,=0/60
gemini-2.0-flash-001,CoT,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,5,0,61,1931,1931,0,2,2,=0/61,=2/1931,=2/1931,=0/61
gemini-2.0-flash-001,CoT,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,5,0,62,1932,1932,0,2,2,=0/62,=2/1932,=2/1932,=0/62
gemini-2.0-flash-001,CoT,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,+,0,63,1933,1933,0,2,2,=0/63,=2/1933,=2/1933,=0/63
gemini-2.0-flash-001,CoT,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,5,0,64,1934,1934,0,2,2,=0/64,=2/1934,=2/1934,=0/64
gemini-2.0-flash-001,CoT,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,+,0,65,1935,1935,0,2,2,=0/65,=2/1935,=2/1935,=0/65
gemini-2.0-flash-001,CoT,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,5,0,66,1936,1936,0,2,2,=0/66,=2/1936,=2/1936,=0/66
gemini-2.0-flash-001,CoT,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,5,0,67,1937,1937,0,2,2,=0/67,=2/1937,=2/1937,=0/67
gemini-2.0-flash-001,CoT,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,5,0,68,1938,1938,0,2,2,=0/68,=2/1938,=2/1938,=0/68
gemini-2.0-flash-001,CoT,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,4,0,69,1939,1939,0,2,2,=0/69,=2/1939,=2/1939,=0/69
gemini-2.0-flash-001,CoT,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,5,0,70,1940,1940,0,2,2,=0/70,=2/1940,=2/1940,=0/70
gemini-2.0-flash-001,CoT,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,5,0,71,1941,1941,0,2,2,=0/71,=2/1941,=2/1941,=0/71
gemini-2.0-flash-001,CoT,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,16,0,72,1942,1942,0,2,2,=0/72,=2/1942,=2/1942,=0/72
gemini-2.0-flash-001,CoT,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,5,0,73,1943,1943,0,2,2,=0/73,=2/1943,=2/1943,=0/73
gemini-2.0-flash-001,CoT,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,15,0,74,1944,1944,0,2,2,=0/74,=2/1944,=2/1944,=0/74
gemini-2.0-flash-001,CoT,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,5,0,75,1945,1945,0,2,2,=0/75,=2/1945,=2/1945,=0/75
gemini-2.0-flash-001,CoT,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,5,0,76,1946,1946,0,2,2,=0/76,=2/1946,=2/1946,=0/76
gemini-2.0-flash-001,CoT,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,5,0,77,1947,1947,0,2,2,=0/77,=2/1947,=2/1947,=0/77
gemini-2.0-flash-001,CoT,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,5,0,78,1948,1948,0,2,2,=0/78,=2/1948,=2/1948,=0/78
gemini-2.0-flash-001,CoT,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,5,0,79,1949,1949,0,2,2,=0/79,=2/1949,=2/1949,=0/79
gemini-2.0-flash-001,CoT,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,5,0,80,1950,1950,0,2,2,=0/80,=2/1950,=2/1950,=0/80
gemini-2.0-flash-001,CoT,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,5,0,81,1951,1951,0,2,2,=0/81,=2/1951,=2/1951,=0/81
gemini-2.0-flash-001,CoT,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,5,0,82,1952,1952,0,2,2,=0/82,=2/1952,=2/1952,=0/82
gemini-2.0-flash-001,CoT,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,5,0,83,1953,1953,0,2,2,=0/83,=2/1953,=2/1953,=0/83
gemini-2.0-flash-001,CoT,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,5,0,84,1954,1954,0,2,2,=0/84,=2/1954,=2/1954,=0/84
gemini-2.0-flash-001,CoT,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,+,0,85,1955,1955,0,2,2,=0/85,=2/1955,=2/1955,=0/85
gemini-2.0-flash-001,CoT,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,+,0,86,1956,1956,0,2,2,=0/86,=2/1956,=2/1956,=0/86
gemini-2.0-flash-001,CoT,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,5,0,87,1957,1957,0,2,2,=0/87,=2/1957,=2/1957,=0/87
gemini-2.0-flash-001,CoT,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,5,0,88,1958,1958,0,2,2,=0/88,=2/1958,=2/1958,=0/88
gemini-2.0-flash-001,CoT,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,8,0,89,1959,1959,0,2,2,=0/89,=2/1959,=2/1959,=0/89
gemini-2.0-flash-001,CoT,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,20,0,90,1960,1960,0,2,2,=0/90,=2/1960,=2/1960,=0/90
gemini-2.0-flash-001,CoT,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,5,0,91,1961,1961,0,2,2,=0/91,=2/1961,=2/1961,=0/91
gemini-2.0-flash-001,CoT,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,5,0,92,1962,1962,0,2,2,=0/92,=2/1962,=2/1962,=0/92
gemini-2.0-flash-001,CoT,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,+,0,93,1963,1963,0,2,2,=0/93,=2/1963,=2/1963,=0/93
gemini-2.0-flash-001,CoT,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,5,0,94,1964,1964,0,2,2,=0/94,=2/1964,=2/1964,=0/94
gemini-2.0-flash-001,CoT,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,5,0,95,1965,1965,0,2,2,=0/95,=2/1965,=2/1965,=0/95
gemini-2.0-flash-001,CoT,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,5,0,96,1966,1966,0,2,2,=0/96,=2/1966,=2/1966,=0/96
gemini-2.0-flash-001,CoT,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,5,0,97,1967,1967,0,2,2,=0/97,=2/1967,=2/1967,=0/97
gemini-2.0-flash-001,CoT,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,5,0,98,1968,1968,0,2,2,=0/98,=2/1968,=2/1968,=0/98
gemini-2.0-flash-001,CoT,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,+,0,99,1969,1969,0,2,2,=0/99,=2/1969,=2/1969,=0/99
gemini-2.0-flash-001,CoT,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,5,0,100,1970,1970,0,2,2,=0/100,=2/1970,=2/1970,=0/100
gemini-2.0-flash-001,CoT,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,20,0,101,1971,1971,0,2,2,=0/101,=2/1971,=2/1971,=0/101
gemini-2.0-flash-001,CoT,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,11,0,102,1972,1972,0,2,2,=0/102,=2/1972,=2/1972,=0/102
gemini-2.0-flash-001,CoT,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,+,0,103,1973,1973,0,2,2,=0/103,=2/1973,=2/1973,=0/103
gemini-2.0-flash-001,CoT,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,5,0,104,1974,1974,0,2,2,=0/104,=2/1974,=2/1974,=0/104
gemini-2.0-flash-001,CoT,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,+,0,105,1975,1975,0,2,2,=0/105,=2/1975,=2/1975,=0/105
gemini-2.0-flash-001,CoT,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,5,0,106,1976,1976,0,2,2,=0/106,=2/1976,=2/1976,=0/106
gemini-2.0-flash-001,CoT,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,+,0,107,1977,1977,0,2,2,=0/107,=2/1977,=2/1977,=0/107
gemini-2.0-flash-001,CoT,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,+,0,108,1978,1978,0,2,2,=0/108,=2/1978,=2/1978,=0/108
gemini-2.0-flash-001,CoT,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,9,0,109,1979,1979,0,2,2,=0/109,=2/1979,=2/1979,=0/109
gemini-2.0-flash-001,CoT,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,8,0,110,1980,1980,0,2,2,=0/110,=2/1980,=2/1980,=0/110
gemini-2.0-flash-001,CoT,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,+,0,111,1981,1981,0,2,2,=0/111,=2/1981,=2/1981,=0/111
gemini-2.0-flash-001,CoT,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,5,0,112,1982,1982,0,2,2,=0/112,=2/1982,=2/1982,=0/112
gemini-2.0-flash-001,CoT,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,+,0,113,1983,1983,0,2,2,=0/113,=2/1983,=2/1983,=0/113
gemini-2.0-flash-001,CoT,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,+,0,114,1984,1984,0,2,2,=0/114,=2/1984,=2/1984,=0/114
gemini-2.0-flash-001,CoT,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,5,0,115,1985,1985,0,2,2,=0/115,=2/1985,=2/1985,=0/115
gemini-2.0-flash-001,CoT,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,+,0,116,1986,1986,0,2,2,=0/116,=2/1986,=2/1986,=0/116
gemini-2.0-flash-001,CoT,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,12,0,117,1987,1987,0,2,2,=0/117,=2/1987,=2/1987,=0/117
gemini-2.0-flash-001,CoT,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,10,0,118,1988,1988,0,2,2,=0/118,=2/1988,=2/1988,=0/118
gemini-2.0-flash-001,CoT,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,5,0,119,1989,1989,0,2,2,=0/119,=2/1989,=2/1989,=0/119
gemini-2.0-flash-001,CoT,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,8,0,120,1990,1990,0,2,2,=0/120,=2/1990,=2/1990,=0/120
gemini-2.0-flash-001,CoT,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,5,0,121,1991,1991,0,2,2,=0/121,=2/1991,=2/1991,=0/121
gemini-2.0-flash-001,CoT,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,5,0,122,1992,1992,0,2,2,=0/122,=2/1992,=2/1992,=0/122
gemini-2.0-flash-001,CoT,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,5,0,123,1993,1993,0,2,2,=0/123,=2/1993,=2/1993,=0/123
gemini-2.0-flash-001,CoT,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,5,0,124,1994,1994,0,2,2,=0/124,=2/1994,=2/1994,=0/124
gemini-2.0-flash-001,CoT,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,5,0,125,1995,1995,0,2,2,=0/125,=2/1995,=2/1995,=0/125
gemini-2.0-flash-001,CoT,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,5,0,126,1996,1996,0,2,2,=0/126,=2/1996,=2/1996,=0/126
gemini-2.0-flash-001,CoT,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,10,0,127,1997,1997,0,2,2,=0/127,=2/1997,=2/1997,=0/127
gemini-2.0-flash-001,CoT,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,+,0,128,1998,1998,0,2,2,=0/128,=2/1998,=2/1998,=0/128
gemini-2.0-flash-001,CoT,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,5,0,129,1999,1999,0,2,2,=0/129,=2/1999,=2/1999,=0/129
gemini-2.0-flash-001,CoT,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,5,0,130,2000,2000,0,2,2,=0/130,=2/2000,=2/2000,=0/130
gemini-2.0-flash-001,CoT,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,5,0,131,2001,2001,0,2,2,=0/131,=2/2001,=2/2001,=0/131
gemini-2.0-flash-001,CoT,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,5,0,132,2002,2002,0,2,2,=0/132,=2/2002,=2/2002,=0/132
gemini-2.0-flash-001,CoT,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,19,0,133,2003,2003,0,2,2,=0/133,=2/2003,=2/2003,=0/133
gemini-2.0-flash-001,CoT,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,5,0,134,2004,2004,0,2,2,=0/134,=2/2004,=2/2004,=0/134
gemini-2.0-flash-001,CoT,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,5,0,135,2005,2005,0,2,2,=0/135,=2/2005,=2/2005,=0/135
gemini-2.0-flash-001,CoT,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,+,0,136,2006,2006,0,2,2,=0/136,=2/2006,=2/2006,=0/136
gemini-2.0-flash-001,CoT,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,+,0,137,2007,2007,0,2,2,=0/137,=2/2007,=2/2007,=0/137
gemini-2.0-flash-001,CoT,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,5,0,138,2008,2008,0,2,2,=0/138,=2/2008,=2/2008,=0/138
gemini-2.0-flash-001,CoT,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,5,0,139,2009,2009,0,2,2,=0/139,=2/2009,=2/2009,=0/139
gemini-2.0-flash-001,CoT,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,4,0,140,2010,2010,0,2,2,=0/140,=2/2010,=2/2010,=0/140
gemini-2.0-flash-001,CoT,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,7,0,141,2011,2011,0,2,2,=0/141,=2/2011,=2/2011,=0/141
gemini-2.0-flash-001,CoT,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,5,0,142,2012,2012,0,2,2,=0/142,=2/2012,=2/2012,=0/142
gemini-2.0-flash-001,CoT,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,+,0,143,2013,2013,0,2,2,=0/143,=2/2013,=2/2013,=0/143
gemini-2.0-flash-001,CoT,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,+,0,144,2014,2014,0,2,2,=0/144,=2/2014,=2/2014,=0/144
gemini-2.0-flash-001,CoT,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,+,0,145,2015,2015,0,2,2,=0/145,=2/2015,=2/2015,=0/145
gemini-2.0-flash-001,CoT,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,5,0,146,2016,2016,0,2,2,=0/146,=2/2016,=2/2016,=0/146
gemini-2.0-flash-001,CoT,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,5,0,147,2017,2017,0,2,2,=0/147,=2/2017,=2/2017,=0/147
gemini-2.0-flash-001,CoT,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,5,0,148,2018,2018,0,2,2,=0/148,=2/2018,=2/2018,=0/148
gemini-2.0-flash-001,CoT,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,5,0,149,2019,2019,0,2,2,=0/149,=2/2019,=2/2019,=0/149
gemini-2.0-flash-001,CoT,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,5,0,150,2020,2020,0,2,2,=0/150,=2/2020,=2/2020,=0/150
gemini-2.0-flash-001,CoT,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,5,0,151,2021,2021,0,2,2,=0/151,=2/2021,=2/2021,=0/151
gemini-2.0-flash-001,CoT,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,5,0,152,2022,2022,0,2,2,=0/152,=2/2022,=2/2022,=0/152
gemini-2.0-flash-001,CoT,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,+,0,153,2023,2023,0,2,2,=0/153,=2/2023,=2/2023,=0/153
gemini-2.0-flash-001,CoT,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,5,0,154,2024,2024,0,2,2,=0/154,=2/2024,=2/2024,=0/154
gemini-2.0-flash-001,CoT,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,5,0,155,2025,2025,0,2,2,=0/155,=2/2025,=2/2025,=0/155
gemini-2.0-flash-001,CoT,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,5,0,156,2026,2026,0,2,2,=0/156,=2/2026,=2/2026,=0/156
gemini-2.0-flash-001,CoT,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,+,0,157,2027,2027,0,2,2,=0/157,=2/2027,=2/2027,=0/157
gemini-2.0-flash-001,CoT,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,+,0,158,2028,2028,0,2,2,=0/158,=2/2028,=2/2028,=0/158
gemini-2.0-flash-001,CoT,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,5,0,159,2029,2029,0,2,2,=0/159,=2/2029,=2/2029,=0/159
gemini-2.0-flash-001,CoT,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,+,0,160,2030,2030,0,2,2,=0/160,=2/2030,=2/2030,=0/160
gemini-2.0-flash-001,CoT,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,5,0,161,2031,2031,0,2,2,=0/161,=2/2031,=2/2031,=0/161
gemini-2.0-flash-001,CoT,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,5,0,162,2032,2032,0,2,2,=0/162,=2/2032,=2/2032,=0/162
gemini-2.0-flash-001,CoT,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,+,0,163,2033,2033,0,2,2,=0/163,=2/2033,=2/2033,=0/163
gemini-2.0-flash-001,CoT,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,+,0,164,2034,2034,0,2,2,=0/164,=2/2034,=2/2034,=0/164
gemini-2.0-flash-001,CoT,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,+,0,165,2035,2035,0,2,2,=0/165,=2/2035,=2/2035,=0/165
gemini-2.0-flash-001,CoT,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,5,0,166,2036,2036,0,2,2,=0/166,=2/2036,=2/2036,=0/166
gemini-2.0-flash-001,CoT,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,+,0,167,2037,2037,0,2,2,=0/167,=2/2037,=2/2037,=0/167
gemini-2.0-flash-001,CoT,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,+,0,168,2038,2038,0,2,2,=0/168,=2/2038,=2/2038,=0/168
gemini-2.0-flash-001,CoT,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,8,0,169,2039,2039,0,2,2,=0/169,=2/2039,=2/2039,=0/169
gemini-2.0-flash-001,CoT,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,7,0,170,2040,2040,0,2,2,=0/170,=2/2040,=2/2040,=0/170
gemini-2.0-flash-001,CoT,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,5,0,171,2041,2041,0,2,2,=0/171,=2/2041,=2/2041,=0/171
gemini-2.0-flash-001,CoT,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,5,0,172,2042,2042,0,2,2,=0/172,=2/2042,=2/2042,=0/172
gemini-2.0-flash-001,CoT,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,+,0,173,2043,2043,0,2,2,=0/173,=2/2043,=2/2043,=0/173
gemini-2.0-flash-001,CoT,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,5,0,174,2044,2044,0,2,2,=0/174,=2/2044,=2/2044,=0/174
gemini-2.0-flash-001,CoT,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,+,0,175,2045,2045,0,2,2,=0/175,=2/2045,=2/2045,=0/175
gemini-2.0-flash-001,CoT,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,5,0,176,2046,2046,0,2,2,=0/176,=2/2046,=2/2046,=0/176
gemini-2.0-flash-001,CoT,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,5,0,177,2047,2047,0,2,2,=0/177,=2/2047,=2/2047,=0/177
gemini-2.0-flash-001,CoT,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,5,0,178,2048,2048,0,2,2,=0/178,=2/2048,=2/2048,=0/178
gemini-2.0-flash-001,CoT,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,5,0,179,2049,2049,0,2,2,=0/179,=2/2049,=2/2049,=0/179
gemini-2.0-flash-001,CoT,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,5,0,180,2050,2050,0,2,2,=0/180,=2/2050,=2/2050,=0/180
gemini-2.0-flash-001,CoT,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,5,0,181,2051,2051,0,2,2,=0/181,=2/2051,=2/2051,=0/181
gemini-2.0-flash-001,CoT,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,5,0,182,2052,2052,0,2,2,=0/182,=2/2052,=2/2052,=0/182
gemini-2.0-flash-001,CoT,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,4,0,183,2053,2053,0,2,2,=0/183,=2/2053,=2/2053,=0/183
gemini-2.0-flash-001,CoT,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,+,0,184,2054,2054,0,2,2,=0/184,=2/2054,=2/2054,=0/184
gemini-2.0-flash-001,CoT,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,+,0,185,2055,2055,0,2,2,=0/185,=2/2055,=2/2055,=0/185
gemini-2.0-flash-001,CoT,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,7,0,186,2056,2056,0,2,2,=0/186,=2/2056,=2/2056,=0/186
gemini-2.0-flash-001,CoT,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,+,0,187,2057,2057,0,2,2,=0/187,=2/2057,=2/2057,=0/187
gemini-2.0-flash-001,CoT,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,+,0,188,2058,2058,0,2,2,=0/188,=2/2058,=2/2058,=0/188
gemini-2.0-flash-001,CoT,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,5,0,189,2059,2059,0,2,2,=0/189,=2/2059,=2/2059,=0/189
