Model,Type,Account,Steps,Correct,Repetition per Account(Model),Repetition per Type(Model),Repetition per Question(Model),Account(Model) Cumulative,Type(Model) Cumulative,Question(Model) Cumulative,Account(Model) Percentual,Type(Model) Percentual,Question(Model) Percentual,Type and Account Percentual
gemini-2.0-flash-lite-001,CoT,0l8LGCOE0BO1WFOe2b7RdKTBiGhPWYgr53kOLA==,6,0,78,78,78,0,0,0,=0/78,=0/78,=0/78,=0/78
gemini-2.0-flash-lite-001,CoT,0l8LGCOE0BO1WFOe2b7RdKTBiGhPWYgr53kOLA==,6,0,79,79,79,0,0,0,=0/79,=0/79,=0/79,=0/79
gemini-2.0-flash-lite-001,CoT,0l8LGCOE0BO1WFOe2b7RdKTBiGhPWYgr53kOLA==,5,0,80,80,80,0,0,0,=0/80,=0/80,=0/80,=0/80
gemini-2.0-flash-lite-001,CoT,0l8LGCOE0BO1WFOe2b7RdKTBiGhPWYgr53kOLA==,6,0,81,81,81,0,0,0,=0/81,=0/81,=0/81,=0/81
gemini-2.0-flash-lite-001,CoT,0l8LGCOE0BO1WFOe2b7RdKTBiGhPWYgr53kOLA==,6,0,82,82,82,0,0,0,=0/82,=0/82,=0/82,=0/82
gemini-2.0-flash-lite-001,CoT,0l8LGCOE0BO1WFOe2b7RdKTBiGhPWYgr53kOLA==,6,0,83,83,83,0,0,0,=0/83,=0/83,=0/83,=0/83
gemini-2.0-flash-lite-001,CoT,0l8LGCOE0BO1WFOe2b7RdKTBiGhPWYgr53kOLA==,5,0,84,84,84,0,0,0,=0/84,=0/84,=0/84,=0/84
gemini-2.0-flash-lite-001,CoT,0l8LGCOE0BO1WFOe2b7RdKTBiGhPWYgr53kOLA==,5,0,85,85,85,0,0,0,=0/85,=0/85,=0/85,=0/85
gemini-2.0-flash-lite-001,CoT,0l8LGCOE0BO1WFOe2b7RdKTBiGhPWYgr53kOLA==,6,0,86,86,86,0,0,0,=0/86,=0/86,=0/86,=0/86
gemini-2.0-flash-lite-001,CoT,0l8LGCOE0BO1WFOe2b7RdKTBiGhPWYgr53kOLA==,+,0,87,87,87,0,0,0,=0/87,=0/87,=0/87,=0/87
gemini-2.0-flash-lite-001,CoT,0l8LGCOE0BO1WFOe2b7RdKTBiGhPWYgr53kOLA==,7,0,88,88,88,0,0,0,=0/88,=0/88,=0/88,=0/88
gemini-2.0-flash-lite-001,CoT,0l8LGCOE0BO1WFOe2b7RdKTBiGhPWYgr53kOLA==,6,0,89,89,89,0,0,0,=0/89,=0/89,=0/89,=0/89
gemini-2.0-flash-lite-001,CoT,0l8LGCOE0BO1WFOe2b7RdKTBiGhPWYgr53kOLA==,6,0,90,90,90,0,0,0,=0/90,=0/90,=0/90,=0/90
gemini-2.0-flash-lite-001,CoT,0l8LGCOE0BO1WFOe2b7RdKTBiGhPWYgr53kOLA==,7,0,91,91,91,0,0,0,=0/91,=0/91,=0/91,=0/91
gemini-2.0-flash-lite-001,CoT,0l8LGCOE0BO1WFOe2b7RdKTBiGhPWYgr53kOLA==,6,0,92,92,92,0,0,0,=0/92,=0/92,=0/92,=0/92
gemini-2.0-flash-lite-001,CoT,0l8LGCOE0BO1WFOe2b7RdKTBiGhPWYgr53kOLA==,6,0,93,93,93,0,0,0,=0/93,=0/93,=0/93,=0/93
gemini-2.0-flash-lite-001,CoT,0l8LGCOE0BO1WFOe2b7RdKTBiGhPWYgr53kOLA==,4,0,94,94,94,0,0,0,=0/94,=0/94,=0/94,=0/94
gemini-2.0-flash-lite-001,CoT,0l8LGCOE0BO1WFOe2b7RdKTBiGhPWYgr53kOLA==,6,0,95,95,95,0,0,0,=0/95,=0/95,=0/95,=0/95
gemini-2.0-flash-lite-001,CoT,0l8LGCOE0BO1WFOe2b7RdKTBiGhPWYgr53kOLA==,6,0,96,96,96,0,0,0,=0/96,=0/96,=0/96,=0/96
gemini-2.0-flash-lite-001,CoT,0l8LGCOE0BO1WFOe2b7RdKTBiGhPWYgr53kOLA==,7,0,97,97,97,0,0,0,=0/97,=0/97,=0/97,=0/97
gemini-2.0-flash-lite-001,CoT,0l8LGCOE0BO1WFOe2b7RdKTBiGhPWYgr53kOLA==,5,0,98,98,98,0,0,0,=0/98,=0/98,=0/98,=0/98
gemini-2.0-flash-lite-001,CoT,0l8LGCOE0BO1WFOe2b7RdKTBiGhPWYgr53kOLA==,6,0,99,99,99,0,0,0,=0/99,=0/99,=0/99,=0/99
gemini-2.0-flash-lite-001,CoT,0l8LGCOE0BO1WFOe2b7RdKTBiGhPWYgr53kOLA==,+,0,100,100,100,0,0,0,=0/100,=0/100,=0/100,=0/100
gemini-2.0-flash-lite-001,CoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,4,0,1,101,101,0,0,0,=0/1,=0/101,=0/101,=0/1
gemini-2.0-flash-lite-001,CoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,6,0,2,102,102,0,0,0,=0/2,=0/102,=0/102,=0/2
gemini-2.0-flash-lite-001,CoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,6,0,3,103,103,0,0,0,=0/3,=0/103,=0/103,=0/3
gemini-2.0-flash-lite-001,CoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,7,0,4,104,104,0,0,0,=0/4,=0/104,=0/104,=0/4
gemini-2.0-flash-lite-001,CoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,7,0,5,105,105,0,0,0,=0/5,=0/105,=0/105,=0/5
gemini-2.0-flash-lite-001,CoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,6,0,6,106,106,0,0,0,=0/6,=0/106,=0/106,=0/6
gemini-2.0-flash-lite-001,CoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,9,0,7,107,107,0,0,0,=0/7,=0/107,=0/107,=0/7
gemini-2.0-flash-lite-001,CoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,6,0,8,108,108,0,0,0,=0/8,=0/108,=0/108,=0/8
gemini-2.0-flash-lite-001,CoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,6,0,9,109,109,0,0,0,=0/9,=0/109,=0/109,=0/9
gemini-2.0-flash-lite-001,CoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,8,0,10,110,110,0,0,0,=0/10,=0/110,=0/110,=0/10
gemini-2.0-flash-lite-001,CoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,5,0,11,111,111,0,0,0,=0/11,=0/111,=0/111,=0/11
gemini-2.0-flash-lite-001,CoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,6,0,12,112,112,0,0,0,=0/12,=0/112,=0/112,=0/12
gemini-2.0-flash-lite-001,CoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,6,0,13,113,113,0,0,0,=0/13,=0/113,=0/113,=0/13
gemini-2.0-flash-lite-001,CoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,6,0,14,114,114,0,0,0,=0/14,=0/114,=0/114,=0/14
gemini-2.0-flash-lite-001,CoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,6,0,15,115,115,0,0,0,=0/15,=0/115,=0/115,=0/15
gemini-2.0-flash-lite-001,CoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,5,0,16,116,116,0,0,0,=0/16,=0/116,=0/116,=0/16
gemini-2.0-flash-lite-001,CoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,5,0,17,117,117,0,0,0,=0/17,=0/117,=0/117,=0/17
gemini-2.0-flash-lite-001,CoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,7,0,18,118,118,0,0,0,=0/18,=0/118,=0/118,=0/18
gemini-2.0-flash-lite-001,CoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,4,0,19,119,119,0,0,0,=0/19,=0/119,=0/119,=0/19
gemini-2.0-flash-lite-001,CoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,9,0,20,120,120,0,0,0,=0/20,=0/120,=0/120,=0/20
gemini-2.0-flash-lite-001,CoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,8,0,21,121,121,0,0,0,=0/21,=0/121,=0/121,=0/21
gemini-2.0-flash-lite-001,CoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,6,0,22,122,122,0,0,0,=0/22,=0/122,=0/122,=0/22
gemini-2.0-flash-lite-001,CoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,6,0,23,123,123,0,0,0,=0/23,=0/123,=0/123,=0/23
gemini-2.0-flash-lite-001,CoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,5,0,24,124,124,0,0,0,=0/24,=0/124,=0/124,=0/24
gemini-2.0-flash-lite-001,CoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,6,0,25,125,125,0,0,0,=0/25,=0/125,=0/125,=0/25
gemini-2.0-flash-lite-001,CoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,6,0,26,126,126,0,0,0,=0/26,=0/126,=0/126,=0/26
gemini-2.0-flash-lite-001,CoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,5,0,27,127,127,0,0,0,=0/27,=0/127,=0/127,=0/27
gemini-2.0-flash-lite-001,CoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,6,0,28,128,128,0,0,0,=0/28,=0/128,=0/128,=0/28
gemini-2.0-flash-lite-001,CoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,6,0,29,129,129,0,0,0,=0/29,=0/129,=0/129,=0/29
gemini-2.0-flash-lite-001,CoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,6,0,30,130,130,0,0,0,=0/30,=0/130,=0/130,=0/30
gemini-2.0-flash-lite-001,CoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,5,0,31,131,131,0,0,0,=0/31,=0/131,=0/131,=0/31
gemini-2.0-flash-lite-001,CoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,5,0,32,132,132,0,0,0,=0/32,=0/132,=0/132,=0/32
gemini-2.0-flash-lite-001,CoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,5,0,33,133,133,0,0,0,=0/33,=0/133,=0/133,=0/33
gemini-2.0-flash-lite-001,CoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,6,0,34,134,134,0,0,0,=0/34,=0/134,=0/134,=0/34
gemini-2.0-flash-lite-001,CoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,5,0,35,135,135,0,0,0,=0/35,=0/135,=0/135,=0/35
gemini-2.0-flash-lite-001,CoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,7,0,36,136,136,0,0,0,=0/36,=0/136,=0/136,=0/36
gemini-2.0-flash-lite-001,CoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,6,0,37,137,137,0,0,0,=0/37,=0/137,=0/137,=0/37
gemini-2.0-flash-lite-001,CoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,7,0,38,138,138,0,0,0,=0/38,=0/138,=0/138,=0/38
gemini-2.0-flash-lite-001,CoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,6,0,39,139,139,0,0,0,=0/39,=0/139,=0/139,=0/39
gemini-2.0-flash-lite-001,CoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,7,0,40,140,140,0,0,0,=0/40,=0/140,=0/140,=0/40
gemini-2.0-flash-lite-001,CoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,5,0,41,141,141,0,0,0,=0/41,=0/141,=0/141,=0/41
gemini-2.0-flash-lite-001,CoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,7,0,42,142,142,0,0,0,=0/42,=0/142,=0/142,=0/42
gemini-2.0-flash-lite-001,CoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,5,0,43,143,143,0,0,0,=0/43,=0/143,=0/143,=0/43
gemini-2.0-flash-lite-001,CoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,5,0,44,144,144,0,0,0,=0/44,=0/144,=0/144,=0/44
gemini-2.0-flash-lite-001,CoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,4,0,45,145,145,0,0,0,=0/45,=0/145,=0/145,=0/45
gemini-2.0-flash-lite-001,CoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,5,0,46,146,146,0,0,0,=0/46,=0/146,=0/146,=0/46
gemini-2.0-flash-lite-001,CoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,4,0,47,147,147,0,0,0,=0/47,=0/147,=0/147,=0/47
gemini-2.0-flash-lite-001,CoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,5,0,48,148,148,0,0,0,=0/48,=0/148,=0/148,=0/48
gemini-2.0-flash-lite-001,CoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,6,0,49,149,149,0,0,0,=0/49,=0/149,=0/149,=0/49
gemini-2.0-flash-lite-001,CoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,6,0,50,150,150,0,0,0,=0/50,=0/150,=0/150,=0/50
gemini-2.0-flash-lite-001,CoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,6,0,51,151,151,0,0,0,=0/51,=0/151,=0/151,=0/51
gemini-2.0-flash-lite-001,CoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,1,0,52,152,152,0,0,0,=0/52,=0/152,=0/152,=0/52
gemini-2.0-flash-lite-001,CoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,7,0,53,153,153,0,0,0,=0/53,=0/153,=0/153,=0/53
gemini-2.0-flash-lite-001,CoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,5,0,54,154,154,0,0,0,=0/54,=0/154,=0/154,=0/54
gemini-2.0-flash-lite-001,CoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,7,0,55,155,155,0,0,0,=0/55,=0/155,=0/155,=0/55
gemini-2.0-flash-lite-001,CoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,6,0,56,156,156,0,0,0,=0/56,=0/156,=0/156,=0/56
gemini-2.0-flash-lite-001,CoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,9,0,57,157,157,0,0,0,=0/57,=0/157,=0/157,=0/57
gemini-2.0-flash-lite-001,CoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,5,0,58,158,158,0,0,0,=0/58,=0/158,=0/158,=0/58
gemini-2.0-flash-lite-001,CoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,7,0,59,159,159,0,0,0,=0/59,=0/159,=0/159,=0/59
gemini-2.0-flash-lite-001,CoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,6,0,60,160,160,0,0,0,=0/60,=0/160,=0/160,=0/60
gemini-2.0-flash-lite-001,CoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,6,0,61,161,161,0,0,0,=0/61,=0/161,=0/161,=0/61
gemini-2.0-flash-lite-001,CoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,6,0,62,162,162,0,0,0,=0/62,=0/162,=0/162,=0/62
gemini-2.0-flash-lite-001,CoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,4,0,63,163,163,0,0,0,=0/63,=0/163,=0/163,=0/63
gemini-2.0-flash-lite-001,CoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,4,0,64,164,164,0,0,0,=0/64,=0/164,=0/164,=0/64
gemini-2.0-flash-lite-001,CoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,6,0,65,165,165,0,0,0,=0/65,=0/165,=0/165,=0/65
gemini-2.0-flash-lite-001,CoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,4,0,66,166,166,0,0,0,=0/66,=0/166,=0/166,=0/66
gemini-2.0-flash-lite-001,CoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,4,0,67,167,167,0,0,0,=0/67,=0/167,=0/167,=0/67
gemini-2.0-flash-lite-001,CoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,4,0,68,168,168,0,0,0,=0/68,=0/168,=0/168,=0/68
gemini-2.0-flash-lite-001,CoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,7,0,69,169,169,0,0,0,=0/69,=0/169,=0/169,=0/69
gemini-2.0-flash-lite-001,CoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,6,0,70,170,170,0,0,0,=0/70,=0/170,=0/170,=0/70
gemini-2.0-flash-lite-001,CoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,6,0,71,171,171,0,0,0,=0/71,=0/171,=0/171,=0/71
gemini-2.0-flash-lite-001,CoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,6,0,72,172,172,0,0,0,=0/72,=0/172,=0/172,=0/72
gemini-2.0-flash-lite-001,CoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,6,0,73,173,173,0,0,0,=0/73,=0/173,=0/173,=0/73
gemini-2.0-flash-lite-001,CoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,6,0,74,174,174,0,0,0,=0/74,=0/174,=0/174,=0/74
gemini-2.0-flash-lite-001,CoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,6,0,75,175,175,0,0,0,=0/75,=0/175,=0/175,=0/75
gemini-2.0-flash-lite-001,CoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,6,0,76,176,176,0,0,0,=0/76,=0/176,=0/176,=0/76
gemini-2.0-flash-lite-001,CoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,5,0,77,177,177,0,0,0,=0/77,=0/177,=0/177,=0/77
gemini-2.0-flash-lite-001,CoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,6,0,78,178,178,0,0,0,=0/78,=0/178,=0/178,=0/78
gemini-2.0-flash-lite-001,CoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,5,0,79,179,179,0,0,0,=0/79,=0/179,=0/179,=0/79
gemini-2.0-flash-lite-001,CoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,7,0,80,180,180,0,0,0,=0/80,=0/180,=0/180,=0/80
gemini-2.0-flash-lite-001,CoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,6,0,81,181,181,0,0,0,=0/81,=0/181,=0/181,=0/81
gemini-2.0-flash-lite-001,CoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,5,0,82,182,182,0,0,0,=0/82,=0/182,=0/182,=0/82
gemini-2.0-flash-lite-001,CoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,5,0,83,183,183,0,0,0,=0/83,=0/183,=0/183,=0/83
gemini-2.0-flash-lite-001,CoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,7,0,84,184,184,0,0,0,=0/84,=0/184,=0/184,=0/84
gemini-2.0-flash-lite-001,CoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,6,0,85,185,185,0,0,0,=0/85,=0/185,=0/185,=0/85
gemini-2.0-flash-lite-001,CoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,8,0,86,186,186,0,0,0,=0/86,=0/186,=0/186,=0/86
gemini-2.0-flash-lite-001,CoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,5,0,87,187,187,0,0,0,=0/87,=0/187,=0/187,=0/87
gemini-2.0-flash-lite-001,CoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,6,0,88,188,188,0,0,0,=0/88,=0/188,=0/188,=0/88
gemini-2.0-flash-lite-001,CoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,5,0,89,189,189,0,0,0,=0/89,=0/189,=0/189,=0/89
gemini-2.0-flash-lite-001,CoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,4,0,90,190,190,0,0,0,=0/90,=0/190,=0/190,=0/90
gemini-2.0-flash-lite-001,CoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,6,0,91,191,191,0,0,0,=0/91,=0/191,=0/191,=0/91
gemini-2.0-flash-lite-001,CoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,6,0,92,192,192,0,0,0,=0/92,=0/192,=0/192,=0/92
gemini-2.0-flash-lite-001,CoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,6,0,93,193,193,0,0,0,=0/93,=0/193,=0/193,=0/93
gemini-2.0-flash-lite-001,CoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,6,0,94,194,194,0,0,0,=0/94,=0/194,=0/194,=0/94
gemini-2.0-flash-lite-001,CoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,5,0,95,195,195,0,0,0,=0/95,=0/195,=0/195,=0/95
gemini-2.0-flash-lite-001,CoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,6,0,96,196,196,0,0,0,=0/96,=0/196,=0/196,=0/96
gemini-2.0-flash-lite-001,CoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,5,0,97,197,197,0,0,0,=0/97,=0/197,=0/197,=0/97
gemini-2.0-flash-lite-001,CoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,5,0,98,198,198,0,0,0,=0/98,=0/198,=0/198,=0/98
gemini-2.0-flash-lite-001,CoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,7,0,99,199,199,0,0,0,=0/99,=0/199,=0/199,=0/99
gemini-2.0-flash-lite-001,CoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,7,0,100,200,200,0,0,0,=0/100,=0/200,=0/200,=0/100
gemini-2.0-flash-lite-001,CoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,7,0,101,201,201,0,0,0,=0/101,=0/201,=0/201,=0/101
gemini-2.0-flash-lite-001,CoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,6,0,102,202,202,0,0,0,=0/102,=0/202,=0/202,=0/102
gemini-2.0-flash-lite-001,CoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,6,0,103,203,203,0,0,0,=0/103,=0/203,=0/203,=0/103
gemini-2.0-flash-lite-001,CoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,5,0,104,204,204,0,0,0,=0/104,=0/204,=0/204,=0/104
gemini-2.0-flash-lite-001,CoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,6,0,105,205,205,0,0,0,=0/105,=0/205,=0/205,=0/105
gemini-2.0-flash-lite-001,CoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,6,0,106,206,206,0,0,0,=0/106,=0/206,=0/206,=0/106
gemini-2.0-flash-lite-001,CoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,6,0,107,207,207,0,0,0,=0/107,=0/207,=0/207,=0/107
gemini-2.0-flash-lite-001,CoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,6,0,108,208,208,0,0,0,=0/108,=0/208,=0/208,=0/108
gemini-2.0-flash-lite-001,CoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,4,0,109,209,209,0,0,0,=0/109,=0/209,=0/209,=0/109
gemini-2.0-flash-lite-001,CoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,5,0,110,210,210,0,0,0,=0/110,=0/210,=0/210,=0/110
gemini-2.0-flash-lite-001,CoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,6,0,111,211,211,0,0,0,=0/111,=0/211,=0/211,=0/111
gemini-2.0-flash-lite-001,CoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,6,0,112,212,212,0,0,0,=0/112,=0/212,=0/212,=0/112
gemini-2.0-flash-lite-001,CoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,4,0,113,213,213,0,0,0,=0/113,=0/213,=0/213,=0/113
gemini-2.0-flash-lite-001,CoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,5,0,114,214,214,0,0,0,=0/114,=0/214,=0/214,=0/114
gemini-2.0-flash-lite-001,CoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,5,0,115,215,215,0,0,0,=0/115,=0/215,=0/215,=0/115
gemini-2.0-flash-lite-001,CoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,6,0,116,216,216,0,0,0,=0/116,=0/216,=0/216,=0/116
gemini-2.0-flash-lite-001,CoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,7,0,117,217,217,0,0,0,=0/117,=0/217,=0/217,=0/117
gemini-2.0-flash-lite-001,CoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,8,0,118,218,218,0,0,0,=0/118,=0/218,=0/218,=0/118
gemini-2.0-flash-lite-001,CoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,6,0,119,219,219,0,0,0,=0/119,=0/219,=0/219,=0/119
gemini-2.0-flash-lite-001,CoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,8,0,120,220,220,0,0,0,=0/120,=0/220,=0/220,=0/120
gemini-2.0-flash-lite-001,CoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,8,0,121,221,221,0,0,0,=0/121,=0/221,=0/221,=0/121
gemini-2.0-flash-lite-001,CoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,6,0,122,222,222,0,0,0,=0/122,=0/222,=0/222,=0/122
gemini-2.0-flash-lite-001,CoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,7,0,123,223,223,0,0,0,=0/123,=0/223,=0/223,=0/123
gemini-2.0-flash-lite-001,CoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,5,0,124,224,224,0,0,0,=0/124,=0/224,=0/224,=0/124
gemini-2.0-flash-lite-001,CoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,6,0,125,225,225,0,0,0,=0/125,=0/225,=0/225,=0/125
gemini-2.0-flash-lite-001,CoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,8,0,126,226,226,0,0,0,=0/126,=0/226,=0/226,=0/126
gemini-2.0-flash-lite-001,CoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,6,0,127,227,227,0,0,0,=0/127,=0/227,=0/227,=0/127
