Model,Type,Account,Steps,Correct,Repetition per Account(Model),Repetition per Type(Model),Repetition per Question(Model),Account(Model) Cumulative,Type(Model) Cumulative,Question(Model) Cumulative,Account(Model) Percentual,Type(Model) Percentual,Question(Model) Percentual,Type and Account Percentual
gemini-2.0-flash-001,CoT,RJVo13lZOiNxT3R5nWLWWNtMMIW8OdHczhAfeg==,+,0,87,887,887,0,0,0,=0/87,=0/887,=0/887,=0/87
gemini-2.0-flash-001,CoT,RJVo13lZOiNxT3R5nWLWWNtMMIW8OdHczhAfeg==,+,0,88,888,888,0,0,0,=0/88,=0/888,=0/888,=0/88
gemini-2.0-flash-001,CoT,RJVo13lZOiNxT3R5nWLWWNtMMIW8OdHczhAfeg==,+,0,89,889,889,0,0,0,=0/89,=0/889,=0/889,=0/89
gemini-2.0-flash-001,CoT,RJVo13lZOiNxT3R5nWLWWNtMMIW8OdHczhAfeg==,16,0,90,890,890,0,0,0,=0/90,=0/890,=0/890,=0/90
gemini-2.0-flash-001,CoT,RJVo13lZOiNxT3R5nWLWWNtMMIW8OdHczhAfeg==,14,0,91,891,891,0,0,0,=0/91,=0/891,=0/891,=0/91
gemini-2.0-flash-001,CoT,RJVo13lZOiNxT3R5nWLWWNtMMIW8OdHczhAfeg==,+,0,92,892,892,0,0,0,=0/92,=0/892,=0/892,=0/92
gemini-2.0-flash-001,CoT,RJVo13lZOiNxT3R5nWLWWNtMMIW8OdHczhAfeg==,13,0,93,893,893,0,0,0,=0/93,=0/893,=0/893,=0/93
gemini-2.0-flash-001,CoT,RJVo13lZOiNxT3R5nWLWWNtMMIW8OdHczhAfeg==,+,0,94,894,894,0,0,0,=0/94,=0/894,=0/894,=0/94
gemini-2.0-flash-001,CoT,RJVo13lZOiNxT3R5nWLWWNtMMIW8OdHczhAfeg==,15,0,95,895,895,0,0,0,=0/95,=0/895,=0/895,=0/95
gemini-2.0-flash-001,CoT,RJVo13lZOiNxT3R5nWLWWNtMMIW8OdHczhAfeg==,15,0,96,896,896,0,0,0,=0/96,=0/896,=0/896,=0/96
gemini-2.0-flash-001,CoT,RJVo13lZOiNxT3R5nWLWWNtMMIW8OdHczhAfeg==,+,0,97,897,897,0,0,0,=0/97,=0/897,=0/897,=0/97
gemini-2.0-flash-001,CoT,RJVo13lZOiNxT3R5nWLWWNtMMIW8OdHczhAfeg==,17,0,98,898,898,0,0,0,=0/98,=0/898,=0/898,=0/98
gemini-2.0-flash-001,CoT,RJVo13lZOiNxT3R5nWLWWNtMMIW8OdHczhAfeg==,15,0,99,899,899,0,0,0,=0/99,=0/899,=0/899,=0/99
gemini-2.0-flash-001,CoT,RJVo13lZOiNxT3R5nWLWWNtMMIW8OdHczhAfeg==,+,0,100,900,900,0,0,0,=0/100,=0/900,=0/900,=0/100
gemini-2.0-flash-001,CoT,UB-XUIkNQmXyKMx2o3HDL6OX7OmcofR3P4lWbg==,+,0,1,901,901,0,0,0,=0/1,=0/901,=0/901,=0/1
gemini-2.0-flash-001,CoT,UB-XUIkNQmXyKMx2o3HDL6OX7OmcofR3P4lWbg==,+,0,2,902,902,0,0,0,=0/2,=0/902,=0/902,=0/2
gemini-2.0-flash-001,CoT,UB-XUIkNQmXyKMx2o3HDL6OX7OmcofR3P4lWbg==,+,0,3,903,903,0,0,0,=0/3,=0/903,=0/903,=0/3
gemini-2.0-flash-001,CoT,UB-XUIkNQmXyKMx2o3HDL6OX7OmcofR3P4lWbg==,+,0,4,904,904,0,0,0,=0/4,=0/904,=0/904,=0/4
gemini-2.0-flash-001,CoT,UB-XUIkNQmXyKMx2o3HDL6OX7OmcofR3P4lWbg==,15,0,5,905,905,0,0,0,=0/5,=0/905,=0/905,=0/5
gemini-2.0-flash-001,CoT,UB-XUIkNQmXyKMx2o3HDL6OX7OmcofR3P4lWbg==,15,0,6,906,906,0,0,0,=0/6,=0/906,=0/906,=0/6
gemini-2.0-flash-001,CoT,UB-XUIkNQmXyKMx2o3HDL6OX7OmcofR3P4lWbg==,+,0,7,907,907,0,0,0,=0/7,=0/907,=0/907,=0/7
gemini-2.0-flash-001,CoT,UB-XUIkNQmXyKMx2o3HDL6OX7OmcofR3P4lWbg==,22,0,8,908,908,0,0,0,=0/8,=0/908,=0/908,=0/8
gemini-2.0-flash-001,CoT,UB-XUIkNQmXyKMx2o3HDL6OX7OmcofR3P4lWbg==,+,0,9,909,909,0,0,0,=0/9,=0/909,=0/909,=0/9
gemini-2.0-flash-001,CoT,UB-XUIkNQmXyKMx2o3HDL6OX7OmcofR3P4lWbg==,15,0,10,910,910,0,0,0,=0/10,=0/910,=0/910,=0/10
gemini-2.0-flash-001,CoT,UB-XUIkNQmXyKMx2o3HDL6OX7OmcofR3P4lWbg==,33,0,11,911,911,0,0,0,=0/11,=0/911,=0/911,=0/11
gemini-2.0-flash-001,CoT,UB-XUIkNQmXyKMx2o3HDL6OX7OmcofR3P4lWbg==,+,0,12,912,912,0,0,0,=0/12,=0/912,=0/912,=0/12
gemini-2.0-flash-001,CoT,UB-XUIkNQmXyKMx2o3HDL6OX7OmcofR3P4lWbg==,+,0,13,913,913,0,0,0,=0/13,=0/913,=0/913,=0/13
gemini-2.0-flash-001,CoT,UB-XUIkNQmXyKMx2o3HDL6OX7OmcofR3P4lWbg==,+,0,14,914,914,0,0,0,=0/14,=0/914,=0/914,=0/14
gemini-2.0-flash-001,CoT,UB-XUIkNQmXyKMx2o3HDL6OX7OmcofR3P4lWbg==,14,0,15,915,915,0,0,0,=0/15,=0/915,=0/915,=0/15
gemini-2.0-flash-001,CoT,UB-XUIkNQmXyKMx2o3HDL6OX7OmcofR3P4lWbg==,+,0,16,916,916,0,0,0,=0/16,=0/916,=0/916,=0/16
gemini-2.0-flash-001,CoT,UB-XUIkNQmXyKMx2o3HDL6OX7OmcofR3P4lWbg==,16,0,17,917,917,0,0,0,=0/17,=0/917,=0/917,=0/17
gemini-2.0-flash-001,CoT,UB-XUIkNQmXyKMx2o3HDL6OX7OmcofR3P4lWbg==,+,0,18,918,918,0,0,0,=0/18,=0/918,=0/918,=0/18
gemini-2.0-flash-001,CoT,UB-XUIkNQmXyKMx2o3HDL6OX7OmcofR3P4lWbg==,+,0,19,919,919,0,0,0,=0/19,=0/919,=0/919,=0/19
gemini-2.0-flash-001,CoT,UB-XUIkNQmXyKMx2o3HDL6OX7OmcofR3P4lWbg==,15,0,20,920,920,0,0,0,=0/20,=0/920,=0/920,=0/20
gemini-2.0-flash-001,CoT,UB-XUIkNQmXyKMx2o3HDL6OX7OmcofR3P4lWbg==,+,0,21,921,921,0,0,0,=0/21,=0/921,=0/921,=0/21
gemini-2.0-flash-001,CoT,UB-XUIkNQmXyKMx2o3HDL6OX7OmcofR3P4lWbg==,16,0,22,922,922,0,0,0,=0/22,=0/922,=0/922,=0/22
gemini-2.0-flash-001,CoT,UB-XUIkNQmXyKMx2o3HDL6OX7OmcofR3P4lWbg==,+,0,23,923,923,0,0,0,=0/23,=0/923,=0/923,=0/23
gemini-2.0-flash-001,CoT,UB-XUIkNQmXyKMx2o3HDL6OX7OmcofR3P4lWbg==,+,0,24,924,924,0,0,0,=0/24,=0/924,=0/924,=0/24
gemini-2.0-flash-001,CoT,UB-XUIkNQmXyKMx2o3HDL6OX7OmcofR3P4lWbg==,15,0,25,925,925,0,0,0,=0/25,=0/925,=0/925,=0/25
gemini-2.0-flash-001,CoT,UB-XUIkNQmXyKMx2o3HDL6OX7OmcofR3P4lWbg==,16,0,26,926,926,0,0,0,=0/26,=0/926,=0/926,=0/26
gemini-2.0-flash-001,CoT,UB-XUIkNQmXyKMx2o3HDL6OX7OmcofR3P4lWbg==,+,0,27,927,927,0,0,0,=0/27,=0/927,=0/927,=0/27
gemini-2.0-flash-001,CoT,UB-XUIkNQmXyKMx2o3HDL6OX7OmcofR3P4lWbg==,20,0,28,928,928,0,0,0,=0/28,=0/928,=0/928,=0/28
gemini-2.0-flash-001,CoT,UB-XUIkNQmXyKMx2o3HDL6OX7OmcofR3P4lWbg==,+,0,29,929,929,0,0,0,=0/29,=0/929,=0/929,=0/29
gemini-2.0-flash-001,CoT,UB-XUIkNQmXyKMx2o3HDL6OX7OmcofR3P4lWbg==,16,0,30,930,930,0,0,0,=0/30,=0/930,=0/930,=0/30
gemini-2.0-flash-001,CoT,UB-XUIkNQmXyKMx2o3HDL6OX7OmcofR3P4lWbg==,+,0,31,931,931,0,0,0,=0/31,=0/931,=0/931,=0/31
gemini-2.0-flash-001,CoT,UB-XUIkNQmXyKMx2o3HDL6OX7OmcofR3P4lWbg==,+,0,32,932,932,0,0,0,=0/32,=0/932,=0/932,=0/32
gemini-2.0-flash-001,CoT,UB-XUIkNQmXyKMx2o3HDL6OX7OmcofR3P4lWbg==,+,0,33,933,933,0,0,0,=0/33,=0/933,=0/933,=0/33
gemini-2.0-flash-001,CoT,UB-XUIkNQmXyKMx2o3HDL6OX7OmcofR3P4lWbg==,+,0,34,934,934,0,0,0,=0/34,=0/934,=0/934,=0/34
gemini-2.0-flash-001,CoT,UB-XUIkNQmXyKMx2o3HDL6OX7OmcofR3P4lWbg==,+,0,35,935,935,0,0,0,=0/35,=0/935,=0/935,=0/35
gemini-2.0-flash-001,CoT,UB-XUIkNQmXyKMx2o3HDL6OX7OmcofR3P4lWbg==,+,0,36,936,936,0,0,0,=0/36,=0/936,=0/936,=0/36
gemini-2.0-flash-001,CoT,UB-XUIkNQmXyKMx2o3HDL6OX7OmcofR3P4lWbg==,+,0,37,937,937,0,0,0,=0/37,=0/937,=0/937,=0/37
gemini-2.0-flash-001,CoT,UB-XUIkNQmXyKMx2o3HDL6OX7OmcofR3P4lWbg==,16,0,38,938,938,0,0,0,=0/38,=0/938,=0/938,=0/38
gemini-2.0-flash-001,CoT,UB-XUIkNQmXyKMx2o3HDL6OX7OmcofR3P4lWbg==,+,0,39,939,939,0,0,0,=0/39,=0/939,=0/939,=0/39
gemini-2.0-flash-001,CoT,UB-XUIkNQmXyKMx2o3HDL6OX7OmcofR3P4lWbg==,+,0,40,940,940,0,0,0,=0/40,=0/940,=0/940,=0/40
gemini-2.0-flash-001,CoT,UB-XUIkNQmXyKMx2o3HDL6OX7OmcofR3P4lWbg==,15,0,41,941,941,0,0,0,=0/41,=0/941,=0/941,=0/41
gemini-2.0-flash-001,CoT,UB-XUIkNQmXyKMx2o3HDL6OX7OmcofR3P4lWbg==,19,0,42,942,942,0,0,0,=0/42,=0/942,=0/942,=0/42
gemini-2.0-flash-001,CoT,UB-XUIkNQmXyKMx2o3HDL6OX7OmcofR3P4lWbg==,+,0,43,943,943,0,0,0,=0/43,=0/943,=0/943,=0/43
gemini-2.0-flash-001,CoT,UB-XUIkNQmXyKMx2o3HDL6OX7OmcofR3P4lWbg==,16,0,44,944,944,0,0,0,=0/44,=0/944,=0/944,=0/44
gemini-2.0-flash-001,CoT,UB-XUIkNQmXyKMx2o3HDL6OX7OmcofR3P4lWbg==,33,0,45,945,945,0,0,0,=0/45,=0/945,=0/945,=0/45
gemini-2.0-flash-001,CoT,UB-XUIkNQmXyKMx2o3HDL6OX7OmcofR3P4lWbg==,+,0,46,946,946,0,0,0,=0/46,=0/946,=0/946,=0/46
gemini-2.0-flash-001,CoT,UB-XUIkNQmXyKMx2o3HDL6OX7OmcofR3P4lWbg==,+,0,47,947,947,0,0,0,=0/47,=0/947,=0/947,=0/47
gemini-2.0-flash-001,CoT,UB-XUIkNQmXyKMx2o3HDL6OX7OmcofR3P4lWbg==,+,0,48,948,948,0,0,0,=0/48,=0/948,=0/948,=0/48
gemini-2.0-flash-001,CoT,UB-XUIkNQmXyKMx2o3HDL6OX7OmcofR3P4lWbg==,+,0,49,949,949,0,0,0,=0/49,=0/949,=0/949,=0/49
gemini-2.0-flash-001,CoT,UB-XUIkNQmXyKMx2o3HDL6OX7OmcofR3P4lWbg==,15,0,50,950,950,0,0,0,=0/50,=0/950,=0/950,=0/50
gemini-2.0-flash-001,CoT,UB-XUIkNQmXyKMx2o3HDL6OX7OmcofR3P4lWbg==,+,0,51,951,951,0,0,0,=0/51,=0/951,=0/951,=0/51
gemini-2.0-flash-001,CoT,UB-XUIkNQmXyKMx2o3HDL6OX7OmcofR3P4lWbg==,+,0,52,952,952,0,0,0,=0/52,=0/952,=0/952,=0/52
gemini-2.0-flash-001,CoT,UB-XUIkNQmXyKMx2o3HDL6OX7OmcofR3P4lWbg==,17,0,53,953,953,0,0,0,=0/53,=0/953,=0/953,=0/53
gemini-2.0-flash-001,CoT,UB-XUIkNQmXyKMx2o3HDL6OX7OmcofR3P4lWbg==,16,0,54,954,954,0,0,0,=0/54,=0/954,=0/954,=0/54
gemini-2.0-flash-001,CoT,UB-XUIkNQmXyKMx2o3HDL6OX7OmcofR3P4lWbg==,17,0,55,955,955,0,0,0,=0/55,=0/955,=0/955,=0/55
gemini-2.0-flash-001,CoT,UB-XUIkNQmXyKMx2o3HDL6OX7OmcofR3P4lWbg==,18,0,56,956,956,0,0,0,=0/56,=0/956,=0/956,=0/56
gemini-2.0-flash-001,CoT,UB-XUIkNQmXyKMx2o3HDL6OX7OmcofR3P4lWbg==,16,0,57,957,957,0,0,0,=0/57,=0/957,=0/957,=0/57
gemini-2.0-flash-001,CoT,UB-XUIkNQmXyKMx2o3HDL6OX7OmcofR3P4lWbg==,33,0,58,958,958,0,0,0,=0/58,=0/958,=0/958,=0/58
gemini-2.0-flash-001,CoT,UB-XUIkNQmXyKMx2o3HDL6OX7OmcofR3P4lWbg==,16,0,59,959,959,0,0,0,=0/59,=0/959,=0/959,=0/59
gemini-2.0-flash-001,CoT,UB-XUIkNQmXyKMx2o3HDL6OX7OmcofR3P4lWbg==,17,0,60,960,960,0,0,0,=0/60,=0/960,=0/960,=0/60
gemini-2.0-flash-001,CoT,UB-XUIkNQmXyKMx2o3HDL6OX7OmcofR3P4lWbg==,16,0,61,961,961,0,0,0,=0/61,=0/961,=0/961,=0/61
gemini-2.0-flash-001,CoT,UB-XUIkNQmXyKMx2o3HDL6OX7OmcofR3P4lWbg==,+,0,62,962,962,0,0,0,=0/62,=0/962,=0/962,=0/62
gemini-2.0-flash-001,CoT,UB-XUIkNQmXyKMx2o3HDL6OX7OmcofR3P4lWbg==,16,0,63,963,963,0,0,0,=0/63,=0/963,=0/963,=0/63
gemini-2.0-flash-001,CoT,UB-XUIkNQmXyKMx2o3HDL6OX7OmcofR3P4lWbg==,+,0,64,964,964,0,0,0,=0/64,=0/964,=0/964,=0/64
gemini-2.0-flash-001,CoT,UB-XUIkNQmXyKMx2o3HDL6OX7OmcofR3P4lWbg==,+,0,65,965,965,0,0,0,=0/65,=0/965,=0/965,=0/65
gemini-2.0-flash-001,CoT,UB-XUIkNQmXyKMx2o3HDL6OX7OmcofR3P4lWbg==,15,0,66,966,966,0,0,0,=0/66,=0/966,=0/966,=0/66
gemini-2.0-flash-001,CoT,UB-XUIkNQmXyKMx2o3HDL6OX7OmcofR3P4lWbg==,14,0,67,967,967,0,0,0,=0/67,=0/967,=0/967,=0/67
gemini-2.0-flash-001,CoT,UB-XUIkNQmXyKMx2o3HDL6OX7OmcofR3P4lWbg==,16,0,68,968,968,0,0,0,=0/68,=0/968,=0/968,=0/68
gemini-2.0-flash-001,CoT,UB-XUIkNQmXyKMx2o3HDL6OX7OmcofR3P4lWbg==,17,0,69,969,969,0,0,0,=0/69,=0/969,=0/969,=0/69
gemini-2.0-flash-001,CoT,UB-XUIkNQmXyKMx2o3HDL6OX7OmcofR3P4lWbg==,+,0,70,970,970,0,0,0,=0/70,=0/970,=0/970,=0/70
gemini-2.0-flash-001,CoT,UB-XUIkNQmXyKMx2o3HDL6OX7OmcofR3P4lWbg==,18,0,71,971,971,0,0,0,=0/71,=0/971,=0/971,=0/71
gemini-2.0-flash-001,CoT,UB-XUIkNQmXyKMx2o3HDL6OX7OmcofR3P4lWbg==,15,0,72,972,972,0,0,0,=0/72,=0/972,=0/972,=0/72
gemini-2.0-flash-001,CoT,UB-XUIkNQmXyKMx2o3HDL6OX7OmcofR3P4lWbg==,+,0,73,973,973,0,0,0,=0/73,=0/973,=0/973,=0/73
gemini-2.0-flash-001,CoT,UB-XUIkNQmXyKMx2o3HDL6OX7OmcofR3P4lWbg==,19,0,74,974,974,0,0,0,=0/74,=0/974,=0/974,=0/74
gemini-2.0-flash-001,CoT,UB-XUIkNQmXyKMx2o3HDL6OX7OmcofR3P4lWbg==,15,0,75,975,975,0,0,0,=0/75,=0/975,=0/975,=0/75
gemini-2.0-flash-001,CoT,UB-XUIkNQmXyKMx2o3HDL6OX7OmcofR3P4lWbg==,15,0,76,976,976,0,0,0,=0/76,=0/976,=0/976,=0/76
gemini-2.0-flash-001,CoT,UB-XUIkNQmXyKMx2o3HDL6OX7OmcofR3P4lWbg==,+,0,77,977,977,0,0,0,=0/77,=0/977,=0/977,=0/77
gemini-2.0-flash-001,CoT,UB-XUIkNQmXyKMx2o3HDL6OX7OmcofR3P4lWbg==,15,0,78,978,978,0,0,0,=0/78,=0/978,=0/978,=0/78
gemini-2.0-flash-001,CoT,UB-XUIkNQmXyKMx2o3HDL6OX7OmcofR3P4lWbg==,+,0,79,979,979,0,0,0,=0/79,=0/979,=0/979,=0/79
gemini-2.0-flash-001,CoT,UB-XUIkNQmXyKMx2o3HDL6OX7OmcofR3P4lWbg==,15,0,80,980,980,0,0,0,=0/80,=0/980,=0/980,=0/80
gemini-2.0-flash-001,CoT,UB-XUIkNQmXyKMx2o3HDL6OX7OmcofR3P4lWbg==,16,0,81,981,981,0,0,0,=0/81,=0/981,=0/981,=0/81
gemini-2.0-flash-001,CoT,UB-XUIkNQmXyKMx2o3HDL6OX7OmcofR3P4lWbg==,15,0,82,982,982,0,0,0,=0/82,=0/982,=0/982,=0/82
gemini-2.0-flash-001,CoT,UB-XUIkNQmXyKMx2o3HDL6OX7OmcofR3P4lWbg==,15,0,83,983,983,0,0,0,=0/83,=0/983,=0/983,=0/83
gemini-2.0-flash-001,CoT,UB-XUIkNQmXyKMx2o3HDL6OX7OmcofR3P4lWbg==,15,0,84,984,984,0,0,0,=0/84,=0/984,=0/984,=0/84
gemini-2.0-flash-001,CoT,UB-XUIkNQmXyKMx2o3HDL6OX7OmcofR3P4lWbg==,+,0,85,985,985,0,0,0,=0/85,=0/985,=0/985,=0/85
gemini-2.0-flash-001,CoT,UB-XUIkNQmXyKMx2o3HDL6OX7OmcofR3P4lWbg==,14,0,86,986,986,0,0,0,=0/86,=0/986,=0/986,=0/86
gemini-2.0-flash-001,CoT,UB-XUIkNQmXyKMx2o3HDL6OX7OmcofR3P4lWbg==,17,0,87,987,987,0,0,0,=0/87,=0/987,=0/987,=0/87
gemini-2.0-flash-001,CoT,UB-XUIkNQmXyKMx2o3HDL6OX7OmcofR3P4lWbg==,15,0,88,988,988,0,0,0,=0/88,=0/988,=0/988,=0/88
gemini-2.0-flash-001,CoT,UB-XUIkNQmXyKMx2o3HDL6OX7OmcofR3P4lWbg==,+,0,89,989,989,0,0,0,=0/89,=0/989,=0/989,=0/89
gemini-2.0-flash-001,CoT,UB-XUIkNQmXyKMx2o3HDL6OX7OmcofR3P4lWbg==,15,0,90,990,990,0,0,0,=0/90,=0/990,=0/990,=0/90
gemini-2.0-flash-001,CoT,UB-XUIkNQmXyKMx2o3HDL6OX7OmcofR3P4lWbg==,15,0,91,991,991,0,0,0,=0/91,=0/991,=0/991,=0/91
gemini-2.0-flash-001,CoT,UB-XUIkNQmXyKMx2o3HDL6OX7OmcofR3P4lWbg==,+,0,92,992,992,0,0,0,=0/92,=0/992,=0/992,=0/92
gemini-2.0-flash-001,CoT,UB-XUIkNQmXyKMx2o3HDL6OX7OmcofR3P4lWbg==,15,0,93,993,993,0,0,0,=0/93,=0/993,=0/993,=0/93
gemini-2.0-flash-001,CoT,UB-XUIkNQmXyKMx2o3HDL6OX7OmcofR3P4lWbg==,16,0,94,994,994,0,0,0,=0/94,=0/994,=0/994,=0/94
gemini-2.0-flash-001,CoT,UB-XUIkNQmXyKMx2o3HDL6OX7OmcofR3P4lWbg==,16,0,95,995,995,0,0,0,=0/95,=0/995,=0/995,=0/95
gemini-2.0-flash-001,CoT,UB-XUIkNQmXyKMx2o3HDL6OX7OmcofR3P4lWbg==,17,0,96,996,996,0,0,0,=0/96,=0/996,=0/996,=0/96
gemini-2.0-flash-001,CoT,UB-XUIkNQmXyKMx2o3HDL6OX7OmcofR3P4lWbg==,+,0,97,997,997,0,0,0,=0/97,=0/997,=0/997,=0/97
gemini-2.0-flash-001,CoT,UB-XUIkNQmXyKMx2o3HDL6OX7OmcofR3P4lWbg==,15,0,98,998,998,0,0,0,=0/98,=0/998,=0/998,=0/98
gemini-2.0-flash-001,CoT,UB-XUIkNQmXyKMx2o3HDL6OX7OmcofR3P4lWbg==,+,0,99,999,999,0,0,0,=0/99,=0/999,=0/999,=0/99
gemini-2.0-flash-001,CoT,UB-XUIkNQmXyKMx2o3HDL6OX7OmcofR3P4lWbg==,15,0,100,1000,1000,0,0,0,=0/100,=0/1000,=0/1000,=0/100
gemini-2.0-flash-001,CoT,ZERIKLw91BcWYBNtBMWAclt9IpDuyHmEDDx0yA==,17,0,1,1001,1001,0,0,0,=0/1,=0/1001,=0/1001,=0/1
gemini-2.0-flash-001,CoT,ZERIKLw91BcWYBNtBMWAclt9IpDuyHmEDDx0yA==,15,0,2,1002,1002,0,0,0,=0/2,=0/1002,=0/1002,=0/2
gemini-2.0-flash-001,CoT,ZERIKLw91BcWYBNtBMWAclt9IpDuyHmEDDx0yA==,+,0,3,1003,1003,0,0,0,=0/3,=0/1003,=0/1003,=0/3
gemini-2.0-flash-001,CoT,ZERIKLw91BcWYBNtBMWAclt9IpDuyHmEDDx0yA==,14,0,4,1004,1004,0,0,0,=0/4,=0/1004,=0/1004,=0/4
gemini-2.0-flash-001,CoT,ZERIKLw91BcWYBNtBMWAclt9IpDuyHmEDDx0yA==,+,0,5,1005,1005,0,0,0,=0/5,=0/1005,=0/1005,=0/5
gemini-2.0-flash-001,CoT,ZERIKLw91BcWYBNtBMWAclt9IpDuyHmEDDx0yA==,+,0,6,1006,1006,0,0,0,=0/6,=0/1006,=0/1006,=0/6
gemini-2.0-flash-001,CoT,ZERIKLw91BcWYBNtBMWAclt9IpDuyHmEDDx0yA==,15,0,7,1007,1007,0,0,0,=0/7,=0/1007,=0/1007,=0/7
gemini-2.0-flash-001,CoT,ZERIKLw91BcWYBNtBMWAclt9IpDuyHmEDDx0yA==,+,0,8,1008,1008,0,0,0,=0/8,=0/1008,=0/1008,=0/8
gemini-2.0-flash-001,CoT,ZERIKLw91BcWYBNtBMWAclt9IpDuyHmEDDx0yA==,+,0,9,1009,1009,0,0,0,=0/9,=0/1009,=0/1009,=0/9
gemini-2.0-flash-001,CoT,ZERIKLw91BcWYBNtBMWAclt9IpDuyHmEDDx0yA==,15,0,10,1010,1010,0,0,0,=0/10,=0/1010,=0/1010,=0/10
gemini-2.0-flash-001,CoT,ZERIKLw91BcWYBNtBMWAclt9IpDuyHmEDDx0yA==,+,0,11,1011,1011,0,0,0,=0/11,=0/1011,=0/1011,=0/11
gemini-2.0-flash-001,CoT,ZERIKLw91BcWYBNtBMWAclt9IpDuyHmEDDx0yA==,16,0,12,1012,1012,0,0,0,=0/12,=0/1012,=0/1012,=0/12
gemini-2.0-flash-001,CoT,ZERIKLw91BcWYBNtBMWAclt9IpDuyHmEDDx0yA==,13,0,13,1013,1013,0,0,0,=0/13,=0/1013,=0/1013,=0/13
gemini-2.0-flash-001,CoT,ZERIKLw91BcWYBNtBMWAclt9IpDuyHmEDDx0yA==,+,0,14,1014,1014,0,0,0,=0/14,=0/1014,=0/1014,=0/14
gemini-2.0-flash-001,CoT,ZERIKLw91BcWYBNtBMWAclt9IpDuyHmEDDx0yA==,+,0,15,1015,1015,0,0,0,=0/15,=0/1015,=0/1015,=0/15
gemini-2.0-flash-001,CoT,ZERIKLw91BcWYBNtBMWAclt9IpDuyHmEDDx0yA==,+,0,16,1016,1016,0,0,0,=0/16,=0/1016,=0/1016,=0/16
gemini-2.0-flash-001,CoT,ZERIKLw91BcWYBNtBMWAclt9IpDuyHmEDDx0yA==,15,0,17,1017,1017,0,0,0,=0/17,=0/1017,=0/1017,=0/17
gemini-2.0-flash-001,CoT,ZERIKLw91BcWYBNtBMWAclt9IpDuyHmEDDx0yA==,+,0,18,1018,1018,0,0,0,=0/18,=0/1018,=0/1018,=0/18
gemini-2.0-flash-001,CoT,ZERIKLw91BcWYBNtBMWAclt9IpDuyHmEDDx0yA==,+,0,19,1019,1019,0,0,0,=0/19,=0/1019,=0/1019,=0/19
gemini-2.0-flash-001,CoT,ZERIKLw91BcWYBNtBMWAclt9IpDuyHmEDDx0yA==,19,0,20,1020,1020,0,0,0,=0/20,=0/1020,=0/1020,=0/20
gemini-2.0-flash-001,CoT,ZERIKLw91BcWYBNtBMWAclt9IpDuyHmEDDx0yA==,16,0,21,1021,1021,0,0,0,=0/21,=0/1021,=0/1021,=0/21
gemini-2.0-flash-001,CoT,ZERIKLw91BcWYBNtBMWAclt9IpDuyHmEDDx0yA==,+,0,22,1022,1022,0,0,0,=0/22,=0/1022,=0/1022,=0/22
gemini-2.0-flash-001,CoT,ZERIKLw91BcWYBNtBMWAclt9IpDuyHmEDDx0yA==,+,0,23,1023,1023,0,0,0,=0/23,=0/1023,=0/1023,=0/23
gemini-2.0-flash-001,CoT,ZERIKLw91BcWYBNtBMWAclt9IpDuyHmEDDx0yA==,+,0,24,1024,1024,0,0,0,=0/24,=0/1024,=0/1024,=0/24
gemini-2.0-flash-001,CoT,ZERIKLw91BcWYBNtBMWAclt9IpDuyHmEDDx0yA==,+,0,25,1025,1025,0,0,0,=0/25,=0/1025,=0/1025,=0/25
gemini-2.0-flash-001,CoT,ZERIKLw91BcWYBNtBMWAclt9IpDuyHmEDDx0yA==,13,0,26,1026,1026,0,0,0,=0/26,=0/1026,=0/1026,=0/26
gemini-2.0-flash-001,CoT,ZERIKLw91BcWYBNtBMWAclt9IpDuyHmEDDx0yA==,+,0,27,1027,1027,0,0,0,=0/27,=0/1027,=0/1027,=0/27
gemini-2.0-flash-001,CoT,ZERIKLw91BcWYBNtBMWAclt9IpDuyHmEDDx0yA==,+,0,28,1028,1028,0,0,0,=0/28,=0/1028,=0/1028,=0/28
gemini-2.0-flash-001,CoT,ZERIKLw91BcWYBNtBMWAclt9IpDuyHmEDDx0yA==,16,0,29,1029,1029,0,0,0,=0/29,=0/1029,=0/1029,=0/29
gemini-2.0-flash-001,CoT,ZERIKLw91BcWYBNtBMWAclt9IpDuyHmEDDx0yA==,15,0,30,1030,1030,0,0,0,=0/30,=0/1030,=0/1030,=0/30
gemini-2.0-flash-001,CoT,ZERIKLw91BcWYBNtBMWAclt9IpDuyHmEDDx0yA==,16,0,31,1031,1031,0,0,0,=0/31,=0/1031,=0/1031,=0/31
gemini-2.0-flash-001,CoT,ZERIKLw91BcWYBNtBMWAclt9IpDuyHmEDDx0yA==,16,0,32,1032,1032,0,0,0,=0/32,=0/1032,=0/1032,=0/32
gemini-2.0-flash-001,CoT,ZERIKLw91BcWYBNtBMWAclt9IpDuyHmEDDx0yA==,17,0,33,1033,1033,0,0,0,=0/33,=0/1033,=0/1033,=0/33
gemini-2.0-flash-001,CoT,ZERIKLw91BcWYBNtBMWAclt9IpDuyHmEDDx0yA==,25,0,34,1034,1034,0,0,0,=0/34,=0/1034,=0/1034,=0/34
gemini-2.0-flash-001,CoT,ZERIKLw91BcWYBNtBMWAclt9IpDuyHmEDDx0yA==,+,0,35,1035,1035,0,0,0,=0/35,=0/1035,=0/1035,=0/35
