Model,Account,Answer,Correct,Repetition per Account(Model),Repetition per Question(Model),Account(Model) Cumulative,Question(Model) Cumulative,Account(Model) Percentual,Question(Model) Percentual
gemini-2.0-flash-001,RJVo13lZOiNxT3R5nWLWWNtMMIW8OdHczhAfeg==,+,0,44,1244,0,0,=0/44,=0/1244
gemini-2.0-flash-001,RJVo13lZOiNxT3R5nWLWWNtMMIW8OdHczhAfeg==,+,0,45,1245,0,0,=0/45,=0/1245
gemini-2.0-flash-001,RJVo13lZOiNxT3R5nWLWWNtMMIW8OdHczhAfeg==,+,0,46,1246,0,0,=0/46,=0/1246
gemini-2.0-flash-001,RJVo13lZOiNxT3R5nWLWWNtMMIW8OdHczhAfeg==,+,0,47,1247,0,0,=0/47,=0/1247
gemini-2.0-flash-001,RJVo13lZOiNxT3R5nWLWWNtMMIW8OdHczhAfeg==,+,0,48,1248,0,0,=0/48,=0/1248
gemini-2.0-flash-001,RJVo13lZOiNxT3R5nWLWWNtMMIW8OdHczhAfeg==,+,0,49,1249,0,0,=0/49,=0/1249
gemini-2.0-flash-001,RJVo13lZOiNxT3R5nWLWWNtMMIW8OdHczhAfeg==,+,0,50,1250,0,0,=0/50,=0/1250
gemini-2.0-flash-001,RJVo13lZOiNxT3R5nWLWWNtMMIW8OdHczhAfeg==,+,0,51,1251,0,0,=0/51,=0/1251
gemini-2.0-flash-001,RJVo13lZOiNxT3R5nWLWWNtMMIW8OdHczhAfeg==,+,0,52,1252,0,0,=0/52,=0/1252
gemini-2.0-flash-001,RJVo13lZOiNxT3R5nWLWWNtMMIW8OdHczhAfeg==,+,0,53,1253,0,0,=0/53,=0/1253
gemini-2.0-flash-001,RJVo13lZOiNxT3R5nWLWWNtMMIW8OdHczhAfeg==,+,0,54,1254,0,0,=0/54,=0/1254
gemini-2.0-flash-001,RJVo13lZOiNxT3R5nWLWWNtMMIW8OdHczhAfeg==,+,0,55,1255,0,0,=0/55,=0/1255
gemini-2.0-flash-001,RJVo13lZOiNxT3R5nWLWWNtMMIW8OdHczhAfeg==,+,0,56,1256,0,0,=0/56,=0/1256
gemini-2.0-flash-001,RJVo13lZOiNxT3R5nWLWWNtMMIW8OdHczhAfeg==,+,0,57,1257,0,0,=0/57,=0/1257
gemini-2.0-flash-001,RJVo13lZOiNxT3R5nWLWWNtMMIW8OdHczhAfeg==,+,0,58,1258,0,0,=0/58,=0/1258
gemini-2.0-flash-001,RJVo13lZOiNxT3R5nWLWWNtMMIW8OdHczhAfeg==,+,0,59,1259,0,0,=0/59,=0/1259
gemini-2.0-flash-001,RJVo13lZOiNxT3R5nWLWWNtMMIW8OdHczhAfeg==,+,0,60,1260,0,0,=0/60,=0/1260
gemini-2.0-flash-001,RJVo13lZOiNxT3R5nWLWWNtMMIW8OdHczhAfeg==,+,0,61,1261,0,0,=0/61,=0/1261
gemini-2.0-flash-001,RJVo13lZOiNxT3R5nWLWWNtMMIW8OdHczhAfeg==,+,0,62,1262,0,0,=0/62,=0/1262
gemini-2.0-flash-001,RJVo13lZOiNxT3R5nWLWWNtMMIW8OdHczhAfeg==,+,0,63,1263,0,0,=0/63,=0/1263
gemini-2.0-flash-001,RJVo13lZOiNxT3R5nWLWWNtMMIW8OdHczhAfeg==,+,0,64,1264,0,0,=0/64,=0/1264
gemini-2.0-flash-001,RJVo13lZOiNxT3R5nWLWWNtMMIW8OdHczhAfeg==,+,0,65,1265,0,0,=0/65,=0/1265
gemini-2.0-flash-001,RJVo13lZOiNxT3R5nWLWWNtMMIW8OdHczhAfeg==,+,0,66,1266,0,0,=0/66,=0/1266
gemini-2.0-flash-001,RJVo13lZOiNxT3R5nWLWWNtMMIW8OdHczhAfeg==,+,0,67,1267,0,0,=0/67,=0/1267
gemini-2.0-flash-001,RJVo13lZOiNxT3R5nWLWWNtMMIW8OdHczhAfeg==,+,0,68,1268,0,0,=0/68,=0/1268
gemini-2.0-flash-001,RJVo13lZOiNxT3R5nWLWWNtMMIW8OdHczhAfeg==,+,0,69,1269,0,0,=0/69,=0/1269
gemini-2.0-flash-001,RJVo13lZOiNxT3R5nWLWWNtMMIW8OdHczhAfeg==,+,0,70,1270,0,0,=0/70,=0/1270
gemini-2.0-flash-001,RJVo13lZOiNxT3R5nWLWWNtMMIW8OdHczhAfeg==,+,0,71,1271,0,0,=0/71,=0/1271
gemini-2.0-flash-001,RJVo13lZOiNxT3R5nWLWWNtMMIW8OdHczhAfeg==,+,0,72,1272,0,0,=0/72,=0/1272
gemini-2.0-flash-001,RJVo13lZOiNxT3R5nWLWWNtMMIW8OdHczhAfeg==,+,0,73,1273,0,0,=0/73,=0/1273
gemini-2.0-flash-001,RJVo13lZOiNxT3R5nWLWWNtMMIW8OdHczhAfeg==,+,0,74,1274,0,0,=0/74,=0/1274
gemini-2.0-flash-001,RJVo13lZOiNxT3R5nWLWWNtMMIW8OdHczhAfeg==,+,0,75,1275,0,0,=0/75,=0/1275
gemini-2.0-flash-001,RJVo13lZOiNxT3R5nWLWWNtMMIW8OdHczhAfeg==,+,0,76,1276,0,0,=0/76,=0/1276
gemini-2.0-flash-001,RJVo13lZOiNxT3R5nWLWWNtMMIW8OdHczhAfeg==,+,0,77,1277,0,0,=0/77,=0/1277
gemini-2.0-flash-001,RJVo13lZOiNxT3R5nWLWWNtMMIW8OdHczhAfeg==,+,0,78,1278,0,0,=0/78,=0/1278
gemini-2.0-flash-001,RJVo13lZOiNxT3R5nWLWWNtMMIW8OdHczhAfeg==,+,0,79,1279,0,0,=0/79,=0/1279
gemini-2.0-flash-001,RJVo13lZOiNxT3R5nWLWWNtMMIW8OdHczhAfeg==,+,0,80,1280,0,0,=0/80,=0/1280
gemini-2.0-flash-001,RJVo13lZOiNxT3R5nWLWWNtMMIW8OdHczhAfeg==,+,0,81,1281,0,0,=0/81,=0/1281
gemini-2.0-flash-001,RJVo13lZOiNxT3R5nWLWWNtMMIW8OdHczhAfeg==,+,0,82,1282,0,0,=0/82,=0/1282
gemini-2.0-flash-001,RJVo13lZOiNxT3R5nWLWWNtMMIW8OdHczhAfeg==,+,0,83,1283,0,0,=0/83,=0/1283
gemini-2.0-flash-001,RJVo13lZOiNxT3R5nWLWWNtMMIW8OdHczhAfeg==,+,0,84,1284,0,0,=0/84,=0/1284
gemini-2.0-flash-001,RJVo13lZOiNxT3R5nWLWWNtMMIW8OdHczhAfeg==,+,0,85,1285,0,0,=0/85,=0/1285
gemini-2.0-flash-001,RJVo13lZOiNxT3R5nWLWWNtMMIW8OdHczhAfeg==,+,0,86,1286,0,0,=0/86,=0/1286
gemini-2.0-flash-001,RJVo13lZOiNxT3R5nWLWWNtMMIW8OdHczhAfeg==,+,0,87,1287,0,0,=0/87,=0/1287
gemini-2.0-flash-001,RJVo13lZOiNxT3R5nWLWWNtMMIW8OdHczhAfeg==,+,0,88,1288,0,0,=0/88,=0/1288
gemini-2.0-flash-001,RJVo13lZOiNxT3R5nWLWWNtMMIW8OdHczhAfeg==,+,0,89,1289,0,0,=0/89,=0/1289
gemini-2.0-flash-001,RJVo13lZOiNxT3R5nWLWWNtMMIW8OdHczhAfeg==,+,0,90,1290,0,0,=0/90,=0/1290
gemini-2.0-flash-001,RJVo13lZOiNxT3R5nWLWWNtMMIW8OdHczhAfeg==,+,0,91,1291,0,0,=0/91,=0/1291
gemini-2.0-flash-001,RJVo13lZOiNxT3R5nWLWWNtMMIW8OdHczhAfeg==,+,0,92,1292,0,0,=0/92,=0/1292
gemini-2.0-flash-001,RJVo13lZOiNxT3R5nWLWWNtMMIW8OdHczhAfeg==,+,0,93,1293,0,0,=0/93,=0/1293
gemini-2.0-flash-001,RJVo13lZOiNxT3R5nWLWWNtMMIW8OdHczhAfeg==,+,0,94,1294,0,0,=0/94,=0/1294
gemini-2.0-flash-001,RJVo13lZOiNxT3R5nWLWWNtMMIW8OdHczhAfeg==,+,0,95,1295,0,0,=0/95,=0/1295
gemini-2.0-flash-001,RJVo13lZOiNxT3R5nWLWWNtMMIW8OdHczhAfeg==,+,0,96,1296,0,0,=0/96,=0/1296
gemini-2.0-flash-001,RJVo13lZOiNxT3R5nWLWWNtMMIW8OdHczhAfeg==,+,0,97,1297,0,0,=0/97,=0/1297
gemini-2.0-flash-001,RJVo13lZOiNxT3R5nWLWWNtMMIW8OdHczhAfeg==,+,0,98,1298,0,0,=0/98,=0/1298
gemini-2.0-flash-001,RJVo13lZOiNxT3R5nWLWWNtMMIW8OdHczhAfeg==,+,0,99,1299,0,0,=0/99,=0/1299
gemini-2.0-flash-001,RJVo13lZOiNxT3R5nWLWWNtMMIW8OdHczhAfeg==,+,0,100,1300,0,0,=0/100,=0/1300
gemini-2.0-flash-001,RJVo13lZOiNxT3R5nWLWWNtMMIW8OdHczhAfeg==,+,0,101,1301,0,0,=0/101,=0/1301
gemini-2.0-flash-001,RJVo13lZOiNxT3R5nWLWWNtMMIW8OdHczhAfeg==,+,0,102,1302,0,0,=0/102,=0/1302
gemini-2.0-flash-001,RJVo13lZOiNxT3R5nWLWWNtMMIW8OdHczhAfeg==,+,0,103,1303,0,0,=0/103,=0/1303
gemini-2.0-flash-001,RJVo13lZOiNxT3R5nWLWWNtMMIW8OdHczhAfeg==,+,0,104,1304,0,0,=0/104,=0/1304
gemini-2.0-flash-001,RJVo13lZOiNxT3R5nWLWWNtMMIW8OdHczhAfeg==,+,0,105,1305,0,0,=0/105,=0/1305
gemini-2.0-flash-001,RJVo13lZOiNxT3R5nWLWWNtMMIW8OdHczhAfeg==,+,0,106,1306,0,0,=0/106,=0/1306
gemini-2.0-flash-001,RJVo13lZOiNxT3R5nWLWWNtMMIW8OdHczhAfeg==,+,0,107,1307,0,0,=0/107,=0/1307
gemini-2.0-flash-001,RJVo13lZOiNxT3R5nWLWWNtMMIW8OdHczhAfeg==,+,0,108,1308,0,0,=0/108,=0/1308
gemini-2.0-flash-001,RJVo13lZOiNxT3R5nWLWWNtMMIW8OdHczhAfeg==,+,0,109,1309,0,0,=0/109,=0/1309
gemini-2.0-flash-001,RJVo13lZOiNxT3R5nWLWWNtMMIW8OdHczhAfeg==,+,0,110,1310,0,0,=0/110,=0/1310
gemini-2.0-flash-001,RJVo13lZOiNxT3R5nWLWWNtMMIW8OdHczhAfeg==,+,0,111,1311,0,0,=0/111,=0/1311
gemini-2.0-flash-001,RJVo13lZOiNxT3R5nWLWWNtMMIW8OdHczhAfeg==,+,0,112,1312,0,0,=0/112,=0/1312
gemini-2.0-flash-001,RJVo13lZOiNxT3R5nWLWWNtMMIW8OdHczhAfeg==,+,0,113,1313,0,0,=0/113,=0/1313
gemini-2.0-flash-001,RJVo13lZOiNxT3R5nWLWWNtMMIW8OdHczhAfeg==,+,0,114,1314,0,0,=0/114,=0/1314
gemini-2.0-flash-001,RJVo13lZOiNxT3R5nWLWWNtMMIW8OdHczhAfeg==,+,0,115,1315,0,0,=0/115,=0/1315
gemini-2.0-flash-001,RJVo13lZOiNxT3R5nWLWWNtMMIW8OdHczhAfeg==,+,0,116,1316,0,0,=0/116,=0/1316
gemini-2.0-flash-001,RJVo13lZOiNxT3R5nWLWWNtMMIW8OdHczhAfeg==,+,0,117,1317,0,0,=0/117,=0/1317
gemini-2.0-flash-001,RJVo13lZOiNxT3R5nWLWWNtMMIW8OdHczhAfeg==,+,0,118,1318,0,0,=0/118,=0/1318
gemini-2.0-flash-001,RJVo13lZOiNxT3R5nWLWWNtMMIW8OdHczhAfeg==,+,0,119,1319,0,0,=0/119,=0/1319
gemini-2.0-flash-001,RJVo13lZOiNxT3R5nWLWWNtMMIW8OdHczhAfeg==,+,0,120,1320,0,0,=0/120,=0/1320
gemini-2.0-flash-001,RJVo13lZOiNxT3R5nWLWWNtMMIW8OdHczhAfeg==,+,0,121,1321,0,0,=0/121,=0/1321
gemini-2.0-flash-001,RJVo13lZOiNxT3R5nWLWWNtMMIW8OdHczhAfeg==,+,0,122,1322,0,0,=0/122,=0/1322
gemini-2.0-flash-001,RJVo13lZOiNxT3R5nWLWWNtMMIW8OdHczhAfeg==,+,0,123,1323,0,0,=0/123,=0/1323
gemini-2.0-flash-001,RJVo13lZOiNxT3R5nWLWWNtMMIW8OdHczhAfeg==,+,0,124,1324,0,0,=0/124,=0/1324
gemini-2.0-flash-001,RJVo13lZOiNxT3R5nWLWWNtMMIW8OdHczhAfeg==,+,0,125,1325,0,0,=0/125,=0/1325
gemini-2.0-flash-001,RJVo13lZOiNxT3R5nWLWWNtMMIW8OdHczhAfeg==,+,0,126,1326,0,0,=0/126,=0/1326
gemini-2.0-flash-001,RJVo13lZOiNxT3R5nWLWWNtMMIW8OdHczhAfeg==,+,0,127,1327,0,0,=0/127,=0/1327
gemini-2.0-flash-001,RJVo13lZOiNxT3R5nWLWWNtMMIW8OdHczhAfeg==,+,0,128,1328,0,0,=0/128,=0/1328
gemini-2.0-flash-001,RJVo13lZOiNxT3R5nWLWWNtMMIW8OdHczhAfeg==,+,0,129,1329,0,0,=0/129,=0/1329
gemini-2.0-flash-001,RJVo13lZOiNxT3R5nWLWWNtMMIW8OdHczhAfeg==,+,0,130,1330,0,0,=0/130,=0/1330
gemini-2.0-flash-001,RJVo13lZOiNxT3R5nWLWWNtMMIW8OdHczhAfeg==,+,0,131,1331,0,0,=0/131,=0/1331
gemini-2.0-flash-001,RJVo13lZOiNxT3R5nWLWWNtMMIW8OdHczhAfeg==,+,0,132,1332,0,0,=0/132,=0/1332
gemini-2.0-flash-001,RJVo13lZOiNxT3R5nWLWWNtMMIW8OdHczhAfeg==,+,0,133,1333,0,0,=0/133,=0/1333
gemini-2.0-flash-001,RJVo13lZOiNxT3R5nWLWWNtMMIW8OdHczhAfeg==,+,0,134,1334,0,0,=0/134,=0/1334
gemini-2.0-flash-001,RJVo13lZOiNxT3R5nWLWWNtMMIW8OdHczhAfeg==,+,0,135,1335,0,0,=0/135,=0/1335
gemini-2.0-flash-001,RJVo13lZOiNxT3R5nWLWWNtMMIW8OdHczhAfeg==,+,0,136,1336,0,0,=0/136,=0/1336
gemini-2.0-flash-001,RJVo13lZOiNxT3R5nWLWWNtMMIW8OdHczhAfeg==,+,0,137,1337,0,0,=0/137,=0/1337
gemini-2.0-flash-001,RJVo13lZOiNxT3R5nWLWWNtMMIW8OdHczhAfeg==,+,0,138,1338,0,0,=0/138,=0/1338
gemini-2.0-flash-001,RJVo13lZOiNxT3R5nWLWWNtMMIW8OdHczhAfeg==,+,0,139,1339,0,0,=0/139,=0/1339
gemini-2.0-flash-001,RJVo13lZOiNxT3R5nWLWWNtMMIW8OdHczhAfeg==,+,0,140,1340,0,0,=0/140,=0/1340
gemini-2.0-flash-001,RJVo13lZOiNxT3R5nWLWWNtMMIW8OdHczhAfeg==,+,0,141,1341,0,0,=0/141,=0/1341
gemini-2.0-flash-001,RJVo13lZOiNxT3R5nWLWWNtMMIW8OdHczhAfeg==,+,0,142,1342,0,0,=0/142,=0/1342
gemini-2.0-flash-001,RJVo13lZOiNxT3R5nWLWWNtMMIW8OdHczhAfeg==,+,0,143,1343,0,0,=0/143,=0/1343
gemini-2.0-flash-001,RJVo13lZOiNxT3R5nWLWWNtMMIW8OdHczhAfeg==,+,0,144,1344,0,0,=0/144,=0/1344
gemini-2.0-flash-001,RJVo13lZOiNxT3R5nWLWWNtMMIW8OdHczhAfeg==,+,0,145,1345,0,0,=0/145,=0/1345
gemini-2.0-flash-001,RJVo13lZOiNxT3R5nWLWWNtMMIW8OdHczhAfeg==,+,0,146,1346,0,0,=0/146,=0/1346
gemini-2.0-flash-001,RJVo13lZOiNxT3R5nWLWWNtMMIW8OdHczhAfeg==,+,0,147,1347,0,0,=0/147,=0/1347
gemini-2.0-flash-001,RJVo13lZOiNxT3R5nWLWWNtMMIW8OdHczhAfeg==,+,0,148,1348,0,0,=0/148,=0/1348
gemini-2.0-flash-001,RJVo13lZOiNxT3R5nWLWWNtMMIW8OdHczhAfeg==,+,0,149,1349,0,0,=0/149,=0/1349
gemini-2.0-flash-001,RJVo13lZOiNxT3R5nWLWWNtMMIW8OdHczhAfeg==,+,0,150,1350,0,0,=0/150,=0/1350
gemini-2.0-flash-001,RJVo13lZOiNxT3R5nWLWWNtMMIW8OdHczhAfeg==,+,0,151,1351,0,0,=0/151,=0/1351
gemini-2.0-flash-001,RJVo13lZOiNxT3R5nWLWWNtMMIW8OdHczhAfeg==,+,0,152,1352,0,0,=0/152,=0/1352
gemini-2.0-flash-001,RJVo13lZOiNxT3R5nWLWWNtMMIW8OdHczhAfeg==,+,0,153,1353,0,0,=0/153,=0/1353
gemini-2.0-flash-001,RJVo13lZOiNxT3R5nWLWWNtMMIW8OdHczhAfeg==,+,0,154,1354,0,0,=0/154,=0/1354
gemini-2.0-flash-001,RJVo13lZOiNxT3R5nWLWWNtMMIW8OdHczhAfeg==,+,0,155,1355,0,0,=0/155,=0/1355
gemini-2.0-flash-001,RJVo13lZOiNxT3R5nWLWWNtMMIW8OdHczhAfeg==,+,0,156,1356,0,0,=0/156,=0/1356
gemini-2.0-flash-001,RJVo13lZOiNxT3R5nWLWWNtMMIW8OdHczhAfeg==,+,0,157,1357,0,0,=0/157,=0/1357
gemini-2.0-flash-001,RJVo13lZOiNxT3R5nWLWWNtMMIW8OdHczhAfeg==,+,0,158,1358,0,0,=0/158,=0/1358
gemini-2.0-flash-001,RJVo13lZOiNxT3R5nWLWWNtMMIW8OdHczhAfeg==,+,0,159,1359,0,0,=0/159,=0/1359
gemini-2.0-flash-001,RJVo13lZOiNxT3R5nWLWWNtMMIW8OdHczhAfeg==,+,0,160,1360,0,0,=0/160,=0/1360
gemini-2.0-flash-001,RJVo13lZOiNxT3R5nWLWWNtMMIW8OdHczhAfeg==,+,0,161,1361,0,0,=0/161,=0/1361
gemini-2.0-flash-001,RJVo13lZOiNxT3R5nWLWWNtMMIW8OdHczhAfeg==,+,0,162,1362,0,0,=0/162,=0/1362
gemini-2.0-flash-001,RJVo13lZOiNxT3R5nWLWWNtMMIW8OdHczhAfeg==,+,0,163,1363,0,0,=0/163,=0/1363
gemini-2.0-flash-001,RJVo13lZOiNxT3R5nWLWWNtMMIW8OdHczhAfeg==,+,0,164,1364,0,0,=0/164,=0/1364
gemini-2.0-flash-001,RJVo13lZOiNxT3R5nWLWWNtMMIW8OdHczhAfeg==,+,0,165,1365,0,0,=0/165,=0/1365
gemini-2.0-flash-001,RJVo13lZOiNxT3R5nWLWWNtMMIW8OdHczhAfeg==,+,0,166,1366,0,0,=0/166,=0/1366
gemini-2.0-flash-001,RJVo13lZOiNxT3R5nWLWWNtMMIW8OdHczhAfeg==,+,0,167,1367,0,0,=0/167,=0/1367
gemini-2.0-flash-001,RJVo13lZOiNxT3R5nWLWWNtMMIW8OdHczhAfeg==,+,0,168,1368,0,0,=0/168,=0/1368
gemini-2.0-flash-001,RJVo13lZOiNxT3R5nWLWWNtMMIW8OdHczhAfeg==,+,0,169,1369,0,0,=0/169,=0/1369
gemini-2.0-flash-001,RJVo13lZOiNxT3R5nWLWWNtMMIW8OdHczhAfeg==,+,0,170,1370,0,0,=0/170,=0/1370
gemini-2.0-flash-001,RJVo13lZOiNxT3R5nWLWWNtMMIW8OdHczhAfeg==,+,0,171,1371,0,0,=0/171,=0/1371
gemini-2.0-flash-001,RJVo13lZOiNxT3R5nWLWWNtMMIW8OdHczhAfeg==,+,0,172,1372,0,0,=0/172,=0/1372
gemini-2.0-flash-001,RJVo13lZOiNxT3R5nWLWWNtMMIW8OdHczhAfeg==,+,0,173,1373,0,0,=0/173,=0/1373
gemini-2.0-flash-001,RJVo13lZOiNxT3R5nWLWWNtMMIW8OdHczhAfeg==,+,0,174,1374,0,0,=0/174,=0/1374
gemini-2.0-flash-001,RJVo13lZOiNxT3R5nWLWWNtMMIW8OdHczhAfeg==,+,0,175,1375,0,0,=0/175,=0/1375
gemini-2.0-flash-001,RJVo13lZOiNxT3R5nWLWWNtMMIW8OdHczhAfeg==,+,0,176,1376,0,0,=0/176,=0/1376
gemini-2.0-flash-001,RJVo13lZOiNxT3R5nWLWWNtMMIW8OdHczhAfeg==,+,0,177,1377,0,0,=0/177,=0/1377
gemini-2.0-flash-001,RJVo13lZOiNxT3R5nWLWWNtMMIW8OdHczhAfeg==,+,0,178,1378,0,0,=0/178,=0/1378
gemini-2.0-flash-001,RJVo13lZOiNxT3R5nWLWWNtMMIW8OdHczhAfeg==,+,0,179,1379,0,0,=0/179,=0/1379
gemini-2.0-flash-001,RJVo13lZOiNxT3R5nWLWWNtMMIW8OdHczhAfeg==,+,0,180,1380,0,0,=0/180,=0/1380
gemini-2.0-flash-001,RJVo13lZOiNxT3R5nWLWWNtMMIW8OdHczhAfeg==,+,0,181,1381,0,0,=0/181,=0/1381
gemini-2.0-flash-001,RJVo13lZOiNxT3R5nWLWWNtMMIW8OdHczhAfeg==,+,0,182,1382,0,0,=0/182,=0/1382
gemini-2.0-flash-001,RJVo13lZOiNxT3R5nWLWWNtMMIW8OdHczhAfeg==,+,0,183,1383,0,0,=0/183,=0/1383
gemini-2.0-flash-001,RJVo13lZOiNxT3R5nWLWWNtMMIW8OdHczhAfeg==,+,0,184,1384,0,0,=0/184,=0/1384
gemini-2.0-flash-001,RJVo13lZOiNxT3R5nWLWWNtMMIW8OdHczhAfeg==,+,0,185,1385,0,0,=0/185,=0/1385
gemini-2.0-flash-001,RJVo13lZOiNxT3R5nWLWWNtMMIW8OdHczhAfeg==,+,0,186,1386,0,0,=0/186,=0/1386
gemini-2.0-flash-001,RJVo13lZOiNxT3R5nWLWWNtMMIW8OdHczhAfeg==,+,0,187,1387,0,0,=0/187,=0/1387
gemini-2.0-flash-001,RJVo13lZOiNxT3R5nWLWWNtMMIW8OdHczhAfeg==,+,0,188,1388,0,0,=0/188,=0/1388
gemini-2.0-flash-001,RJVo13lZOiNxT3R5nWLWWNtMMIW8OdHczhAfeg==,+,0,189,1389,0,0,=0/189,=0/1389
gemini-2.0-flash-001,RJVo13lZOiNxT3R5nWLWWNtMMIW8OdHczhAfeg==,+,0,190,1390,0,0,=0/190,=0/1390
gemini-2.0-flash-001,RJVo13lZOiNxT3R5nWLWWNtMMIW8OdHczhAfeg==,+,0,191,1391,0,0,=0/191,=0/1391
gemini-2.0-flash-001,RJVo13lZOiNxT3R5nWLWWNtMMIW8OdHczhAfeg==,+,0,192,1392,0,0,=0/192,=0/1392
gemini-2.0-flash-001,RJVo13lZOiNxT3R5nWLWWNtMMIW8OdHczhAfeg==,+,0,193,1393,0,0,=0/193,=0/1393
gemini-2.0-flash-001,RJVo13lZOiNxT3R5nWLWWNtMMIW8OdHczhAfeg==,+,0,194,1394,0,0,=0/194,=0/1394
gemini-2.0-flash-001,RJVo13lZOiNxT3R5nWLWWNtMMIW8OdHczhAfeg==,+,0,195,1395,0,0,=0/195,=0/1395
gemini-2.0-flash-001,RJVo13lZOiNxT3R5nWLWWNtMMIW8OdHczhAfeg==,+,0,196,1396,0,0,=0/196,=0/1396
gemini-2.0-flash-001,RJVo13lZOiNxT3R5nWLWWNtMMIW8OdHczhAfeg==,+,0,197,1397,0,0,=0/197,=0/1397
gemini-2.0-flash-001,RJVo13lZOiNxT3R5nWLWWNtMMIW8OdHczhAfeg==,+,0,198,1398,0,0,=0/198,=0/1398
gemini-2.0-flash-001,RJVo13lZOiNxT3R5nWLWWNtMMIW8OdHczhAfeg==,+,0,199,1399,0,0,=0/199,=0/1399
gemini-2.0-flash-001,RJVo13lZOiNxT3R5nWLWWNtMMIW8OdHczhAfeg==,+,0,200,1400,0,0,=0/200,=0/1400
gemini-2.0-flash-001,UB-XUIkNQmXyKMx2o3HDL6OX7OmcofR3P4lWbg==,+,0,1,1401,0,0,=0/1,=0/1401
gemini-2.0-flash-001,UB-XUIkNQmXyKMx2o3HDL6OX7OmcofR3P4lWbg==,+,0,2,1402,0,0,=0/2,=0/1402
gemini-2.0-flash-001,UB-XUIkNQmXyKMx2o3HDL6OX7OmcofR3P4lWbg==,+,0,3,1403,0,0,=0/3,=0/1403
gemini-2.0-flash-001,UB-XUIkNQmXyKMx2o3HDL6OX7OmcofR3P4lWbg==,+,0,4,1404,0,0,=0/4,=0/1404
gemini-2.0-flash-001,UB-XUIkNQmXyKMx2o3HDL6OX7OmcofR3P4lWbg==,+,0,5,1405,0,0,=0/5,=0/1405
gemini-2.0-flash-001,UB-XUIkNQmXyKMx2o3HDL6OX7OmcofR3P4lWbg==,+,0,6,1406,0,0,=0/6,=0/1406
gemini-2.0-flash-001,UB-XUIkNQmXyKMx2o3HDL6OX7OmcofR3P4lWbg==,+,0,7,1407,0,0,=0/7,=0/1407
gemini-2.0-flash-001,UB-XUIkNQmXyKMx2o3HDL6OX7OmcofR3P4lWbg==,+,0,8,1408,0,0,=0/8,=0/1408
gemini-2.0-flash-001,UB-XUIkNQmXyKMx2o3HDL6OX7OmcofR3P4lWbg==,+,0,9,1409,0,0,=0/9,=0/1409
gemini-2.0-flash-001,UB-XUIkNQmXyKMx2o3HDL6OX7OmcofR3P4lWbg==,+,0,10,1410,0,0,=0/10,=0/1410
gemini-2.0-flash-001,UB-XUIkNQmXyKMx2o3HDL6OX7OmcofR3P4lWbg==,+,0,11,1411,0,0,=0/11,=0/1411
gemini-2.0-flash-001,UB-XUIkNQmXyKMx2o3HDL6OX7OmcofR3P4lWbg==,+,0,12,1412,0,0,=0/12,=0/1412
gemini-2.0-flash-001,UB-XUIkNQmXyKMx2o3HDL6OX7OmcofR3P4lWbg==,+,0,13,1413,0,0,=0/13,=0/1413
gemini-2.0-flash-001,UB-XUIkNQmXyKMx2o3HDL6OX7OmcofR3P4lWbg==,+,0,14,1414,0,0,=0/14,=0/1414
gemini-2.0-flash-001,UB-XUIkNQmXyKMx2o3HDL6OX7OmcofR3P4lWbg==,+,0,15,1415,0,0,=0/15,=0/1415
gemini-2.0-flash-001,UB-XUIkNQmXyKMx2o3HDL6OX7OmcofR3P4lWbg==,+,0,16,1416,0,0,=0/16,=0/1416
gemini-2.0-flash-001,UB-XUIkNQmXyKMx2o3HDL6OX7OmcofR3P4lWbg==,+,0,17,1417,0,0,=0/17,=0/1417
gemini-2.0-flash-001,UB-XUIkNQmXyKMx2o3HDL6OX7OmcofR3P4lWbg==,+,0,18,1418,0,0,=0/18,=0/1418
gemini-2.0-flash-001,UB-XUIkNQmXyKMx2o3HDL6OX7OmcofR3P4lWbg==,+,0,19,1419,0,0,=0/19,=0/1419
gemini-2.0-flash-001,UB-XUIkNQmXyKMx2o3HDL6OX7OmcofR3P4lWbg==,+,0,20,1420,0,0,=0/20,=0/1420
gemini-2.0-flash-001,UB-XUIkNQmXyKMx2o3HDL6OX7OmcofR3P4lWbg==,+,0,21,1421,0,0,=0/21,=0/1421
gemini-2.0-flash-001,UB-XUIkNQmXyKMx2o3HDL6OX7OmcofR3P4lWbg==,+,0,22,1422,0,0,=0/22,=0/1422
gemini-2.0-flash-001,UB-XUIkNQmXyKMx2o3HDL6OX7OmcofR3P4lWbg==,+,0,23,1423,0,0,=0/23,=0/1423
gemini-2.0-flash-001,UB-XUIkNQmXyKMx2o3HDL6OX7OmcofR3P4lWbg==,+,0,24,1424,0,0,=0/24,=0/1424
gemini-2.0-flash-001,UB-XUIkNQmXyKMx2o3HDL6OX7OmcofR3P4lWbg==,+,0,25,1425,0,0,=0/25,=0/1425
gemini-2.0-flash-001,UB-XUIkNQmXyKMx2o3HDL6OX7OmcofR3P4lWbg==,+,0,26,1426,0,0,=0/26,=0/1426
gemini-2.0-flash-001,UB-XUIkNQmXyKMx2o3HDL6OX7OmcofR3P4lWbg==,+,0,27,1427,0,0,=0/27,=0/1427
gemini-2.0-flash-001,UB-XUIkNQmXyKMx2o3HDL6OX7OmcofR3P4lWbg==,+,0,28,1428,0,0,=0/28,=0/1428
