Model,Type,Account,Steps,Correct,Repetition per Account(Model),Repetition per Type(Model),Repetition per Question(Model),Account(Model) Cumulative,Type(Model) Cumulative,Question(Model) Cumulative,Account(Model) Percentual,Type(Model) Percentual,Question(Model) Percentual,Type and Account Percentual
gemini-2.0-flash-001,CoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,+,0,20,120,120,0,6,6,=0/20,=6/120,=6/120,=0/20
gemini-2.0-flash-001,CoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,+,0,21,121,121,0,6,6,=0/21,=6/121,=6/121,=0/21
gemini-2.0-flash-001,CoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,+,0,22,122,122,0,6,6,=0/22,=6/122,=6/122,=0/22
gemini-2.0-flash-001,CoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,+,0,23,123,123,0,6,6,=0/23,=6/123,=6/123,=0/23
gemini-2.0-flash-001,CoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,+,0,24,124,124,0,6,6,=0/24,=6/124,=6/124,=0/24
gemini-2.0-flash-001,CoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,+,0,25,125,125,0,6,6,=0/25,=6/125,=6/125,=0/25
gemini-2.0-flash-001,CoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,+,0,26,126,126,0,6,6,=0/26,=6/126,=6/126,=0/26
gemini-2.0-flash-001,CoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,+,0,27,127,127,0,6,6,=0/27,=6/127,=6/127,=0/27
gemini-2.0-flash-001,CoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,+,0,28,128,128,0,6,6,=0/28,=6/128,=6/128,=0/28
gemini-2.0-flash-001,CoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,+,0,29,129,129,0,6,6,=0/29,=6/129,=6/129,=0/29
gemini-2.0-flash-001,CoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,+,0,30,130,130,0,6,6,=0/30,=6/130,=6/130,=0/30
gemini-2.0-flash-001,CoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,+,0,31,131,131,0,6,6,=0/31,=6/131,=6/131,=0/31
gemini-2.0-flash-001,CoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,+,0,32,132,132,0,6,6,=0/32,=6/132,=6/132,=0/32
gemini-2.0-flash-001,CoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,+,0,33,133,133,0,6,6,=0/33,=6/133,=6/133,=0/33
gemini-2.0-flash-001,CoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,+,0,34,134,134,0,6,6,=0/34,=6/134,=6/134,=0/34
gemini-2.0-flash-001,CoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,+,0,35,135,135,0,6,6,=0/35,=6/135,=6/135,=0/35
gemini-2.0-flash-001,CoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,+,0,36,136,136,0,6,6,=0/36,=6/136,=6/136,=0/36
gemini-2.0-flash-001,CoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,8,0,37,137,137,0,6,6,=0/37,=6/137,=6/137,=0/37
gemini-2.0-flash-001,CoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,+,0,38,138,138,0,6,6,=0/38,=6/138,=6/138,=0/38
gemini-2.0-flash-001,CoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,17,0,39,139,139,0,6,6,=0/39,=6/139,=6/139,=0/39
gemini-2.0-flash-001,CoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,+,0,40,140,140,0,6,6,=0/40,=6/140,=6/140,=0/40
gemini-2.0-flash-001,CoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,15,0,41,141,141,0,6,6,=0/41,=6/141,=6/141,=0/41
gemini-2.0-flash-001,CoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,+,0,42,142,142,0,6,6,=0/42,=6/142,=6/142,=0/42
gemini-2.0-flash-001,CoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,+,0,43,143,143,0,6,6,=0/43,=6/143,=6/143,=0/43
gemini-2.0-flash-001,CoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,+,0,44,144,144,0,6,6,=0/44,=6/144,=6/144,=0/44
gemini-2.0-flash-001,CoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,+,0,45,145,145,0,6,6,=0/45,=6/145,=6/145,=0/45
gemini-2.0-flash-001,CoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,+,0,46,146,146,0,6,6,=0/46,=6/146,=6/146,=0/46
gemini-2.0-flash-001,CoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,+,0,47,147,147,0,6,6,=0/47,=6/147,=6/147,=0/47
gemini-2.0-flash-001,CoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,+,0,48,148,148,0,6,6,=0/48,=6/148,=6/148,=0/48
gemini-2.0-flash-001,CoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,+,0,49,149,149,0,6,6,=0/49,=6/149,=6/149,=0/49
gemini-2.0-flash-001,CoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,+,0,50,150,150,0,6,6,=0/50,=6/150,=6/150,=0/50
gemini-2.0-flash-001,CoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,+,0,51,151,151,0,6,6,=0/51,=6/151,=6/151,=0/51
gemini-2.0-flash-001,CoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,+,0,52,152,152,0,6,6,=0/52,=6/152,=6/152,=0/52
gemini-2.0-flash-001,CoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,+,0,53,153,153,0,6,6,=0/53,=6/153,=6/153,=0/53
gemini-2.0-flash-001,CoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,+,0,54,154,154,0,6,6,=0/54,=6/154,=6/154,=0/54
gemini-2.0-flash-001,CoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,+,0,55,155,155,0,6,6,=0/55,=6/155,=6/155,=0/55
gemini-2.0-flash-001,CoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,+,0,56,156,156,0,6,6,=0/56,=6/156,=6/156,=0/56
gemini-2.0-flash-001,CoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,+,0,57,157,157,0,6,6,=0/57,=6/157,=6/157,=0/57
gemini-2.0-flash-001,CoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,+,0,58,158,158,0,6,6,=0/58,=6/158,=6/158,=0/58
gemini-2.0-flash-001,CoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,+,0,59,159,159,0,6,6,=0/59,=6/159,=6/159,=0/59
gemini-2.0-flash-001,CoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,+,0,60,160,160,0,6,6,=0/60,=6/160,=6/160,=0/60
gemini-2.0-flash-001,CoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,+,0,61,161,161,0,6,6,=0/61,=6/161,=6/161,=0/61
gemini-2.0-flash-001,CoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,+,0,62,162,162,0,6,6,=0/62,=6/162,=6/162,=0/62
gemini-2.0-flash-001,CoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,+,0,63,163,163,0,6,6,=0/63,=6/163,=6/163,=0/63
gemini-2.0-flash-001,CoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,+,0,64,164,164,0,6,6,=0/64,=6/164,=6/164,=0/64
gemini-2.0-flash-001,CoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,+,0,65,165,165,0,6,6,=0/65,=6/165,=6/165,=0/65
gemini-2.0-flash-001,CoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,+,0,66,166,166,0,6,6,=0/66,=6/166,=6/166,=0/66
gemini-2.0-flash-001,CoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,+,0,67,167,167,0,6,6,=0/67,=6/167,=6/167,=0/67
gemini-2.0-flash-001,CoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,8,1,68,168,168,1,7,7,=1/68,=7/168,=7/168,=1/68
gemini-2.0-flash-001,CoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,+,0,69,169,169,1,7,7,=1/69,=7/169,=7/169,=1/69
gemini-2.0-flash-001,CoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,+,0,70,170,170,1,7,7,=1/70,=7/170,=7/170,=1/70
gemini-2.0-flash-001,CoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,7,0,71,171,171,1,7,7,=1/71,=7/171,=7/171,=1/71
gemini-2.0-flash-001,CoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,+,0,72,172,172,1,7,7,=1/72,=7/172,=7/172,=1/72
gemini-2.0-flash-001,CoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,+,0,73,173,173,1,7,7,=1/73,=7/173,=7/173,=1/73
gemini-2.0-flash-001,CoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,+,0,74,174,174,1,7,7,=1/74,=7/174,=7/174,=1/74
gemini-2.0-flash-001,CoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,+,0,75,175,175,1,7,7,=1/75,=7/175,=7/175,=1/75
gemini-2.0-flash-001,CoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,+,0,76,176,176,1,7,7,=1/76,=7/176,=7/176,=1/76
gemini-2.0-flash-001,CoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,+,0,77,177,177,1,7,7,=1/77,=7/177,=7/177,=1/77
gemini-2.0-flash-001,CoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,+,0,78,178,178,1,7,7,=1/78,=7/178,=7/178,=1/78
gemini-2.0-flash-001,CoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,+,0,79,179,179,1,7,7,=1/79,=7/179,=7/179,=1/79
gemini-2.0-flash-001,CoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,+,0,80,180,180,1,7,7,=1/80,=7/180,=7/180,=1/80
gemini-2.0-flash-001,CoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,+,0,81,181,181,1,7,7,=1/81,=7/181,=7/181,=1/81
gemini-2.0-flash-001,CoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,+,0,82,182,182,1,7,7,=1/82,=7/182,=7/182,=1/82
gemini-2.0-flash-001,CoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,14,0,83,183,183,1,7,7,=1/83,=7/183,=7/183,=1/83
gemini-2.0-flash-001,CoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,+,0,84,184,184,1,7,7,=1/84,=7/184,=7/184,=1/84
gemini-2.0-flash-001,CoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,+,0,85,185,185,1,7,7,=1/85,=7/185,=7/185,=1/85
gemini-2.0-flash-001,CoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,+,0,86,186,186,1,7,7,=1/86,=7/186,=7/186,=1/86
gemini-2.0-flash-001,CoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,+,0,87,187,187,1,7,7,=1/87,=7/187,=7/187,=1/87
gemini-2.0-flash-001,CoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,+,0,88,188,188,1,7,7,=1/88,=7/188,=7/188,=1/88
gemini-2.0-flash-001,CoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,+,0,89,189,189,1,7,7,=1/89,=7/189,=7/189,=1/89
gemini-2.0-flash-001,CoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,+,0,90,190,190,1,7,7,=1/90,=7/190,=7/190,=1/90
gemini-2.0-flash-001,CoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,8,0,91,191,191,1,7,7,=1/91,=7/191,=7/191,=1/91
gemini-2.0-flash-001,CoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,+,0,92,192,192,1,7,7,=1/92,=7/192,=7/192,=1/92
gemini-2.0-flash-001,CoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,+,0,93,193,193,1,7,7,=1/93,=7/193,=7/193,=1/93
gemini-2.0-flash-001,CoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,+,0,94,194,194,1,7,7,=1/94,=7/194,=7/194,=1/94
gemini-2.0-flash-001,CoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,+,0,95,195,195,1,7,7,=1/95,=7/195,=7/195,=1/95
gemini-2.0-flash-001,CoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,+,0,96,196,196,1,7,7,=1/96,=7/196,=7/196,=1/96
gemini-2.0-flash-001,CoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,+,0,97,197,197,1,7,7,=1/97,=7/197,=7/197,=1/97
gemini-2.0-flash-001,CoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,+,0,98,198,198,1,7,7,=1/98,=7/198,=7/198,=1/98
gemini-2.0-flash-001,CoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,+,0,99,199,199,1,7,7,=1/99,=7/199,=7/199,=1/99
gemini-2.0-flash-001,CoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,+,0,100,200,200,1,7,7,=1/100,=7/200,=7/200,=1/100
gemini-2.0-flash-001,CoT,3PkdlJxKFjFEsNOw_E-EI5TLYG57Sod5VZnX6Q==,+,0,1,201,201,0,7,7,=0/1,=7/201,=7/201,=0/1
gemini-2.0-flash-001,CoT,3PkdlJxKFjFEsNOw_E-EI5TLYG57Sod5VZnX6Q==,+,0,2,202,202,0,7,7,=0/2,=7/202,=7/202,=0/2
gemini-2.0-flash-001,CoT,3PkdlJxKFjFEsNOw_E-EI5TLYG57Sod5VZnX6Q==,9,0,3,203,203,0,7,7,=0/3,=7/203,=7/203,=0/3
gemini-2.0-flash-001,CoT,3PkdlJxKFjFEsNOw_E-EI5TLYG57Sod5VZnX6Q==,+,0,4,204,204,0,7,7,=0/4,=7/204,=7/204,=0/4
gemini-2.0-flash-001,CoT,3PkdlJxKFjFEsNOw_E-EI5TLYG57Sod5VZnX6Q==,+,0,5,205,205,0,7,7,=0/5,=7/205,=7/205,=0/5
gemini-2.0-flash-001,CoT,3PkdlJxKFjFEsNOw_E-EI5TLYG57Sod5VZnX6Q==,+,0,6,206,206,0,7,7,=0/6,=7/206,=7/206,=0/6
gemini-2.0-flash-001,CoT,3PkdlJxKFjFEsNOw_E-EI5TLYG57Sod5VZnX6Q==,+,0,7,207,207,0,7,7,=0/7,=7/207,=7/207,=0/7
gemini-2.0-flash-001,CoT,3PkdlJxKFjFEsNOw_E-EI5TLYG57Sod5VZnX6Q==,+,0,8,208,208,0,7,7,=0/8,=7/208,=7/208,=0/8
gemini-2.0-flash-001,CoT,3PkdlJxKFjFEsNOw_E-EI5TLYG57Sod5VZnX6Q==,+,0,9,209,209,0,7,7,=0/9,=7/209,=7/209,=0/9
gemini-2.0-flash-001,CoT,3PkdlJxKFjFEsNOw_E-EI5TLYG57Sod5VZnX6Q==,+,0,10,210,210,0,7,7,=0/10,=7/210,=7/210,=0/10
gemini-2.0-flash-001,CoT,3PkdlJxKFjFEsNOw_E-EI5TLYG57Sod5VZnX6Q==,+,0,11,211,211,0,7,7,=0/11,=7/211,=7/211,=0/11
gemini-2.0-flash-001,CoT,3PkdlJxKFjFEsNOw_E-EI5TLYG57Sod5VZnX6Q==,7,0,12,212,212,0,7,7,=0/12,=7/212,=7/212,=0/12
gemini-2.0-flash-001,CoT,3PkdlJxKFjFEsNOw_E-EI5TLYG57Sod5VZnX6Q==,+,0,13,213,213,0,7,7,=0/13,=7/213,=7/213,=0/13
gemini-2.0-flash-001,CoT,3PkdlJxKFjFEsNOw_E-EI5TLYG57Sod5VZnX6Q==,+,0,14,214,214,0,7,7,=0/14,=7/214,=7/214,=0/14
gemini-2.0-flash-001,CoT,3PkdlJxKFjFEsNOw_E-EI5TLYG57Sod5VZnX6Q==,+,0,15,215,215,0,7,7,=0/15,=7/215,=7/215,=0/15
gemini-2.0-flash-001,CoT,3PkdlJxKFjFEsNOw_E-EI5TLYG57Sod5VZnX6Q==,+,0,16,216,216,0,7,7,=0/16,=7/216,=7/216,=0/16
gemini-2.0-flash-001,CoT,3PkdlJxKFjFEsNOw_E-EI5TLYG57Sod5VZnX6Q==,+,0,17,217,217,0,7,7,=0/17,=7/217,=7/217,=0/17
gemini-2.0-flash-001,CoT,3PkdlJxKFjFEsNOw_E-EI5TLYG57Sod5VZnX6Q==,+,0,18,218,218,0,7,7,=0/18,=7/218,=7/218,=0/18
gemini-2.0-flash-001,CoT,3PkdlJxKFjFEsNOw_E-EI5TLYG57Sod5VZnX6Q==,+,0,19,219,219,0,7,7,=0/19,=7/219,=7/219,=0/19
gemini-2.0-flash-001,CoT,3PkdlJxKFjFEsNOw_E-EI5TLYG57Sod5VZnX6Q==,8,1,20,220,220,1,8,8,=1/20,=8/220,=8/220,=1/20
gemini-2.0-flash-001,CoT,3PkdlJxKFjFEsNOw_E-EI5TLYG57Sod5VZnX6Q==,+,0,21,221,221,1,8,8,=1/21,=8/221,=8/221,=1/21
gemini-2.0-flash-001,CoT,3PkdlJxKFjFEsNOw_E-EI5TLYG57Sod5VZnX6Q==,+,0,22,222,222,1,8,8,=1/22,=8/222,=8/222,=1/22
gemini-2.0-flash-001,CoT,3PkdlJxKFjFEsNOw_E-EI5TLYG57Sod5VZnX6Q==,+,0,23,223,223,1,8,8,=1/23,=8/223,=8/223,=1/23
gemini-2.0-flash-001,CoT,3PkdlJxKFjFEsNOw_E-EI5TLYG57Sod5VZnX6Q==,17,0,24,224,224,1,8,8,=1/24,=8/224,=8/224,=1/24
gemini-2.0-flash-001,CoT,3PkdlJxKFjFEsNOw_E-EI5TLYG57Sod5VZnX6Q==,+,0,25,225,225,1,8,8,=1/25,=8/225,=8/225,=1/25
gemini-2.0-flash-001,CoT,3PkdlJxKFjFEsNOw_E-EI5TLYG57Sod5VZnX6Q==,+,0,26,226,226,1,8,8,=1/26,=8/226,=8/226,=1/26
gemini-2.0-flash-001,CoT,3PkdlJxKFjFEsNOw_E-EI5TLYG57Sod5VZnX6Q==,+,0,27,227,227,1,8,8,=1/27,=8/227,=8/227,=1/27
gemini-2.0-flash-001,CoT,3PkdlJxKFjFEsNOw_E-EI5TLYG57Sod5VZnX6Q==,8,0,28,228,228,1,8,8,=1/28,=8/228,=8/228,=1/28
gemini-2.0-flash-001,CoT,3PkdlJxKFjFEsNOw_E-EI5TLYG57Sod5VZnX6Q==,+,0,29,229,229,1,8,8,=1/29,=8/229,=8/229,=1/29
gemini-2.0-flash-001,CoT,3PkdlJxKFjFEsNOw_E-EI5TLYG57Sod5VZnX6Q==,+,0,30,230,230,1,8,8,=1/30,=8/230,=8/230,=1/30
gemini-2.0-flash-001,CoT,3PkdlJxKFjFEsNOw_E-EI5TLYG57Sod5VZnX6Q==,+,0,31,231,231,1,8,8,=1/31,=8/231,=8/231,=1/31
gemini-2.0-flash-001,CoT,3PkdlJxKFjFEsNOw_E-EI5TLYG57Sod5VZnX6Q==,+,0,32,232,232,1,8,8,=1/32,=8/232,=8/232,=1/32
gemini-2.0-flash-001,CoT,3PkdlJxKFjFEsNOw_E-EI5TLYG57Sod5VZnX6Q==,8,0,33,233,233,1,8,8,=1/33,=8/233,=8/233,=1/33
gemini-2.0-flash-001,CoT,3PkdlJxKFjFEsNOw_E-EI5TLYG57Sod5VZnX6Q==,13,0,34,234,234,1,8,8,=1/34,=8/234,=8/234,=1/34
gemini-2.0-flash-001,CoT,3PkdlJxKFjFEsNOw_E-EI5TLYG57Sod5VZnX6Q==,+,0,35,235,235,1,8,8,=1/35,=8/235,=8/235,=1/35
gemini-2.0-flash-001,CoT,3PkdlJxKFjFEsNOw_E-EI5TLYG57Sod5VZnX6Q==,+,0,36,236,236,1,8,8,=1/36,=8/236,=8/236,=1/36
gemini-2.0-flash-001,CoT,3PkdlJxKFjFEsNOw_E-EI5TLYG57Sod5VZnX6Q==,+,0,37,237,237,1,8,8,=1/37,=8/237,=8/237,=1/37
gemini-2.0-flash-001,CoT,3PkdlJxKFjFEsNOw_E-EI5TLYG57Sod5VZnX6Q==,+,0,38,238,238,1,8,8,=1/38,=8/238,=8/238,=1/38
gemini-2.0-flash-001,CoT,3PkdlJxKFjFEsNOw_E-EI5TLYG57Sod5VZnX6Q==,+,0,39,239,239,1,8,8,=1/39,=8/239,=8/239,=1/39
gemini-2.0-flash-001,CoT,3PkdlJxKFjFEsNOw_E-EI5TLYG57Sod5VZnX6Q==,+,0,40,240,240,1,8,8,=1/40,=8/240,=8/240,=1/40
gemini-2.0-flash-001,CoT,3PkdlJxKFjFEsNOw_E-EI5TLYG57Sod5VZnX6Q==,+,0,41,241,241,1,8,8,=1/41,=8/241,=8/241,=1/41
gemini-2.0-flash-001,CoT,3PkdlJxKFjFEsNOw_E-EI5TLYG57Sod5VZnX6Q==,19,0,42,242,242,1,8,8,=1/42,=8/242,=8/242,=1/42
gemini-2.0-flash-001,CoT,3PkdlJxKFjFEsNOw_E-EI5TLYG57Sod5VZnX6Q==,+,0,43,243,243,1,8,8,=1/43,=8/243,=8/243,=1/43
gemini-2.0-flash-001,CoT,3PkdlJxKFjFEsNOw_E-EI5TLYG57Sod5VZnX6Q==,+,0,44,244,244,1,8,8,=1/44,=8/244,=8/244,=1/44
gemini-2.0-flash-001,CoT,3PkdlJxKFjFEsNOw_E-EI5TLYG57Sod5VZnX6Q==,+,0,45,245,245,1,8,8,=1/45,=8/245,=8/245,=1/45
gemini-2.0-flash-001,CoT,3PkdlJxKFjFEsNOw_E-EI5TLYG57Sod5VZnX6Q==,5,0,46,246,246,1,8,8,=1/46,=8/246,=8/246,=1/46
gemini-2.0-flash-001,CoT,3PkdlJxKFjFEsNOw_E-EI5TLYG57Sod5VZnX6Q==,8,0,47,247,247,1,8,8,=1/47,=8/247,=8/247,=1/47
gemini-2.0-flash-001,CoT,3PkdlJxKFjFEsNOw_E-EI5TLYG57Sod5VZnX6Q==,+,0,48,248,248,1,8,8,=1/48,=8/248,=8/248,=1/48
gemini-2.0-flash-001,CoT,3PkdlJxKFjFEsNOw_E-EI5TLYG57Sod5VZnX6Q==,+,0,49,249,249,1,8,8,=1/49,=8/249,=8/249,=1/49
gemini-2.0-flash-001,CoT,3PkdlJxKFjFEsNOw_E-EI5TLYG57Sod5VZnX6Q==,+,0,50,250,250,1,8,8,=1/50,=8/250,=8/250,=1/50
gemini-2.0-flash-001,CoT,3PkdlJxKFjFEsNOw_E-EI5TLYG57Sod5VZnX6Q==,+,0,51,251,251,1,8,8,=1/51,=8/251,=8/251,=1/51
gemini-2.0-flash-001,CoT,3PkdlJxKFjFEsNOw_E-EI5TLYG57Sod5VZnX6Q==,+,0,52,252,252,1,8,8,=1/52,=8/252,=8/252,=1/52
gemini-2.0-flash-001,CoT,3PkdlJxKFjFEsNOw_E-EI5TLYG57Sod5VZnX6Q==,+,0,53,253,253,1,8,8,=1/53,=8/253,=8/253,=1/53
gemini-2.0-flash-001,CoT,3PkdlJxKFjFEsNOw_E-EI5TLYG57Sod5VZnX6Q==,+,0,54,254,254,1,8,8,=1/54,=8/254,=8/254,=1/54
gemini-2.0-flash-001,CoT,3PkdlJxKFjFEsNOw_E-EI5TLYG57Sod5VZnX6Q==,+,0,55,255,255,1,8,8,=1/55,=8/255,=8/255,=1/55
gemini-2.0-flash-001,CoT,3PkdlJxKFjFEsNOw_E-EI5TLYG57Sod5VZnX6Q==,+,0,56,256,256,1,8,8,=1/56,=8/256,=8/256,=1/56
gemini-2.0-flash-001,CoT,3PkdlJxKFjFEsNOw_E-EI5TLYG57Sod5VZnX6Q==,+,0,57,257,257,1,8,8,=1/57,=8/257,=8/257,=1/57
gemini-2.0-flash-001,CoT,3PkdlJxKFjFEsNOw_E-EI5TLYG57Sod5VZnX6Q==,+,0,58,258,258,1,8,8,=1/58,=8/258,=8/258,=1/58
gemini-2.0-flash-001,CoT,3PkdlJxKFjFEsNOw_E-EI5TLYG57Sod5VZnX6Q==,+,0,59,259,259,1,8,8,=1/59,=8/259,=8/259,=1/59
gemini-2.0-flash-001,CoT,3PkdlJxKFjFEsNOw_E-EI5TLYG57Sod5VZnX6Q==,+,0,60,260,260,1,8,8,=1/60,=8/260,=8/260,=1/60
gemini-2.0-flash-001,CoT,3PkdlJxKFjFEsNOw_E-EI5TLYG57Sod5VZnX6Q==,+,0,61,261,261,1,8,8,=1/61,=8/261,=8/261,=1/61
gemini-2.0-flash-001,CoT,3PkdlJxKFjFEsNOw_E-EI5TLYG57Sod5VZnX6Q==,6,0,62,262,262,1,8,8,=1/62,=8/262,=8/262,=1/62
gemini-2.0-flash-001,CoT,3PkdlJxKFjFEsNOw_E-EI5TLYG57Sod5VZnX6Q==,7,0,63,263,263,1,8,8,=1/63,=8/263,=8/263,=1/63
gemini-2.0-flash-001,CoT,3PkdlJxKFjFEsNOw_E-EI5TLYG57Sod5VZnX6Q==,7,0,64,264,264,1,8,8,=1/64,=8/264,=8/264,=1/64
gemini-2.0-flash-001,CoT,3PkdlJxKFjFEsNOw_E-EI5TLYG57Sod5VZnX6Q==,+,0,65,265,265,1,8,8,=1/65,=8/265,=8/265,=1/65
gemini-2.0-flash-001,CoT,3PkdlJxKFjFEsNOw_E-EI5TLYG57Sod5VZnX6Q==,+,0,66,266,266,1,8,8,=1/66,=8/266,=8/266,=1/66
gemini-2.0-flash-001,CoT,3PkdlJxKFjFEsNOw_E-EI5TLYG57Sod5VZnX6Q==,+,0,67,267,267,1,8,8,=1/67,=8/267,=8/267,=1/67
gemini-2.0-flash-001,CoT,3PkdlJxKFjFEsNOw_E-EI5TLYG57Sod5VZnX6Q==,+,0,68,268,268,1,8,8,=1/68,=8/268,=8/268,=1/68
gemini-2.0-flash-001,CoT,3PkdlJxKFjFEsNOw_E-EI5TLYG57Sod5VZnX6Q==,8,0,69,269,269,1,8,8,=1/69,=8/269,=8/269,=1/69
gemini-2.0-flash-001,CoT,3PkdlJxKFjFEsNOw_E-EI5TLYG57Sod5VZnX6Q==,+,0,70,270,270,1,8,8,=1/70,=8/270,=8/270,=1/70
gemini-2.0-flash-001,CoT,3PkdlJxKFjFEsNOw_E-EI5TLYG57Sod5VZnX6Q==,+,0,71,271,271,1,8,8,=1/71,=8/271,=8/271,=1/71
