Model,Type,Account,Answer,Correct,Repetition per Account(Model),Repetition per Type(Model),Repetition per Question(Model),Account(Model) Cumulative,Type(Model) Cumulative,Question(Model) Cumulative,Account(Model) Percentual,Type(Model) Percentual,Question(Model) Percentual,Type and Account Percentual
gemini-1.5-flash-8b-001,one_shot,UB-XUIkNQmXyKMx2o3HDL6OX7OmcofR3P4lWbg==,200.0,0,216,1490,3916,0,0,0,=0/216,=0/1490,=0/3916,=0/90
gemini-1.5-flash-8b-001,one_shot,UB-XUIkNQmXyKMx2o3HDL6OX7OmcofR3P4lWbg==,300.0,0,217,1491,3917,0,0,0,=0/217,=0/1491,=0/3917,=0/91
gemini-1.5-flash-8b-001,one_shot,UB-XUIkNQmXyKMx2o3HDL6OX7OmcofR3P4lWbg==,117.0,0,218,1492,3918,0,0,0,=0/218,=0/1492,=0/3918,=0/92
gemini-1.5-flash-8b-001,one_shot,UB-XUIkNQmXyKMx2o3HDL6OX7OmcofR3P4lWbg==,100.0,0,219,1493,3919,0,0,0,=0/219,=0/1493,=0/3919,=0/93
gemini-1.5-flash-8b-001,one_shot,UB-XUIkNQmXyKMx2o3HDL6OX7OmcofR3P4lWbg==,280.0,0,220,1494,3920,0,0,0,=0/220,=0/1494,=0/3920,=0/94
gemini-1.5-flash-8b-001,one_shot,UB-XUIkNQmXyKMx2o3HDL6OX7OmcofR3P4lWbg==,100.0,0,221,1495,3921,0,0,0,=0/221,=0/1495,=0/3921,=0/95
gemini-1.5-flash-8b-001,one_shot,UB-XUIkNQmXyKMx2o3HDL6OX7OmcofR3P4lWbg==,200.0,0,222,1496,3922,0,0,0,=0/222,=0/1496,=0/3922,=0/96
gemini-1.5-flash-8b-001,one_shot,UB-XUIkNQmXyKMx2o3HDL6OX7OmcofR3P4lWbg==,100.0,0,223,1497,3923,0,0,0,=0/223,=0/1497,=0/3923,=0/97
gemini-1.5-flash-8b-001,one_shot,UB-XUIkNQmXyKMx2o3HDL6OX7OmcofR3P4lWbg==,140.0,0,224,1498,3924,0,0,0,=0/224,=0/1498,=0/3924,=0/98
gemini-1.5-flash-8b-001,one_shot,UB-XUIkNQmXyKMx2o3HDL6OX7OmcofR3P4lWbg==,200.0,0,225,1499,3925,0,0,0,=0/225,=0/1499,=0/3925,=0/99
gemini-1.5-flash-8b-001,one_shot,UB-XUIkNQmXyKMx2o3HDL6OX7OmcofR3P4lWbg==,100.0,0,226,1500,3926,0,0,0,=0/226,=0/1500,=0/3926,=0/100
gemini-1.5-flash-8b-001,PoT,UB-XUIkNQmXyKMx2o3HDL6OX7OmcofR3P4lWbg==,45.0,0,148,926,3848,0,0,0,=0/148,=0/926,=0/3848,=0/26
gemini-1.5-flash-8b-001,PoT,UB-XUIkNQmXyKMx2o3HDL6OX7OmcofR3P4lWbg==,45.0,0,227,927,3927,0,0,0,=0/227,=0/927,=0/3927,=0/27
gemini-1.5-flash-8b-001,PoT,UB-XUIkNQmXyKMx2o3HDL6OX7OmcofR3P4lWbg==,1000.0,0,228,928,3928,0,0,0,=0/228,=0/928,=0/3928,=0/28
gemini-1.5-flash-8b-001,PoT,UB-XUIkNQmXyKMx2o3HDL6OX7OmcofR3P4lWbg==,1000.0,0,229,929,3929,0,0,0,=0/229,=0/929,=0/3929,=0/29
gemini-1.5-flash-8b-001,PoT,UB-XUIkNQmXyKMx2o3HDL6OX7OmcofR3P4lWbg==,45.0,0,230,930,3930,0,0,0,=0/230,=0/930,=0/3930,=0/30
gemini-1.5-flash-8b-001,PoT,UB-XUIkNQmXyKMx2o3HDL6OX7OmcofR3P4lWbg==,45.0,0,231,931,3931,0,0,0,=0/231,=0/931,=0/3931,=0/31
gemini-1.5-flash-8b-001,PoT,UB-XUIkNQmXyKMx2o3HDL6OX7OmcofR3P4lWbg==,1000.0,0,232,932,3932,0,0,0,=0/232,=0/932,=0/3932,=0/32
gemini-1.5-flash-8b-001,PoT,UB-XUIkNQmXyKMx2o3HDL6OX7OmcofR3P4lWbg==,45.0,0,233,933,3933,0,0,0,=0/233,=0/933,=0/3933,=0/33
gemini-1.5-flash-8b-001,PoT,UB-XUIkNQmXyKMx2o3HDL6OX7OmcofR3P4lWbg==,45.0,0,234,934,3934,0,0,0,=0/234,=0/934,=0/3934,=0/34
gemini-1.5-flash-8b-001,PoT,UB-XUIkNQmXyKMx2o3HDL6OX7OmcofR3P4lWbg==,45.0,0,235,935,3935,0,0,0,=0/235,=0/935,=0/3935,=0/35
gemini-1.5-flash-8b-001,PoT,UB-XUIkNQmXyKMx2o3HDL6OX7OmcofR3P4lWbg==,1000.0,0,236,936,3936,0,0,0,=0/236,=0/936,=0/3936,=0/36
gemini-1.5-flash-8b-001,PoT,UB-XUIkNQmXyKMx2o3HDL6OX7OmcofR3P4lWbg==,45.0,0,237,937,3937,0,0,0,=0/237,=0/937,=0/3937,=0/37
gemini-1.5-flash-8b-001,PoT,UB-XUIkNQmXyKMx2o3HDL6OX7OmcofR3P4lWbg==,45.0,0,238,938,3938,0,0,0,=0/238,=0/938,=0/3938,=0/38
gemini-1.5-flash-8b-001,PoT,UB-XUIkNQmXyKMx2o3HDL6OX7OmcofR3P4lWbg==,1000.0,0,239,939,3939,0,0,0,=0/239,=0/939,=0/3939,=0/39
gemini-1.5-flash-8b-001,PoT,UB-XUIkNQmXyKMx2o3HDL6OX7OmcofR3P4lWbg==,45.0,0,240,940,3940,0,0,0,=0/240,=0/940,=0/3940,=0/40
gemini-1.5-flash-8b-001,PoT,UB-XUIkNQmXyKMx2o3HDL6OX7OmcofR3P4lWbg==,45.0,0,241,941,3941,0,0,0,=0/241,=0/941,=0/3941,=0/41
gemini-1.5-flash-8b-001,PoT,UB-XUIkNQmXyKMx2o3HDL6OX7OmcofR3P4lWbg==,45.0,0,242,942,3942,0,0,0,=0/242,=0/942,=0/3942,=0/42
gemini-1.5-flash-8b-001,PoT,UB-XUIkNQmXyKMx2o3HDL6OX7OmcofR3P4lWbg==,1000.0,0,243,943,3943,0,0,0,=0/243,=0/943,=0/3943,=0/43
gemini-1.5-flash-8b-001,PoT,UB-XUIkNQmXyKMx2o3HDL6OX7OmcofR3P4lWbg==,1000.0,0,244,944,3944,0,0,0,=0/244,=0/944,=0/3944,=0/44
gemini-1.5-flash-8b-001,PoT,UB-XUIkNQmXyKMx2o3HDL6OX7OmcofR3P4lWbg==,45.0,0,245,945,3945,0,0,0,=0/245,=0/945,=0/3945,=0/45
gemini-1.5-flash-8b-001,PoT,UB-XUIkNQmXyKMx2o3HDL6OX7OmcofR3P4lWbg==,45.0,0,246,946,3946,0,0,0,=0/246,=0/946,=0/3946,=0/46
gemini-1.5-flash-8b-001,PoT,UB-XUIkNQmXyKMx2o3HDL6OX7OmcofR3P4lWbg==,1000.0,0,247,947,3947,0,0,0,=0/247,=0/947,=0/3947,=0/47
gemini-1.5-flash-8b-001,PoT,UB-XUIkNQmXyKMx2o3HDL6OX7OmcofR3P4lWbg==,45.0,0,248,948,3948,0,0,0,=0/248,=0/948,=0/3948,=0/48
gemini-1.5-flash-8b-001,PoT,UB-XUIkNQmXyKMx2o3HDL6OX7OmcofR3P4lWbg==,1000.0,0,249,949,3949,0,0,0,=0/249,=0/949,=0/3949,=0/49
gemini-1.5-flash-8b-001,PoT,UB-XUIkNQmXyKMx2o3HDL6OX7OmcofR3P4lWbg==,45.0,0,250,950,3950,0,0,0,=0/250,=0/950,=0/3950,=0/50
gemini-1.5-flash-8b-001,PoT,UB-XUIkNQmXyKMx2o3HDL6OX7OmcofR3P4lWbg==,1000.0,0,251,951,3951,0,0,0,=0/251,=0/951,=0/3951,=0/51
gemini-1.5-flash-8b-001,PoT,UB-XUIkNQmXyKMx2o3HDL6OX7OmcofR3P4lWbg==,45.0,0,252,952,3952,0,0,0,=0/252,=0/952,=0/3952,=0/52
gemini-1.5-flash-8b-001,PoT,UB-XUIkNQmXyKMx2o3HDL6OX7OmcofR3P4lWbg==,45.0,0,253,953,3953,0,0,0,=0/253,=0/953,=0/3953,=0/53
gemini-1.5-flash-8b-001,PoT,UB-XUIkNQmXyKMx2o3HDL6OX7OmcofR3P4lWbg==,45.0,0,254,954,3954,0,0,0,=0/254,=0/954,=0/3954,=0/54
gemini-1.5-flash-8b-001,PoT,UB-XUIkNQmXyKMx2o3HDL6OX7OmcofR3P4lWbg==,45.0,0,255,955,3955,0,0,0,=0/255,=0/955,=0/3955,=0/55
gemini-1.5-flash-8b-001,PoT,UB-XUIkNQmXyKMx2o3HDL6OX7OmcofR3P4lWbg==,1000.0,0,256,956,3956,0,0,0,=0/256,=0/956,=0/3956,=0/56
gemini-1.5-flash-8b-001,PoT,UB-XUIkNQmXyKMx2o3HDL6OX7OmcofR3P4lWbg==,1000.0,0,257,957,3957,0,0,0,=0/257,=0/957,=0/3957,=0/57
gemini-1.5-flash-8b-001,PoT,UB-XUIkNQmXyKMx2o3HDL6OX7OmcofR3P4lWbg==,1000.0,0,258,958,3958,0,0,0,=0/258,=0/958,=0/3958,=0/58
gemini-1.5-flash-8b-001,PoT,UB-XUIkNQmXyKMx2o3HDL6OX7OmcofR3P4lWbg==,1000.0,0,259,959,3959,0,0,0,=0/259,=0/959,=0/3959,=0/59
gemini-1.5-flash-8b-001,PoT,UB-XUIkNQmXyKMx2o3HDL6OX7OmcofR3P4lWbg==,1000.0,0,260,960,3960,0,0,0,=0/260,=0/960,=0/3960,=0/60
gemini-1.5-flash-8b-001,PoT,UB-XUIkNQmXyKMx2o3HDL6OX7OmcofR3P4lWbg==,1000.0,0,261,961,3961,0,0,0,=0/261,=0/961,=0/3961,=0/61
gemini-1.5-flash-8b-001,PoT,UB-XUIkNQmXyKMx2o3HDL6OX7OmcofR3P4lWbg==,45.0,0,262,962,3962,0,0,0,=0/262,=0/962,=0/3962,=0/62
gemini-1.5-flash-8b-001,PoT,UB-XUIkNQmXyKMx2o3HDL6OX7OmcofR3P4lWbg==,45.0,0,263,963,3963,0,0,0,=0/263,=0/963,=0/3963,=0/63
gemini-1.5-flash-8b-001,PoT,UB-XUIkNQmXyKMx2o3HDL6OX7OmcofR3P4lWbg==,45.0,0,264,964,3964,0,0,0,=0/264,=0/964,=0/3964,=0/64
gemini-1.5-flash-8b-001,PoT,UB-XUIkNQmXyKMx2o3HDL6OX7OmcofR3P4lWbg==,1000.0,0,265,965,3965,0,0,0,=0/265,=0/965,=0/3965,=0/65
gemini-1.5-flash-8b-001,PoT,UB-XUIkNQmXyKMx2o3HDL6OX7OmcofR3P4lWbg==,1000.0,0,266,966,3966,0,0,0,=0/266,=0/966,=0/3966,=0/66
gemini-1.5-flash-8b-001,PoT,UB-XUIkNQmXyKMx2o3HDL6OX7OmcofR3P4lWbg==,45.0,0,267,967,3967,0,0,0,=0/267,=0/967,=0/3967,=0/67
gemini-1.5-flash-8b-001,PoT,UB-XUIkNQmXyKMx2o3HDL6OX7OmcofR3P4lWbg==,45.0,0,268,968,3968,0,0,0,=0/268,=0/968,=0/3968,=0/68
gemini-1.5-flash-8b-001,PoT,UB-XUIkNQmXyKMx2o3HDL6OX7OmcofR3P4lWbg==,1000.0,0,269,969,3969,0,0,0,=0/269,=0/969,=0/3969,=0/69
gemini-1.5-flash-8b-001,PoT,UB-XUIkNQmXyKMx2o3HDL6OX7OmcofR3P4lWbg==,45.0,0,270,970,3970,0,0,0,=0/270,=0/970,=0/3970,=0/70
gemini-1.5-flash-8b-001,PoT,UB-XUIkNQmXyKMx2o3HDL6OX7OmcofR3P4lWbg==,1000.0,0,271,971,3971,0,0,0,=0/271,=0/971,=0/3971,=0/71
gemini-1.5-flash-8b-001,PoT,UB-XUIkNQmXyKMx2o3HDL6OX7OmcofR3P4lWbg==,45.0,0,272,972,3972,0,0,0,=0/272,=0/972,=0/3972,=0/72
gemini-1.5-flash-8b-001,PoT,UB-XUIkNQmXyKMx2o3HDL6OX7OmcofR3P4lWbg==,45.0,0,273,973,3973,0,0,0,=0/273,=0/973,=0/3973,=0/73
gemini-1.5-flash-8b-001,PoT,UB-XUIkNQmXyKMx2o3HDL6OX7OmcofR3P4lWbg==,45.0,0,274,974,3974,0,0,0,=0/274,=0/974,=0/3974,=0/74
gemini-1.5-flash-8b-001,PoT,UB-XUIkNQmXyKMx2o3HDL6OX7OmcofR3P4lWbg==,1000.0,0,275,975,3975,0,0,0,=0/275,=0/975,=0/3975,=0/75
gemini-1.5-flash-8b-001,PoT,UB-XUIkNQmXyKMx2o3HDL6OX7OmcofR3P4lWbg==,45.0,0,276,976,3976,0,0,0,=0/276,=0/976,=0/3976,=0/76
gemini-1.5-flash-8b-001,PoT,UB-XUIkNQmXyKMx2o3HDL6OX7OmcofR3P4lWbg==,1000.0,0,277,977,3977,0,0,0,=0/277,=0/977,=0/3977,=0/77
gemini-1.5-flash-8b-001,PoT,UB-XUIkNQmXyKMx2o3HDL6OX7OmcofR3P4lWbg==,45.0,0,278,978,3978,0,0,0,=0/278,=0/978,=0/3978,=0/78
gemini-1.5-flash-8b-001,PoT,UB-XUIkNQmXyKMx2o3HDL6OX7OmcofR3P4lWbg==,1000.0,0,279,979,3979,0,0,0,=0/279,=0/979,=0/3979,=0/79
gemini-1.5-flash-8b-001,PoT,UB-XUIkNQmXyKMx2o3HDL6OX7OmcofR3P4lWbg==,45.0,0,280,980,3980,0,0,0,=0/280,=0/980,=0/3980,=0/80
gemini-1.5-flash-8b-001,PoT,UB-XUIkNQmXyKMx2o3HDL6OX7OmcofR3P4lWbg==,45.0,0,281,981,3981,0,0,0,=0/281,=0/981,=0/3981,=0/81
gemini-1.5-flash-8b-001,PoT,UB-XUIkNQmXyKMx2o3HDL6OX7OmcofR3P4lWbg==,45.0,0,282,982,3982,0,0,0,=0/282,=0/982,=0/3982,=0/82
gemini-1.5-flash-8b-001,PoT,UB-XUIkNQmXyKMx2o3HDL6OX7OmcofR3P4lWbg==,1000.0,0,283,983,3983,0,0,0,=0/283,=0/983,=0/3983,=0/83
gemini-1.5-flash-8b-001,PoT,UB-XUIkNQmXyKMx2o3HDL6OX7OmcofR3P4lWbg==,1000.0,0,284,984,3984,0,0,0,=0/284,=0/984,=0/3984,=0/84
gemini-1.5-flash-8b-001,PoT,UB-XUIkNQmXyKMx2o3HDL6OX7OmcofR3P4lWbg==,45.0,0,285,985,3985,0,0,0,=0/285,=0/985,=0/3985,=0/85
gemini-1.5-flash-8b-001,PoT,UB-XUIkNQmXyKMx2o3HDL6OX7OmcofR3P4lWbg==,1000.0,0,286,986,3986,0,0,0,=0/286,=0/986,=0/3986,=0/86
gemini-1.5-flash-8b-001,PoT,UB-XUIkNQmXyKMx2o3HDL6OX7OmcofR3P4lWbg==,1000.0,0,287,987,3987,0,0,0,=0/287,=0/987,=0/3987,=0/87
gemini-1.5-flash-8b-001,PoT,UB-XUIkNQmXyKMx2o3HDL6OX7OmcofR3P4lWbg==,1000.0,0,288,988,3988,0,0,0,=0/288,=0/988,=0/3988,=0/88
gemini-1.5-flash-8b-001,PoT,UB-XUIkNQmXyKMx2o3HDL6OX7OmcofR3P4lWbg==,45.0,0,289,989,3989,0,0,0,=0/289,=0/989,=0/3989,=0/89
gemini-1.5-flash-8b-001,PoT,UB-XUIkNQmXyKMx2o3HDL6OX7OmcofR3P4lWbg==,45.0,0,290,990,3990,0,0,0,=0/290,=0/990,=0/3990,=0/90
gemini-1.5-flash-8b-001,PoT,UB-XUIkNQmXyKMx2o3HDL6OX7OmcofR3P4lWbg==,45.0,0,291,991,3991,0,0,0,=0/291,=0/991,=0/3991,=0/91
gemini-1.5-flash-8b-001,PoT,UB-XUIkNQmXyKMx2o3HDL6OX7OmcofR3P4lWbg==,1000.0,0,292,992,3992,0,0,0,=0/292,=0/992,=0/3992,=0/92
gemini-1.5-flash-8b-001,PoT,UB-XUIkNQmXyKMx2o3HDL6OX7OmcofR3P4lWbg==,1000.0,0,293,993,3993,0,0,0,=0/293,=0/993,=0/3993,=0/93
gemini-1.5-flash-8b-001,PoT,UB-XUIkNQmXyKMx2o3HDL6OX7OmcofR3P4lWbg==,1000.0,0,294,994,3994,0,0,0,=0/294,=0/994,=0/3994,=0/94
gemini-1.5-flash-8b-001,PoT,UB-XUIkNQmXyKMx2o3HDL6OX7OmcofR3P4lWbg==,1000.0,0,295,995,3995,0,0,0,=0/295,=0/995,=0/3995,=0/95
gemini-1.5-flash-8b-001,PoT,UB-XUIkNQmXyKMx2o3HDL6OX7OmcofR3P4lWbg==,45.0,0,296,996,3996,0,0,0,=0/296,=0/996,=0/3996,=0/96
gemini-1.5-flash-8b-001,PoT,UB-XUIkNQmXyKMx2o3HDL6OX7OmcofR3P4lWbg==,45.0,0,297,997,3997,0,0,0,=0/297,=0/997,=0/3997,=0/97
gemini-1.5-flash-8b-001,PoT,UB-XUIkNQmXyKMx2o3HDL6OX7OmcofR3P4lWbg==,45.0,0,298,998,3998,0,0,0,=0/298,=0/998,=0/3998,=0/98
gemini-1.5-flash-8b-001,PoT,UB-XUIkNQmXyKMx2o3HDL6OX7OmcofR3P4lWbg==,1000.0,0,299,999,3999,0,0,0,=0/299,=0/999,=0/3999,=0/99
gemini-1.5-flash-8b-001,PoT,UB-XUIkNQmXyKMx2o3HDL6OX7OmcofR3P4lWbg==,1000.0,0,300,1000,4000,0,0,0,=0/300,=0/1000,=0/4000,=0/100
gemini-1.5-flash-8b-001,CoT,ZERIKLw91BcWYBNtBMWAclt9IpDuyHmEDDx0yA==,1000.0,0,1,1501,4001,0,0,0,=0/1,=0/1501,=0/4001,=0/1
gemini-1.5-flash-8b-001,CoT,ZERIKLw91BcWYBNtBMWAclt9IpDuyHmEDDx0yA==,1000.0,0,2,1502,4002,0,0,0,=0/2,=0/1502,=0/4002,=0/2
gemini-1.5-flash-8b-001,CoT,ZERIKLw91BcWYBNtBMWAclt9IpDuyHmEDDx0yA==,94.0,0,3,1503,4003,0,0,0,=0/3,=0/1503,=0/4003,=0/3
gemini-1.5-flash-8b-001,CoT,ZERIKLw91BcWYBNtBMWAclt9IpDuyHmEDDx0yA==,1000.0,0,4,1504,4004,0,0,0,=0/4,=0/1504,=0/4004,=0/4
gemini-1.5-flash-8b-001,CoT,ZERIKLw91BcWYBNtBMWAclt9IpDuyHmEDDx0yA==,79.0,0,5,1505,4005,0,0,0,=0/5,=0/1505,=0/4005,=0/5
gemini-1.5-flash-8b-001,CoT,ZERIKLw91BcWYBNtBMWAclt9IpDuyHmEDDx0yA==,79.0,0,6,1506,4006,0,0,0,=0/6,=0/1506,=0/4006,=0/6
gemini-1.5-flash-8b-001,CoT,ZERIKLw91BcWYBNtBMWAclt9IpDuyHmEDDx0yA==,1000.0,0,8,1507,4008,0,0,0,=0/8,=0/1507,=0/4008,=0/7
gemini-1.5-flash-8b-001,CoT,ZERIKLw91BcWYBNtBMWAclt9IpDuyHmEDDx0yA==,1000.0,0,9,1508,4009,0,0,0,=0/9,=0/1508,=0/4009,=0/8
gemini-1.5-flash-8b-001,CoT,ZERIKLw91BcWYBNtBMWAclt9IpDuyHmEDDx0yA==,1000.0,0,10,1509,4010,0,0,0,=0/10,=0/1509,=0/4010,=0/9
gemini-1.5-flash-8b-001,CoT,ZERIKLw91BcWYBNtBMWAclt9IpDuyHmEDDx0yA==,1000.0,0,11,1510,4011,0,0,0,=0/11,=0/1510,=0/4011,=0/10
gemini-1.5-flash-8b-001,CoT,ZERIKLw91BcWYBNtBMWAclt9IpDuyHmEDDx0yA==,1000.0,0,12,1511,4012,0,0,0,=0/12,=0/1511,=0/4012,=0/11
gemini-1.5-flash-8b-001,CoT,ZERIKLw91BcWYBNtBMWAclt9IpDuyHmEDDx0yA==,1000.0,0,13,1512,4013,0,0,0,=0/13,=0/1512,=0/4013,=0/12
gemini-1.5-flash-8b-001,one_shot,ZERIKLw91BcWYBNtBMWAclt9IpDuyHmEDDx0yA==,100.0,0,7,1501,4007,0,0,0,=0/7,=0/1501,=0/4007,=0/1
gemini-1.5-flash-8b-001,one_shot,ZERIKLw91BcWYBNtBMWAclt9IpDuyHmEDDx0yA==,100.0,0,15,1502,4015,0,0,0,=0/15,=0/1502,=0/4015,=0/2
gemini-1.5-flash-8b-001,one_shot,ZERIKLw91BcWYBNtBMWAclt9IpDuyHmEDDx0yA==,300.0,0,16,1503,4016,0,0,0,=0/16,=0/1503,=0/4016,=0/3
gemini-1.5-flash-8b-001,CoT,ZERIKLw91BcWYBNtBMWAclt9IpDuyHmEDDx0yA==,79.0,0,14,1513,4014,0,0,0,=0/14,=0/1513,=0/4014,=0/13
gemini-1.5-flash-8b-001,CoT,ZERIKLw91BcWYBNtBMWAclt9IpDuyHmEDDx0yA==,1000.0,0,18,1514,4018,0,0,0,=0/18,=0/1514,=0/4018,=0/14
gemini-1.5-flash-8b-001,CoT,ZERIKLw91BcWYBNtBMWAclt9IpDuyHmEDDx0yA==,79.0,0,19,1515,4019,0,0,0,=0/19,=0/1515,=0/4019,=0/15
gemini-1.5-flash-8b-001,CoT,ZERIKLw91BcWYBNtBMWAclt9IpDuyHmEDDx0yA==,1000.0,0,20,1516,4020,0,0,0,=0/20,=0/1516,=0/4020,=0/16
gemini-1.5-flash-8b-001,CoT,ZERIKLw91BcWYBNtBMWAclt9IpDuyHmEDDx0yA==,1000.0,0,21,1517,4021,0,0,0,=0/21,=0/1517,=0/4021,=0/17
gemini-1.5-flash-8b-001,CoT,ZERIKLw91BcWYBNtBMWAclt9IpDuyHmEDDx0yA==,79.0,0,22,1518,4022,0,0,0,=0/22,=0/1518,=0/4022,=0/18
gemini-1.5-flash-8b-001,one_shot,ZERIKLw91BcWYBNtBMWAclt9IpDuyHmEDDx0yA==,100.0,0,17,1504,4017,0,0,0,=0/17,=0/1504,=0/4017,=0/4
gemini-1.5-flash-8b-001,one_shot,ZERIKLw91BcWYBNtBMWAclt9IpDuyHmEDDx0yA==,100.0,0,24,1505,4024,0,0,0,=0/24,=0/1505,=0/4024,=0/5
gemini-1.5-flash-8b-001,one_shot,ZERIKLw91BcWYBNtBMWAclt9IpDuyHmEDDx0yA==,100.0,0,25,1506,4025,0,0,0,=0/25,=0/1506,=0/4025,=0/6
gemini-1.5-flash-8b-001,one_shot,ZERIKLw91BcWYBNtBMWAclt9IpDuyHmEDDx0yA==,120.0,0,26,1507,4026,0,0,0,=0/26,=0/1507,=0/4026,=0/7
gemini-1.5-flash-8b-001,one_shot,ZERIKLw91BcWYBNtBMWAclt9IpDuyHmEDDx0yA==,100.0,0,27,1508,4027,0,0,0,=0/27,=0/1508,=0/4027,=0/8
gemini-1.5-flash-8b-001,one_shot,ZERIKLw91BcWYBNtBMWAclt9IpDuyHmEDDx0yA==,200.0,0,28,1509,4028,0,0,0,=0/28,=0/1509,=0/4028,=0/9
gemini-1.5-flash-8b-001,one_shot,ZERIKLw91BcWYBNtBMWAclt9IpDuyHmEDDx0yA==,100.0,0,29,1510,4029,0,0,0,=0/29,=0/1510,=0/4029,=0/10
gemini-1.5-flash-8b-001,one_shot,ZERIKLw91BcWYBNtBMWAclt9IpDuyHmEDDx0yA==,100.0,0,30,1511,4030,0,0,0,=0/30,=0/1511,=0/4030,=0/11
gemini-1.5-flash-8b-001,one_shot,ZERIKLw91BcWYBNtBMWAclt9IpDuyHmEDDx0yA==,100.0,0,31,1512,4031,0,0,0,=0/31,=0/1512,=0/4031,=0/12
gemini-1.5-flash-8b-001,one_shot,ZERIKLw91BcWYBNtBMWAclt9IpDuyHmEDDx0yA==,100.0,0,32,1513,4032,0,0,0,=0/32,=0/1513,=0/4032,=0/13
gemini-1.5-flash-8b-001,one_shot,ZERIKLw91BcWYBNtBMWAclt9IpDuyHmEDDx0yA==,200.0,0,33,1514,4033,0,0,0,=0/33,=0/1514,=0/4033,=0/14
gemini-1.5-flash-8b-001,one_shot,ZERIKLw91BcWYBNtBMWAclt9IpDuyHmEDDx0yA==,100.0,0,34,1515,4034,0,0,0,=0/34,=0/1515,=0/4034,=0/15
gemini-1.5-flash-8b-001,one_shot,ZERIKLw91BcWYBNtBMWAclt9IpDuyHmEDDx0yA==,100.0,0,35,1516,4035,0,0,0,=0/35,=0/1516,=0/4035,=0/16
gemini-1.5-flash-8b-001,one_shot,ZERIKLw91BcWYBNtBMWAclt9IpDuyHmEDDx0yA==,100.0,0,36,1517,4036,0,0,0,=0/36,=0/1517,=0/4036,=0/17
gemini-1.5-flash-8b-001,one_shot,ZERIKLw91BcWYBNtBMWAclt9IpDuyHmEDDx0yA==,100.0,0,37,1518,4037,0,0,0,=0/37,=0/1518,=0/4037,=0/18
gemini-1.5-flash-8b-001,one_shot,ZERIKLw91BcWYBNtBMWAclt9IpDuyHmEDDx0yA==,100.0,0,38,1519,4038,0,0,0,=0/38,=0/1519,=0/4038,=0/19
gemini-1.5-flash-8b-001,one_shot,ZERIKLw91BcWYBNtBMWAclt9IpDuyHmEDDx0yA==,100.0,0,39,1520,4039,0,0,0,=0/39,=0/1520,=0/4039,=0/20
gemini-1.5-flash-8b-001,one_shot,ZERIKLw91BcWYBNtBMWAclt9IpDuyHmEDDx0yA==,100.0,0,40,1521,4040,0,0,0,=0/40,=0/1521,=0/4040,=0/21
gemini-1.5-flash-8b-001,one_shot,ZERIKLw91BcWYBNtBMWAclt9IpDuyHmEDDx0yA==,100.0,0,41,1522,4041,0,0,0,=0/41,=0/1522,=0/4041,=0/22
gemini-1.5-flash-8b-001,one_shot,ZERIKLw91BcWYBNtBMWAclt9IpDuyHmEDDx0yA==,100.0,0,42,1523,4042,0,0,0,=0/42,=0/1523,=0/4042,=0/23
gemini-1.5-flash-8b-001,one_shot,ZERIKLw91BcWYBNtBMWAclt9IpDuyHmEDDx0yA==,100.0,0,43,1524,4043,0,0,0,=0/43,=0/1524,=0/4043,=0/24
gemini-1.5-flash-8b-001,one_shot,ZERIKLw91BcWYBNtBMWAclt9IpDuyHmEDDx0yA==,100.0,0,44,1525,4044,0,0,0,=0/44,=0/1525,=0/4044,=0/25
gemini-1.5-flash-8b-001,one_shot,ZERIKLw91BcWYBNtBMWAclt9IpDuyHmEDDx0yA==,300.0,0,45,1526,4045,0,0,0,=0/45,=0/1526,=0/4045,=0/26
gemini-1.5-flash-8b-001,one_shot,ZERIKLw91BcWYBNtBMWAclt9IpDuyHmEDDx0yA==,100.0,0,46,1527,4046,0,0,0,=0/46,=0/1527,=0/4046,=0/27
gemini-1.5-flash-8b-001,one_shot,ZERIKLw91BcWYBNtBMWAclt9IpDuyHmEDDx0yA==,200.0,0,47,1528,4047,0,0,0,=0/47,=0/1528,=0/4047,=0/28
gemini-1.5-flash-8b-001,one_shot,ZERIKLw91BcWYBNtBMWAclt9IpDuyHmEDDx0yA==,100.0,0,48,1529,4048,0,0,0,=0/48,=0/1529,=0/4048,=0/29
gemini-1.5-flash-8b-001,one_shot,ZERIKLw91BcWYBNtBMWAclt9IpDuyHmEDDx0yA==,100.0,0,49,1530,4049,0,0,0,=0/49,=0/1530,=0/4049,=0/30
gemini-1.5-flash-8b-001,one_shot,ZERIKLw91BcWYBNtBMWAclt9IpDuyHmEDDx0yA==,100.0,0,50,1531,4050,0,0,0,=0/50,=0/1531,=0/4050,=0/31
gemini-1.5-flash-8b-001,one_shot,ZERIKLw91BcWYBNtBMWAclt9IpDuyHmEDDx0yA==,100.0,0,51,1532,4051,0,0,0,=0/51,=0/1532,=0/4051,=0/32
gemini-1.5-flash-8b-001,one_shot,ZERIKLw91BcWYBNtBMWAclt9IpDuyHmEDDx0yA==,100.0,0,52,1533,4052,0,0,0,=0/52,=0/1533,=0/4052,=0/33
gemini-1.5-flash-8b-001,one_shot,ZERIKLw91BcWYBNtBMWAclt9IpDuyHmEDDx0yA==,100.0,0,53,1534,4053,0,0,0,=0/53,=0/1534,=0/4053,=0/34
